Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R
0fc63b79-7fff-441d-88fc-922d53c787ab	0	64	0	12	258	363	3	226	33	0	0	0	0	0	17	0	0	180
10136472-c623-11e3-bf01-24c6515278c0	441	0	0	0	0	0	8	3	0	0	0	0	21	0	0	1	0	0
1021b60d-f7b2-43b0-b2cc-f282d619d533	0	188	476	754	113	0	465	5	0	113	137	310	85	47	62	83	68	18
105a51c4-cc7e-4d0f-9cf8-e4d64a31d14d	0	321	103	360	14	94	127	12	34	42	30	3	90	1	4	31	28	3
108749d2-5c62-4ef1-92df-aec6941ba53b	363	61	4	0	0	36	39	0	3	0	0	5	7	1	0	2	4	1
108b67d4-5d66-46da-8675-6acae643b76f	269	129	6	26	0	59	64	3	0	40	0	10	30	0	0	10	0	5
10ad692b-4c3d-42de-9b5e-4968441388b3	288	61	12	22	0	96	44	0	1	23	1	4	24	0	4	0	5	0
10bb1a92-901e-4a14-80f4-5e88f997754b	250	36	51	82	16	142	32	0	0	13	61	8	8	13	7	10	0	12
10cb8ac6-c622-11e3-bf01-24c6515278c0	122	103	16	34	58	224	8	0	29	26	49	16	19	8	11	4	0	5
10d15b7a-16d1-4953-aaef-f193ffa97f42	234	80	29	17	80	118	15	0	0	0	92	50	0	0	11	7	13	0
10db2142-c623-11e3-bf01-24c6515278c0	307	21	28	21	39	95	0	4	0	0	47	3	0	0	1	6	0	50
110b5f05-ded7-45ec-b0f6-a941c92d77dd	0	0	670	533	948	0	293	247	391	216	17	279	155	131	369	103	16	50
1127b561-ea40-4d5e-95df-daa0a5ebc1e4	382	45	0	12	0	18	11	0	0	3	2	3	31	0	2	1	1	0
11473a98-d953-45f9-abf5-709b68a4bae8	245	8	13	0	2	182	29	5	0	5	4	0	28	0	0	8	2	0
1157a548-6770-4c89-a84c-bcf6f0e96ea8	351	28	6	0	5	57	13	0	0	7	3	6	31	0	0	0	2	0
1168944c-5451-4a18-8758-88bf5723bdd9	49	97	54	17	0	306	76	0	0	6	10	15	44	16	2	1	5	3
1193a9c4-5aab-4cd7-a690-60c96bd1172d	393	2	0	1	0	34	8	0	5	10	1	0	24	0	6	0	0	0
11ae45fb-05f6-425a-9295-d50d13407006	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	56	321	107	326	57	2	474	9	0	177	0	308	72	57	26	0	6	31
122bf0a9-8052-49da-a9d7-0e5de9ab7032	385	43	4	1	0	23	20	0	0	0	0	4	27	0	0	0	0	0
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	89	170	61	26	74	182	15	7	27	21	71	31	33	0	8	1	20	0
124d5b04-4588-44c3-9c00-61e064cf1bdb	97	116	36	77	59	212	51	65	11	40	11	3	42	47	10	0	3	22
126ee433-d345-4cac-882a-c91831a24690	73	303	48	86	0	75	143	0	0	168	0	8	54	0	2	0	7	2
127b0f7d-d24e-48b7-ac25-d3f14a43952d	0	308	187	109	0	86	146	0	0	0	83	175	93	0	20	4	0	13
12874085-a596-41ae-b4cd-817cb1ebb278	0	307	32	507	505	109	12	0	0	0	83	64	0	39	8	81	40	11
1292e13b-d7c6-447b-a227-9a8113215580	0	138	359	105	159	166	32	0	0	2	179	154	60	41	26	17	16	24
129459c1-38be-45da-bb87-18848c97c544	156	100	142	115	11	136	148	0	0	18	0	0	38	34	0	0	0	28
1295947c-c623-11e3-bf01-24c6515278c0	383	27	3	0	5	36	13	0	0	4	0	0	28	1	6	0	0	0
129d2c6c-6688-4b29-bfa7-8df3fe77b25a	429	0	1	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0
129de5b2-d9b0-4762-9ef8-72d98231fb50	24	291	21	200	17	140	135	20	10	21	16	27	33	42	7	19	13	12
12ae2ba1-9484-47fe-8a3f-bba94a6abe0c	430	0	0	8	0	0	0	0	1	0	14	0	2	9	1	3	4	1
12d7121a-0345-4808-a819-09d6e3227bd5	398	0	0	0	32	42	0	0	0	0	20	0	0	0	1	0	7	1
12f038e1-00af-4c64-a2e0-9e63323492ef	108	66	75	123	232	156	81	78	63	118	11	61	17	193	16	85	0	10
12f1ae2f-2666-45be-9742-f502d212373d	212	115	0	26	0	124	33	0	21	20	11	17	35	0	2	4	0	2
131332b2-ff51-4bd7-a626-aff2ecea6135	311	101	35	27	0	32	81	0	0	0	0	0	18	0	2	0	6	0
1327bbd4-a466-4e26-905f-cf91315f1cc8	192	109	55	96	86	133	0	8	0	0	108	30	0	36	3	10	0	0
132f7f2a-b902-4343-aa08-cf6a7af10b9a	412	3	0	1	3	31	16	4	0	0	0	0	22	0	2	0	1	0
13446fc4-9fa6-4bb3-a00a-b9265b41eb12	431	0	0	0	0	0	1	1	0	0	0	0	22	0	0	0	5	0
134c9a92-e91e-4347-a9c4-727279edebb1	54	248	89	89	1	134	103	26	0	37	21	68	46	42	15	18	0	1
1358ff92-4db9-4e42-b63a-984a7bea425a	426	4	3	2	0	0	2	0	0	0	0	1	31	0	0	0	0	0
13642cf8-9840-4a7d-a26a-95f65b2c70c3	433	10	0	12	1	0	4	0	0	4	1	0	28	0	0	0	0	0
13bd2b30-c623-11e3-bf01-24c6515278c0	250	89	1	105	60	82	72	38	33	32	16	0	28	0	8	10	11	8
13c312ec-0add-4758-ab8d-c193e2e08c6d	304	6	1	3	12	128	0	3	0	0	48	1	0	0	4	5	3	1
13c62975-9f5e-4d40-a461-dceab08a31ec	192	93	36	58	23	149	58	0	0	0	8	6	16	0	3	43	0	1
13c7065e-6780-4571-978e-a7c13078ff50	367	0	0	0	1	74	19	2	0	0	0	0	18	0	2	0	10	0
13d05f7a-e16a-40ef-9a15-21257da2cf89	347	10	0	0	0	38	39	0	48	48	0	2	4	0	6	0	65	4
140d5fa9-afbe-444e-a7e7-6a4cb4ab2923	263	69	16	2	21	115	42	0	0	18	11	2	22	14	0	0	5	1
140d6ef7-0217-4d16-9add-215d0d14ba06	346	0	8	12	1	82	9	4	0	4	0	0	27	3	0	0	1	0
141918cd-3e23-45bc-96e1-b208c80f69e7	409	11	0	42	1	23	12	3	0	0	2	6	34	0	0	0	5	0
142b6dbf-c943-4a7d-8ab6-13a975f48d7a	155	101	21	36	31	193	78	2	28	14	0	0	17	22	6	0	11	11
14334aea-2dae-428c-9d4a-1a37878dfc3f	196	94	0	123	11	129	31	10	18	33	34	14	25	41	30	1	0	0
1447c8cb-25d4-4092-8919-4df08f898d2d	365	19	0	23	0	57	29	1	0	0	0	0	16	18	4	1	1	0
145f2b89-8878-4390-b0f6-f09b02fb138a	145	96	56	86	15	193	71	1	0	30	31	0	21	9	14	0	10	17
145f6dbb-9744-44f7-8485-e440689de3fd	293	75	0	41	3	95	82	0	0	7	0	7	8	0	1	6	0	0
14630c19-9ee0-4ab3-9d8b-8c3309d1e7d0	47	206	123	96	302	193	36	63	0	0	81	171	0	44	1	1	7	7
147e3496-514e-4da7-be42-7cd9be78ed04	432	2	0	0	0	0	2	44	0	4	0	6	30	0	20	0	0	0
148536ce-ee2a-4952-a19d-10d6f44146b9	380	19	2	0	3	38	11	0	0	8	37	9	3	0	1	0	1	2
1494bb16-f1f0-42a4-b10e-c383574cbc8b	395	0	0	11	4	34	13	4	0	3	0	0	25	0	2	0	0	0
14b8bbf2-310b-459b-b52d-a7ef510ce1cf	57	153	92	150	0	198	32	0	23	12	112	14	13	15	6	12	39	0
14bf9bfb-14d6-4cac-a556-828f680e8a15	84	60	252	181	96	203	38	4	0	0	137	48	38	0	35	28	0	28
14c5b81d-da49-4db1-9834-77711c2b1d38	36	380	26	163	0	44	75	0	0	17	48	157	117	12	3	1	0	9
14cbcbb1-028b-471a-bb4f-8b29cfa5e4eb	422	25	0	0	0	0	13	0	0	0	0	2	24	0	0	0	0	0
14dd86c1-dfb3-4124-a453-4d64223bc048	420	13	0	0	0	16	11	3	0	0	0	0	18	0	0	0	1	0
14ed7388-41ed-43d4-afb2-04cd6410d5d2	9	217	165	417	197	139	40	152	0	0	75	94	30	84	23	26	32	24
14f41457-25c3-4979-8515-4f33322039a5	433	0	0	0	2	0	12	2	0	10	5	0	10	2	0	0	1	0
153a64ee-6322-4f2e-b3df-77ef7d3a4cf0	0	209	120	45	211	181	22	101	84	62	97	110	42	67	6	13	10	4
154f80bd-984c-4792-bb89-20c4da0c08e0	410	21	0	2	1	0	5	1	0	0	0	0	27	0	0	0	0	0
15563a10-47a8-401d-a507-2c7101f7ae60	349	18	16	13	0	57	2	0	0	0	0	0	42	0	0	3	0	0
1558629a-770a-4dcb-b0bf-9a8bcea9d80b	234	63	60	1	0	144	112	0	0	4	0	35	37	0	1	0	0	0
155873b2-e5de-405f-87f6-6de0d238b160	390	23	9	3	0	32	22	0	0	0	0	11	25	2	0	2	0	0
15678c3d-ce61-454d-849e-1d4ca358909b	294	31	7	29	15	108	25	1	9	25	7	0	26	9	0	3	0	0
15895218-c623-11e3-bf01-24c6515278c0	186	74	5	50	31	181	10	0	6	22	65	23	5	14	9	0	4	0
15a93657-0521-430a-a816-bf0842374b75	403	1	0	0	0	27	7	1	0	0	0	0	26	0	2	1	0	0
15abb2a3-10a2-4e04-8eb9-6eadbd976af0	429	1	0	0	0	0	2	0	0	0	0	0	28	0	0	0	0	1
15d597de-d26c-4ce1-b0cb-077e39b55f30	0	204	103	114	277	184	0	5	7	203	120	20	11	38	20	11	15	21
15daadb0-6b24-4248-9225-470dc08f1552	295	17	1	19	0	136	30	1	5	4	8	0	20	1	6	2	2	5
15dd024e-c0da-461a-84db-d01e60a22210	427	0	0	0	0	6	1	0	0	0	0	0	27	0	0	1	0	0
15e097e3-e468-466c-8e57-b59fba90bbf2	414	0	4	15	3	13	19	0	0	0	0	0	30	0	0	0	0	0
15e7d981-8c27-4b2b-b4f8-626e22021895	6	251	129	1246	238	0	221	67	32	149	202	164	119	195	66	34	65	6
15f90ef0-831b-40a3-98bd-ec226a9e8b26	98	130	90	110	17	173	109	0	0	45	7	31	34	57	18	19	0	5
15fd8dc8-c622-11e3-bf01-24c6515278c0	337	21	0	32	9	83	50	8	0	10	0	0	12	14	2	0	6	0
1659bae5-3140-4d05-891c-81b48277b2fc	18	182	126	608	470	126	39	60	38	64	119	17	0	83	20	32	0	215
16c6f975-48fd-4cda-946a-777cb922949d	317	74	46	48	0	36	115	0	0	5	0	29	27	0	0	7	0	0
16d33e09-2e21-4da2-8e57-e78ce28c4408	19	67	263	335	295	199	121	0	144	74	89	0	26	129	37	0	18	4
16d5519e-ecb9-4fc8-81f1-e0e4adf722a8	42	168	112	110	93	205	31	49	0	19	113	0	0	0	12	3	4	79
16df7888-2480-4394-8856-d57a6ef371d2	10	242	1	298	226	208	0	186	0	0	79	59	0	48	12	12	20	10
170ad241-9e24-469b-b7ca-3fd783a89b21	0	304	149	266	237	111	42	6	49	40	97	0	27	19	16	25	27	2
1727e88b-df0a-4af2-9191-8c6061d98ad0	141	33	58	0	72	251	16	19	0	12	70	18	5	8	3	1	10	8
172c9864-c26d-4e9b-947a-e8ce761e996d	227	76	0	41	37	116	6	84	29	48	63	38	0	69	2	13	2	0
1776f326-b12f-4355-8107-80fa6fcd2159	287	52	35	13	6	101	74	2	0	11	0	8	9	19	0	0	3	1
178d0486-cb0d-4979-8bdf-bb3fe99149bd	429	0	0	0	3	0	1	0	0	3	0	0	28	0	0	0	0	0
17a66d24-de77-4f2a-a8ad-d2c6a69e7671	429	1	0	0	0	0	2	0	0	0	0	0	29	0	0	0	0	0
17de5b12-c623-11e3-bf01-24c6515278c0	205	143	66	136	14	34	115	28	22	70	44	11	15	120	13	29	0	0
17ed8831-a261-42d9-8ff3-cf75a6cb2a24	69	127	278	313	169	118	65	154	23	31	112	18	37	57	67	5	4	22
183b04f5-107f-496c-8e9a-8263dd00cffa	80	160	74	130	46	187	66	0	23	14	72	26	29	11	7	6	16	5
186cacaf-4f20-4ad2-a07a-a7dc942a70b0	308	80	38	10	0	54	71	0	0	0	0	13	26	0	0	0	0	0
18ec066e-8510-4921-9e35-45d85fb01e38	351	19	0	93	76	0	17	507	0	81	0	99	75	57	0	76	0	0
18f5e75e-c623-11e3-bf01-24c6515278c0	337	17	1	26	48	83	40	6	0	23	1	4	8	18	9	0	13	0
18f9240e-7acd-41eb-a154-c2a67a1cbe9b	362	7	0	0	4	75	10	4	0	1	1	0	26	0	0	1	1	0
19085f7d-e6a6-406f-bd09-520a27e0283d	311	62	0	0	0	79	30	0	0	5	4	12	24	1	2	0	9	0
190eb791-383d-4e27-870d-e470630843e7	11	203	19	80	247	235	72	228	28	0	56	110	10	33	12	0	21	74
19233fd1-5229-466e-acf3-5882165758e0	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
1924d200-6929-4eef-8a7f-317f8fbab915	442	0	0	0	0	0	4	2	0	0	0	0	23	0	0	0	0	0
199bbb0f-996c-40c1-b06d-2066f04be778	380	20	0	5	0	26	8	0	0	16	7	0	19	6	10	4	0	0
19aa8223-ee84-4b5c-b11a-6ca2a2680b3c	356	39	0	3	0	55	17	1	0	0	0	0	26	0	2	0	2	0
19b6b9d6-6912-4b85-a4bf-52014bcb170b	313	69	0	53	0	69	10	15	1	0	25	0	20	2	1	11	6	2
19c1c97f-a3ec-44a8-8a20-6f97caed1a4f	80	280	0	355	0	90	22	16	1	35	55	2	100	7	7	33	15	7
19cd4360-8392-4bc2-ae88-fdc1335d886b	402	9	0	0	0	21	9	1	0	0	0	0	28	0	0	0	0	0
19d6cf34-1cd7-4242-a4d1-5d3e11f428aa	446	0	0	0	0	0	1	4	0	0	10	0	7	2	1	0	4	1
19def402-fb8d-4b27-90dd-ce9135a3c0a2	429	0	0	0	0	0	0	1	0	0	0	0	24	0	2	0	0	0
19fe27d8-c623-11e3-bf01-24c6515278c0	235	73	2	50	9	132	46	3	0	18	4	0	30	0	8	2	5	6
1a0ef226-41a5-4b56-9078-4b7834f0c976	210	0	62	8	85	167	13	44	45	43	34	0	0	116	3	0	1	0
1a134c18-ced3-4bae-9f15-5f0f09526639	413	10	0	1	0	10	1	1	0	0	0	0	27	2	0	0	0	0
1a319682-f55e-4e0b-8476-48a0bea6c265	273	105	23	42	0	70	89	0	0	14	0	9	30	6	4	3	0	0
1a391468-fbf3-451a-b88e-a257a26d047f	0	87	268	380	1471	0	0	538	313	299	0	232	0	118	81	136	146	138
1a4633c4-72a0-4e30-8c4c-345e04337627	248	65	4	49	2	121	36	0	10	34	8	2	23	38	0	1	0	8
1a5bf97e-3d49-4d3f-b385-ffa7a295be9c	408	30	0	3	0	9	17	1	0	0	0	0	22	0	0	0	0	4
1a841850-fca0-48ab-8c78-db0bd5a64435	132	96	41	153	56	200	53	0	41	15	46	1	14	54	8	0	2	8
1ac15380-04a2-42dd-8ade-28556a570e80	98	80	0	374	104	64	278	1167	0	146	204	663	249	0	6	337	0	18
1ac54c6e-a1e4-4f3b-b4a5-cdb327e0dca6	305	8	120	90	74	57	79	28	0	61	9	0	16	0	2	97	0	0
1aff91a6-1b0f-4575-8f4b-4e064a50b886	58	218	156	213	120	124	17	37	0	0	122	32	2	52	18	0	27	5
1b06afe2-c623-11e3-bf01-24c6515278c0	300	1	45	57	54	108	36	0	5	26	20	0	21	13	4	3	4	12
1b0fe1d5-b286-4f49-ae92-94d9c6db9657	288	111	19	21	0	46	51	0	0	0	0	1	27	1	0	2	0	0
1b1780d5-06da-40ee-9e15-02631a68027b	161	150	41	17	0	134	104	0	0	0	0	23	24	0	0	13	0	0
1b7838c9-c685-41c3-b184-a2e40c7c4dc7	395	1	0	0	0	35	27	2	8	3	0	0	0	13	2	2	0	3
1b8fe07d-859c-4d91-ade1-6b2bcb5774ce	368	27	15	44	31	12	11	0	25	12	1	0	36	40	6	0	0	7
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	172	189	13	69	122	74	15	32	3	131	94	63	12	24	49	0	4	1
1bb3a1c7-4d7b-4fb6-b54d-e94cbd0e32aa	9	153	372	264	129	103	213	56	25	183	106	24	106	12	34	68	24	0
1bbb522d-e224-4b3f-9e10-3a47d06b2b05	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
1bbfe6f2-ad19-4d29-895b-973f5a91c707	127	135	212	49	0	113	273	0	0	57	0	91	48	0	0	0	24	0
1bd47e40-d708-4ca2-b4b3-eb8d996c916b	426	9	6	0	0	5	9	0	0	0	0	0	25	0	0	0	0	0
1bd74f92-47f6-427e-af6f-299c3a7fe023	439	0	0	0	0	0	0	1	0	1	0	0	25	0	0	0	5	0
1bdfaa8a-1b7e-4251-b135-ce5e4568371b	392	16	0	2	1	36	13	4	0	0	0	0	24	0	0	0	0	7
1be81ade-7ad6-4e7e-90d0-f986b3fb0a25	364	33	22	14	0	40	35	0	0	0	0	0	28	0	0	0	2	0
1be8fa2c-8fea-4e8c-90db-c04d9fcdbf49	0	109	158	180	160	268	37	82	0	0	59	38	43	58	26	9	12	0
1bea3a72-3b73-4072-a6bb-96a90119d3ac	228	1	2	0	7	143	0	8	4	13	20	0	14	0	2	0	6	5
1c00925b-7328-4db0-b930-04aab2d80719	111	92	83	123	177	228	11	7	0	0	56	31	0	0	22	37	0	1
1c0e384f-7254-4afe-93c0-b3fc6c6a7894	35	100	329	139	334	207	21	18	0	0	185	172	0	0	18	35	6	7
1c10ab52-01a3-11e4-8395-af1f6b7ba88c	306	26	6	8	0	103	13	0	0	4	4	1	34	0	0	4	1	1
1c188bf5-2c99-4eb4-a774-59c75d53e643	47	0	0	1664	1240	0	242	725	179	167	290	902	274	417	70	370	0	68
1c1c6494-c623-11e3-bf01-24c6515278c0	371	11	18	0	1	46	31	0	0	7	0	0	17	9	4	0	2	0
1c28e44a-6e6c-44ed-b58a-e3262c0e6759	143	217	36	169	1	102	206	0	0	10	0	79	31	17	1	0	1	2
1c300960-e51c-4477-8fdd-026c7e545dc4	430	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0	0	0
1c3df485-8e75-4378-87f6-c6463a520624	37	177	105	31	0	239	115	0	0	4	25	42	26	13	2	2	4	8
1c9fbe26-1447-4335-aaab-06d6bb3e2741	157	54	69	43	109	203	28	20	14	53	42	14	20	32	5	0	39	1
1cb25b72-3726-4f12-9e22-f5c7e4b05681	336	50	0	22	1	53	7	0	18	21	20	0	13	7	6	2	0	1
1cd0acf2-3116-4dfa-a063-0a435b9f6da3	0	279	222	362	691	0	35	456	0	0	0	230	0	265	53	0	0	267
1d0617e8-2725-4411-b50f-e46ea1d43242	341	109	0	37	0	6	35	0	0	1	1	8	21	0	7	0	0	8
1d1eeba2-4d7b-4380-b0b6-26d246bc4158	388	50	0	6	0	0	15	0	0	0	0	0	26	0	0	0	0	0
1d2d355a-8409-4c8a-9f07-ac62885e228d	0	231	218	106	936	0	0	285	230	89	34	247	0	262	28	52	18	54
1d325d84-a3a0-4802-9842-76cb21cecb1c	412	9	2	53	0	20	14	0	0	0	35	11	4	0	0	2	7	1
1d4a091d-fe65-49c0-8810-5a95243b108a	173	83	82	96	54	163	25	0	6	0	84	20	3	6	10	1	20	0
1d6c9181-a02f-4c35-85b3-65dc5808f50e	249	31	30	0	0	149	55	0	0	0	0	0	24	0	2	0	0	3
1d91f9c7-67ba-4606-9f0a-01ec6fc08262	173	150	40	6	0	123	82	0	0	138	0	23	39	0	13	0	0	14
1d97ba51-d981-4986-9f71-c2b6cb9961c3	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
1daefc49-5248-4948-87ce-0ec19a248ef9	119	110	0	14	146	212	15	30	0	143	91	15	0	34	15	0	2	12
1db83e80-bdf7-4d8d-8008-bd8406d641fc	187	138	23	37	0	122	43	66	0	22	14	14	23	37	7	2	3	4
1dbdbb2c-c623-11e3-bf01-24c6515278c0	186	146	17	8	98	111	3	13	41	29	78	30	0	0	7	52	0	21
1dc9e7fd-fc62-4b32-9619-4e02a266a385	0	274	429	214	652	8	30	0	0	0	2	233	0	171	45	58	8	5
1dd96495-5f83-4d36-96cf-b77cd0cbbfda	441	0	0	0	0	0	1	2	0	0	0	0	24	0	0	0	0	0
1de83d45-8492-4b83-9055-a9f43b823f91	407	27	0	8	1	14	14	2	0	0	0	0	26	0	0	0	0	0
1df8939c-c622-11e3-bf01-24c6515278c0	162	51	64	56	104	186	15	22	54	8	7	0	41	0	37	2	70	1
1e046ab9-fa4c-4c15-8d78-ed0048c80ebf	384	11	0	16	0	45	0	0	7	0	44	1	0	5	3	3	4	3
1e181878-c640-4e91-a620-3fc4b08a4de1	45	159	95	20	0	231	124	0	0	0	2	52	46	16	5	13	0	1
1e27cc8a-5394-4958-9af6-5ece1fe24516	196	218	0	113	0	40	160	6	11	31	21	161	60	12	1	5	2	2
1e2dcbcc-771c-43c5-8c8d-e0eb77cb3494	82	39	0	417	810	196	70	19	0	0	0	217	0	0	0	525	0	0
1e8ae8dd-74c1-44d5-a74e-bfdce801c736	361	9	0	10	2	61	0	3	0	0	59	4	0	0	3	0	0	1
1ea7e01c-c623-11e3-bf01-24c6515278c0	199	121	0	44	7	126	39	0	10	46	23	0	29	17	23	2	0	4
1eb1bc62-18f6-4bcb-a16d-aa6a91914031	401	25	3	0	0	30	53	2	2	0	0	5	0	1	1	2	0	7
1eb37b28-fac2-477a-88b3-e04291a07926	264	30	26	0	40	128	2	0	0	2	86	27	0	0	7	0	0	5
1eb62abc-7928-405b-84cc-f091ca5347b2	5	62	132	41	255	312	16	70	4	13	89	110	89	0	19	13	34	24
1f04210a-0c2e-4bb8-ac8e-86198e5f1d34	296	90	54	39	0	46	101	0	0	4	0	0	23	3	3	1	0	0
1f2a8889-4374-4037-bb56-0f20733380e3	0	302	78	964	530	0	0	28	12	158	371	62	0	0	25	146	71	85
1f5e70c1-c5de-49e7-941a-46e11a4f4416	240	31	21	0	44	160	0	0	0	17	66	5	0	0	10	3	4	0
1f81a1b0-8089-44ef-87b5-b3359a407ad2	122	88	141	195	104	178	21	131	0	24	114	5	17	57	9	0	16	19
1f8d8720-30ca-4057-90f7-a34b8383eafe	407	9	0	2	0	14	2	0	0	0	0	0	31	0	2	0	0	0
1f967003-82d6-4932-a445-24fc25723594	0	272	0	186	395	97	0	0	151	127	51	0	0	135	10	36	2	25
1fd69adc-c623-11e3-bf01-24c6515278c0	338	47	10	0	1	54	43	0	7	0	2	5	14	0	7	7	0	0
1fdab6a6-7346-4229-aa8d-5dbd258f0c60	30	166	50	95	254	234	28	61	64	80	95	65	0	37	6	2	14	24
1ff155dd-deb4-44e0-b3a2-e4875b618435	236	92	9	13	0	130	48	4	0	2	3	12	14	8	2	1	0	8
1fff8b62-534b-4d71-a65f-e5f93b8b50ed	70	228	74	152	57	137	45	28	0	0	107	57	7	48	17	6	4	40
2009e5e7-1796-445b-8677-46b3804fe0bf	352	15	0	2	0	77	23	1	0	0	0	0	19	0	2	4	5	4
2045c788-9ea8-4ea5-a5e3-65fc16a62adb	21	89	383	243	248	150	89	51	57	22	103	113	114	77	15	45	10	55
207f8a42-5b05-4876-b0ae-ebfaeea27844	0	156	646	101	636	0	49	0	116	125	253	287	83	54	54	66	0	14
209a9b10-7129-48fe-a899-d14ba17efe6f	353	0	9	7	1	87	5	7	0	0	25	12	10	0	3	5	4	0
20d1b88b-3ff6-4201-a748-6a993500c652	327	63	0	0	0	64	0	0	5	60	16	0	27	0	0	0	0	1
20e02396-e676-412d-9724-44a428919cdb	79	206	183	203	454	17	27	255	4	262	57	41	55	121	13	15	20	104
2102558b-87b0-447b-bb9a-e4ae9df8b75e	205	149	121	103	0	76	171	0	0	3	0	1	12	4	4	0	0	9
2109e1d4-c623-11e3-bf01-24c6515278c0	300	42	58	59	37	67	97	36	0	27	0	0	27	27	8	0	2	9
21205681-a0c7-48d0-81d4-0b7ef31158cf	25	188	123	142	116	189	43	91	0	44	94	83	51	50	4	6	5	40
2182ce2c-5941-4b65-9419-fc7966d5e6d5	365	82	0	23	0	12	41	4	0	16	0	31	25	0	0	0	0	0
21b1a37f-e91e-4ce1-83cf-bb89b8d0fb35	165	221	0	3	153	91	19	7	11	95	67	17	0	0	10	10	14	0
21e7e43e-f9b1-4351-a6d9-b9cd06d15f68	396	16	0	2	1	23	15	0	0	0	0	0	24	0	0	0	0	0
221d0290-c623-11e3-bf01-24c6515278c0	213	89	8	13	68	161	0	1	0	0	46	17	0	0	2	5	2	18
22578b9f-78dc-464c-9bb9-382f033283d0	398	20	4	7	2	27	23	1	0	1	0	0	22	0	0	0	1	0
228fb827-c05e-494c-8a21-e1d925e100cb	364	0	53	35	57	38	37	0	12	12	0	0	13	20	24	0	19	0
2290b078-6a5b-4c83-9dfb-b525bbf14e4e	16	157	121	402	252	175	73	99	24	31	51	79	81	0	65	100	10	21
22cd3875-a123-4f0d-8cd1-371958208ad6	407	0	3	6	3	21	11	6	0	0	0	0	27	0	0	0	3	0
22d67778-61fc-4f15-95b8-7e7c6cc7112b	293	65	0	12	18	96	37	2	0	3	6	6	16	8	1	0	2	7
22edd867-dcd6-42b5-92bb-025ceb84b106	151	126	0	253	270	99	41	0	114	146	53	68	17	0	8	174	0	0
230f53ef-be3f-495e-9b95-b0f670bd6908	411	11	0	14	13	5	0	3	0	0	1	0	31	15	0	0	0	0
2316ee90-c623-11e3-bf01-24c6515278c0	349	35	0	1	8	49	8	0	7	1	0	0	31	0	2	0	0	1
2321c412-7730-4694-bc8f-199d7e51a7f8	420	5	0	0	5	6	0	1	0	6	0	0	31	0	0	0	0	0
232b7754-b3c3-4530-9d24-3af40d9b2816	335	29	6	9	3	71	29	0	0	4	0	9	29	0	4	1	0	0
2399ab13-abfa-480e-9fda-7947edc420be	177	114	35	1	11	157	115	0	5	1	4	55	29	7	0	0	0	2
23cc70c4-b744-4fa0-a0de-b25c0fdf212f	404	26	0	21	0	1	1	0	0	0	7	0	22	0	10	0	0	0
23d77176-dfed-4bee-ac96-9934377d8d81	0	66	689	0	783	157	1	101	0	0	17	177	0	0	50	84	0	10
23d86395-9e20-4cf9-bf7e-f76544a1f772	393	0	88	15	53	0	36	3	12	8	0	0	25	0	50	0	0	0
23eb72d8-c622-11e3-bf01-24c6515278c0	338	64	0	19	0	47	9	0	0	0	2	1	31	0	4	4	0	0
23fa90d5-b273-4e2c-9c88-68aa57b60e97	430	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0	0	0
241abdfd-e6de-4830-a233-4bbc5f622725	205	90	26	58	12	139	106	3	28	4	0	39	15	32	1	4	13	2
2425a532-f562-423a-88f5-228642f53875	390	3	0	11	0	49	12	6	2	0	9	0	14	7	0	0	4	1
2439ec74-1713-4d47-a5d9-886f69dddcb6	183	163	17	47	21	108	78	15	0	30	0	0	37	7	0	20	0	0
2468e58c-c623-11e3-bf01-24c6515278c0	39	210	67	43	257	185	34	40	0	0	41	112	0	0	19	6	10	75
248fd0ed-f14c-40b8-9f14-e9c7adf16e22	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
24badf07-8615-48a3-8d6e-45c3d783f18d	354	26	63	20	29	24	50	118	0	17	17	32	25	28	0	2	17	2
24f887e1-ce82-40f3-9674-11102bd076c0	435	0	0	0	0	2	14	3	0	0	0	0	5	1	0	2	3	0
25103371-28ac-4f43-b0e2-2d376d0dcb84	148	158	3	52	83	130	3	145	1	80	69	0	19	46	2	11	14	6
25224aa0-cfdd-48ec-92e5-8f3992a3e574	35	163	465	386	917	0	35	611	93	23	0	252	55	68	219	44	40	11
252a1c43-f954-44d7-8e31-6bcd0157a05c	405	3	0	0	0	33	7	5	0	0	0	0	23	0	0	0	1	0
