Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
29578759-9ccb-4a24-b5b8-c45ebd4339d9	464	1.0	21.926	4.725%	5.564	1.738%	0.02803	1.0
295aac88-c623-11e3-bf01-24c6515278c0	1524	0.996	206.604	13.557%	35.383	8.559%	0.0564	0.996
29a00d78-b9bb-4c6b-b142-d5b8bfa63455	1003	0.994	223.957	22.329%	38.793	11.75%	0.12094	0.993
29b92b51-7ba3-42a9-97d3-6a9b5e43f928	1196	0.997	151.717	12.685%	26.087	7.782%	0.05402	0.996
29fc38aa-f367-46a3-a14d-a5f657ad0caa	535	0.999	60.953	11.393%	11.014	3.532%	0.05282	0.999
2a5a5840-a834-47a1-b1f4-dc8fed620f5c	482	1.0	34.597	7.178%	6.271	1.93%	0.04463	1.0
2a7f6aac-8f94-4815-8b94-0ea7db71135c	497	1.0	32.414	6.522%	5.656	1.755%	0.04135	1.0
2a8d63eb-0174-4213-9214-413f391f512c	2367	0.995	297.404	12.565%	56.632	10.191%	0.04197	0.993
2abe2e53-ad9b-4fbc-b9a7-93444f1bea87	479	1.0	35.431	7.397%	8.598	2.713%	0.0396	1.0
2aeaab9f-4459-4be8-91e7-e0746cbd671c	613	0.999	61.838	10.088%	10.628	3.388%	0.05965	0.999
