Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y	SBS80Z
0c18a8b7-bad1-4aa4-a6df-472f89d9761c	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
0c39c03a-ec84-42c6-be69-8e98bc7a9f5a	0	170	243	17	106	359	88	210	204	0	91	22	0	0	126	4	46	14	24	48	57	7	18	26	20	12
0c7aca3f-e006-4de3-afc2-20b4f727d4fd	55	163	178	41	166	205	116	83	143	28	163	18	122	37	38	73	15	47	19	17	18	18	35	6	40	14
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d	406	0	10	0	2	0	13	0	0	4	0	25	18	0	0	0	0	0	0	3	0	0	0	0	0	0
0c9a5dbc-f7f3-43e7-83d1-77b9fb4b8b54	334	1	28	56	0	0	16	0	5	12	1	27	17	0	14	0	1	0	1	0	0	0	0	0	0	0
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	80	28	199	115	38	1	8	0	60	72	16	78	4	86	253	0	2	5	2	2	33	8	12	0	0	0
0cd60b96-eb2d-4687-9709-d1455ec45de7	90	44	70	178	52	48	87	5	48	12	45	22	20	0	9	41	5	22	24	13	6	6	10	8	0	0
0cdbabf2-c623-11e3-bf01-24c6515278c0	179	23	46	163	32	55	43	53	56	11	2	21	6	2	0	14	11	2	8	1	1	12	5	1	8	0
0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	379	0	3	25	0	0	10	0	0	1	6	25	17	0	0	0	0	0	1	0	1	0	0	0	0	0
0cf9bbc2-cbd5-4b64-8d90-cfa416307b39	194	58	0	121	49	91	116	0	41	2	24	2	42	3	0	26	0	1	1	3	12	1	4	5	33	0
0d0793c1-df1b-4db1-ba36-adcb960cc0f5	0	118	192	0	374	291	110	143	174	34	53	36	62	155	40	135	93	23	68	21	25	13	35	1	0	11
0d259ac2-03d1-4814-9b0b-d05e3a6029b7	271	22	46	73	12	8	60	0	3	26	0	23	12	1	0	5	0	13	4	0	1	0	0	0	2	0
0d31a44f-1fc5-43a2-9633-36c4e650d3d2	301	18	24	89	4	3	0	12	9	21	2	20	20	0	9	9	4	1	1	4	0	0	0	0	8	0
0d569bd5-418d-4d72-87ca-8e14668c2119	288	13	26	91	20	0	11	0	0	11	0	31	11	12	0	15	0	2	3	1	1	0	0	1	0	0
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0	272	22	0	98	59	0	42	0	1	57	0	27	6	6	3	0	0	1	4	0	0	0	2	13	0	2
0dd0718d-5ddf-4c59-8c47-0f51303daeb5	116	32	44	229	35	11	34	0	65	6	50	13	0	0	0	46	3	2	1	4	17	4	21	10	0	0
0dd39eca-c623-11e3-bf01-24c6515278c0	149	6	27	212	13	0	48	0	0	39	0	23	10	11	4	2	3	2	4	1	1	0	1	4	0	0
0e1e628b-823a-4861-aa95-bed2fada7349	419	0	9	0	0	0	0	0	0	6	0	22	19	0	0	0	0	0	0	0	0	0	0	0	0	0
0e54cea2-d568-4a33-b9db-b698844e6ad9	168	6	0	123	54	6	124	21	67	63	17	19	39	0	58	20	0	5	0	5	0	35	0	9	0	1
0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f	56	30	52	182	89	109	120	48	36	2	168	29	78	0	46	47	33	4	11	3	42	29	2	2	0	0
0e6ca8dc-0f31-4675-95b1-5920576daeff	279	30	0	99	21	11	52	0	10	25	0	20	31	0	3	12	0	6	7	2	0	3	1	0	0	0
0e7ac212-0469-4f17-9432-205ab1831257	222	1	29	150	12	16	36	0	22	4	0	9	10	2	0	28	1	3	4	1	1	1	3	3	4	1
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	238	11	30	130	0	0	35	0	0	26	0	28	16	12	0	0	4	0	1	1	1	0	0	0	0	0
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	83	15	131	112	47	194	142	0	57	11	68	0	0	81	0	0	26	9	15	11	3	0	0	47	16	1
0ead45d8-d785-4404-8319-2ef951e02e03	0	34	129	0	302	389	113	248	421	32	15	69	127	214	177	97	132	49	20	41	15	36	50	19	0	0
0ed2e2e1-2fe3-43eb-8cad-34f3f21a7169	8	54	110	122	57	0	0	0	88	30	17	155	0	140	743	0	0	13	17	8	17	17	8	0	0	0
0ed63d84-d3fe-4289-9255-35f4a03b703b	414	5	12	0	0	0	0	0	0	2	0	23	17	0	0	5	0	1	0	1	0	0	0	2	0	0
0eeafcd6-c623-11e3-bf01-24c6515278c0	182	0	71	142	20	0	52	0	10	27	0	26	18	20	2	20	0	1	8	5	6	0	2	1	0	0
0ef92ff8-829f-425a-91d8-c594b6e22a2b	39	80	115	172	0	85	131	32	111	25	50	41	51	46	35	12	19	5	7	73	4	4	0	9	0	0
0efb6e20-236d-4640-9373-6fc03e67d090	409	0	5	0	0	0	0	0	0	0	0	24	18	0	0	0	0	0	0	0	0	0	0	0	0	0
0efee3f3-313b-44eb-b3b0-af975a1ded82	243	55	0	128	15	5	35	49	15	54	10	20	25	0	17	5	0	44	3	0	0	1	4	1	0	0
0f53e757-1823-409f-a0ea-249270728e15	367	237	0	0	0	121	0	0	0	3	20	14	32	0	0	0	0	0	0	178	0	0	0	0	0	0
0f6b355e-3898-4be6-be97-da0c3840a4ed	96	14	87	196	0	67	54	37	32	6	15	10	0	10	48	30	22	3	2	4	10	3	4	1	15	3
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	36	36	29	199	53	43	157	66	80	19	161	23	38	0	7	24	0	15	11	14	0	58	0	20	5	0
0fa9cfba-0f49-47d0-ab54-9dd2144e0a73	327	3	43	47	29	0	9	0	0	22	0	27	9	6	10	11	3	0	0	0	1	1	1	0	8	0
0fbd94b1-bb34-4620-841b-861a0b5e0c12	129	53	66	179	76	104	26	30	0	6	92	22	4	42	0	48	0	3	19	49	2	31	0	2	0	2
0fc63b79-7fff-441d-88fc-922d53c787ab	7	30	0	267	0	216	145	34	0	0	246	0	0	0	51	0	0	4	17	4	3	120	4	4	4	0
10136472-c623-11e3-bf01-24c6515278c0	416	0	0	0	0	0	7	0	0	8	0	22	20	0	0	0	0	1	0	0	0	0	0	0	0	0
1021b60d-f7b2-43b0-b2cc-f282d619d533	0	687	241	0	505	87	0	0	108	347	0	114	53	259	64	142	39	63	45	53	44	16	2	38	17	0
105a51c4-cc7e-4d0f-9cf8-e4d64a31d14d	64	305	296	0	108	15	99	7	19	95	15	74	5	0	38	59	32	19	4	7	1	5	15	12	3	0
108749d2-5c62-4ef1-92df-aec6941ba53b	325	0	43	62	6	0	9	0	0	31	0	16	14	6	0	1	2	1	0	4	0	0	2	2	0	2
108b67d4-5d66-46da-8675-6acae643b76f	251	37	93	63	5	0	32	0	0	43	2	33	12	9	49	0	0	7	1	3	3	4	0	1	0	3
10ad692b-4c3d-42de-9b5e-4968441388b3	255	21	34	104	15	0	38	0	7	32	0	27	9	7	20	3	0	0	3	4	0	0	0	3	1	2
10bb1a92-901e-4a14-80f4-5e88f997754b	220	61	22	124	55	20	53	0	29	25	0	18	5	4	0	35	0	6	5	54	0	2	0	0	3	0
10cb8ac6-c622-11e3-bf01-24c6515278c0	91	15	57	209	17	49	91	25	33	6	3	22	1	19	18	34	0	4	8	5	5	4	1	1	9	5
10d15b7a-16d1-4953-aaef-f193ffa97f42	205	27	63	122	19	64	42	0	48	17	0	0	18	25	0	34	10	8	9	10	1	1	2	4	3	14
10db2142-c623-11e3-bf01-24c6515278c0	313	11	27	46	24	39	45	0	20	0	10	3	9	1	0	30	2	6	1	0	0	33	2	0	0	0
110b5f05-ded7-45ec-b0f6-a941c92d77dd	11	670	0	0	501	425	0	518	305	245	24	103	529	182	186	88	100	81	261	100	43	29	17	0	0	0
1127b561-ea40-4d5e-95df-daa0a5ebc1e4	340	7	27	60	3	0	0	0	1	9	0	29	15	7	2	6	0	1	1	2	0	0	0	1	0	0
11473a98-d953-45f9-abf5-709b68a4bae8	250	0	3	84	0	0	111	0	4	24	0	21	19	0	4	0	2	5	0	0	3	0	1	0	0	0
1157a548-6770-4c89-a84c-bcf6f0e96ea8	314	0	14	75	8	2	19	0	7	11	0	27	15	6	3	0	0	0	0	0	0	0	6	2	0	0
1168944c-5451-4a18-8758-88bf5723bdd9	75	14	71	165	33	0	177	0	0	57	0	31	7	16	13	15	6	2	1	5	7	2	0	2	2	0
1193a9c4-5aab-4cd7-a690-60c96bd1172d	371	0	2	26	0	0	16	1	2	7	0	23	15	0	8	4	0	0	4	0	0	0	1	0	0	4
11ae45fb-05f6-425a-9295-d50d13407006	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	65	394	225	59	132	9	16	0	80	334	4	95	29	236	119	0	137	0	18	26	29	21	1	0	0	0
122bf0a9-8052-49da-a9d7-0e5de9ab7032	371	1	38	10	2	0	20	0	0	16	0	26	14	6	0	0	0	0	0	1	0	0	0	0	0	2
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	72	1	133	165	54	62	77	17	50	13	19	30	3	29	4	46	15	4	7	1	2	1	6	11	12	2
124d5b04-4588-44c3-9c00-61e064cf1bdb	61	76	77	195	29	28	102	12	39	38	48	37	45	3	25	18	15	0	7	0	0	16	0	2	25	4
126ee433-d345-4cac-882a-c91831a24690	47	112	203	142	47	0	23	0	16	88	8	62	0	4	180	0	5	0	3	8	4	3	5	7	0	2
127b0f7d-d24e-48b7-ac25-d3f14a43952d	13	56	308	13	145	6	145	0	5	116	0	67	0	159	5	103	12	8	15	6	6	10	9	2	0	15
12874085-a596-41ae-b4cd-817cb1ebb278	24	503	232	98	67	326	65	0	121	12	25	14	39	0	0	34	53	49	9	18	16	15	21	20	22	15
1292e13b-d7c6-447b-a227-9a8113215580	29	31	187	0	269	151	217	0	71	29	0	42	28	132	0	149	25	19	20	2	36	20	5	16	0	0
129459c1-38be-45da-bb87-18848c97c544	173	114	97	59	128	5	103	0	14	110	0	41	17	0	8	3	0	0	0	0	19	19	4	2	10	0
1295947c-c623-11e3-bf01-24c6515278c0	361	0	21	31	1	0	23	0	6	11	0	25	20	0	0	0	2	0	4	0	1	0	0	0	0	0
129d2c6c-6688-4b29-bfa7-8df3fe77b25a	409	0	0	0	1	0	7	0	0	0	0	26	17	0	0	0	0	0	0	1	0	0	0	0	0	0
129de5b2-d9b0-4762-9ef8-72d98231fb50	87	193	247	45	23	10	112	10	8	101	7	40	17	19	24	33	17	12	4	4	14	8	7	6	0	0
12ae2ba1-9484-47fe-8a3f-bba94a6abe0c	412	0	1	0	0	0	0	0	0	1	0	11	16	0	0	25	0	1	0	3	1	0	1	1	0	0
12d7121a-0345-4808-a819-09d6e3227bd5	410	0	0	0	0	34	22	0	0	0	0	0	12	0	0	5	1	1	1	1	1	1	1	5	5	1
12f038e1-00af-4c64-a2e0-9e63323492ef	99	167	21	123	54	131	120	99	94	56	58	33	76	48	97	20	20	53	11	0	102	11	0	0	0	0
12f1ae2f-2666-45be-9742-f502d212373d	156	13	72	171	10	5	29	9	1	25	0	33	5	23	24	20	1	4	1	0	0	3	0	1	0	16
131332b2-ff51-4bd7-a626-aff2ecea6135	264	32	64	102	47	0	0	0	0	59	0	29	3	0	0	0	1	0	2	0	4	0	0	6	0	0
1327bbd4-a466-4e26-905f-cf91315f1cc8	180	88	100	110	57	80	47	0	52	3	16	0	1	8	0	39	4	11	3	5	4	1	5	4	48	0
132f7f2a-b902-4343-aa08-cf6a7af10b9a	396	2	4	13	0	0	21	0	1	13	1	21	20	0	0	0	1	0	1	0	0	0	1	0	0	0
13446fc4-9fa6-4bb3-a00a-b9265b41eb12	413	0	0	0	0	0	2	0	0	2	0	22	18	0	0	0	0	0	0	0	0	0	0	3	0	0
134c9a92-e91e-4347-a9c4-727279edebb1	0	55	181	216	103	13	30	0	2	78	29	46	7	71	37	51	6	13	11	8	6	2	0	0	27	0
1358ff92-4db9-4e42-b63a-984a7bea425a	402	0	6	0	2	0	7	0	0	2	0	27	17	3	0	0	0	0	0	3	0	0	0	0	0	0
13642cf8-9840-4a7d-a26a-95f65b2c70c3	406	11	8	12	0	0	0	0	3	4	0	27	15	0	1	3	3	0	0	0	0	0	0	0	0	0
13bd2b30-c623-11e3-bf01-24c6515278c0	155	118	39	195	2	14	8	60	49	56	8	33	57	0	0	0	0	8	3	11	4	5	6	4	8	0
13c312ec-0add-4758-ab8d-c193e2e08c6d	297	0	2	77	0	15	55	0	12	0	0	4	12	0	0	27	3	4	3	1	1	1	0	2	0	3
13c62975-9f5e-4d40-a461-dceab08a31ec	201	57	73	89	32	20	88	0	5	42	0	23	9	5	0	5	0	26	2	2	0	4	0	0	3	0
13c7065e-6780-4571-978e-a7c13078ff50	368	0	0	18	0	0	49	0	0	16	0	18	17	0	0	0	1	0	1	0	0	0	0	5	0	0
13d05f7a-e16a-40ef-9a15-21257da2cf89	320	0	5	54	1	0	6	38	21	32	0	17	16	12	33	11	0	0	4	0	0	4	1	36	0	0
140d5fa9-afbe-444e-a7e7-6a4cb4ab2923	230	6	43	121	14	7	49	1	27	32	3	25	15	3	0	0	12	0	0	4	2	1	0	1	5	0
140d6ef7-0217-4d16-9add-215d0d14ba06	316	7	0	70	8	0	32	0	0	8	0	23	19	0	5	6	0	0	0	0	0	0	1	0	0	2
141918cd-3e23-45bc-96e1-b208c80f69e7	387	37	11	11	0	0	18	0	0	11	0	29	20	6	0	7	4	0	0	2	0	0	1	0	0	4
142b6dbf-c943-4a7d-8ab6-13a975f48d7a	134	46	59	163	12	8	95	41	16	59	0	23	16	0	8	2	8	0	4	4	7	7	0	6	8	0
14334aea-2dae-428c-9d4a-1a37878dfc3f	161	87	66	143	22	17	41	0	8	27	7	28	17	20	34	59	5	2	20	3	10	0	3	0	10	0
1447c8cb-25d4-4092-8919-4df08f898d2d	357	22	18	21	0	0	37	0	0	23	0	19	15	0	0	3	0	1	3	0	1	0	0	1	13	0
145f2b89-8878-4390-b0f6-f09b02fb138a	173	74	87	77	43	8	118	0	31	55	0	25	13	0	11	20	0	0	10	35	3	7	2	3	0	0
145f6dbb-9744-44f7-8485-e440689de3fd	248	48	39	122	10	2	27	0	0	60	3	21	4	5	6	0	0	3	1	13	3	0	0	0	0	3
14630c19-9ee0-4ab3-9d8b-8c3309d1e7d0	85	106	145	120	105	221	84	0	35	24	89	11	0	104	41	43	60	3	3	72	2	2	0	2	21	0
147e3496-514e-4da7-be42-7cd9be78ed04	415	0	3	0	0	0	0	0	0	3	41	28	19	8	5	0	0	0	15	0	0	0	0	0	0	3
148536ce-ee2a-4952-a19d-10d6f44146b9	330	0	5	76	3	4	6	0	23	9	0	13	15	7	0	10	3	1	1	2	1	1	1	0	2	1
1494bb16-f1f0-42a4-b10e-c383574cbc8b	369	12	0	36	0	0	11	0	4	11	1	24	19	0	0	0	0	1	1	0	0	0	0	0	2	0
14b8bbf2-310b-459b-b52d-a7ef510ce1cf	88	91	152	97	89	24	109	0	42	24	0	24	0	20	0	90	0	11	5	0	25	0	0	23	0	14
14bf9bfb-14d6-4cac-a556-828f680e8a15	73	118	71	124	218	88	125	0	50	28	0	36	35	41	0	102	0	23	24	23	16	20	0	3	14	0
14c5b81d-da49-4db1-9834-77711c2b1d38	50	92	316	89	65	0	0	0	0	62	0	86	0	156	23	98	24	4	1	5	6	8	2	1	0	0
14cbcbb1-028b-471a-bb4f-8b29cfa5e4eb	396	0	20	14	0	0	0	0	0	11	0	24	16	4	0	0	0	0	0	0	0	0	0	0	0	1
14dd86c1-dfb3-4124-a453-4d64223bc048	400	0	13	4	0	0	12	0	0	10	0	20	19	0	0	0	1	0	0	0	0	0	0	0	0	3
14ed7388-41ed-43d4-afb2-04cd6410d5d2	57	355	160	65	175	147	103	0	34	26	146	44	28	54	0	93	118	18	18	29	0	20	0	7	27	0
14f41457-25c3-4979-8515-4f33322039a5	407	0	0	8	0	0	0	0	9	11	0	17	18	0	1	0	2	0	0	2	1	0	0	0	1	0
153a64ee-6322-4f2e-b3df-77ef7d3a4cf0	16	52	181	94	52	143	153	88	78	15	76	34	64	85	61	61	11	14	4	17	22	4	0	4	5	50
154f80bd-984c-4792-bb89-20c4da0c08e0	383	3	15	18	0	0	0	0	0	4	1	26	16	0	0	0	1	0	0	0	0	0	0	0	0	0
15563a10-47a8-401d-a507-2c7101f7ae60	339	5	14	34	17	0	34	0	0	2	0	32	10	0	0	7	2	2	0	0	1	0	1	0	0	0
1558629a-770a-4dcb-b0bf-9a8bcea9d80b	229	16	46	88	52	0	81	0	0	83	0	32	4	26	6	0	13	0	2	0	1	0	11	1	0	0
155873b2-e5de-405f-87f6-6de0d238b160	373	0	19	19	7	0	20	0	0	18	0	24	13	12	0	5	8	1	0	0	0	0	0	0	0	0
15678c3d-ce61-454d-849e-1d4ca358909b	274	26	18	82	4	5	53	9	15	20	1	26	16	0	18	10	0	2	0	0	3	0	0	0	0	7
15895218-c623-11e3-bf01-24c6515278c0	129	22	34	214	19	33	51	0	40	9	3	17	2	25	0	46	7	1	7	3	3	0	0	3	9	8
15a93657-0521-430a-a816-bf0842374b75	390	0	3	4	0	0	22	0	0	6	0	23	17	0	0	0	1	1	1	0	0	0	0	0	0	0
15abb2a3-10a2-4e04-8eb9-6eadbd976af0	409	0	6	0	0	0	0	0	0	2	0	26	17	0	0	0	0	0	0	0	0	1	0	0	0	0
15d597de-d26c-4ce1-b0cb-077e39b55f30	39	115	164	70	51	169	155	35	187	0	27	29	19	0	111	42	32	9	14	24	20	14	16	11	0	0
15daadb0-6b24-4248-9225-470dc08f1552	269	14	4	105	2	1	62	0	3	25	0	20	13	1	2	11	0	1	4	4	3	3	2	1	0	2
15dd024e-c0da-461a-84db-d01e60a22210	406	0	1	0	0	0	10	0	0	2	0	25	17	0	0	0	0	1	0	0	0	0	0	0	0	0
15e097e3-e468-466c-8e57-b59fba90bbf2	389	15	0	15	8	0	6	0	0	14	1	27	14	0	0	0	0	1	0	0	0	0	1	0	0	7
15e7d981-8c27-4b2b-b4f8-626e22021895	18	1101	220	35	248	144	0	22	157	169	21	140	112	126	85	268	109	31	43	0	54	14	5	33	26	9
15f90ef0-831b-40a3-98bd-ec226a9e8b26	66	93	88	176	92	14	87	0	9	82	0	39	18	35	45	37	0	13	12	0	27	5	0	2	3	0
15fd8dc8-c622-11e3-bf01-24c6515278c0	309	38	9	75	0	0	40	0	9	38	2	20	21	0	2	0	0	1	1	0	0	0	1	3	15	0
1659bae5-3140-4d05-891c-81b48277b2fc	0	550	165	139	169	276	26	60	209	38	45	25	109	0	0	89	0	29	15	5	15	137	34	6	76	0
16c6f975-48fd-4cda-946a-777cb922949d	279	56	45	79	59	0	5	0	1	83	3	36	0	28	0	0	12	7	0	0	10	1	0	0	0	0
16d33e09-2e21-4da2-8e57-e78ce28c4408	0	306	46	163	227	148	103	198	160	93	6	42	49	0	0	57	48	6	28	29	7	5	10	14	72	3
16d5519e-ecb9-4fc8-81f1-e0e4adf722a8	82	75	160	95	88	72	115	0	79	32	48	3	15	0	0	65	12	6	9	0	8	50	17	6	3	0
16df7888-2480-4394-8856-d57a6ef371d2	108	288	190	41	13	189	152	0	32	5	177	0	0	12	0	52	33	10	10	19	2	9	9	6	17	37
170ad241-9e24-469b-b7ca-3fd783a89b21	14	226	246	98	122	148	78	58	94	28	16	39	31	0	27	64	24	19	12	7	11	6	6	16	17	10
1727e88b-df0a-4af2-9191-8c6061d98ad0	143	0	23	145	33	55	138	0	50	12	16	10	18	8	0	22	0	3	3	23	10	4	3	6	0	0
172c9864-c26d-4e9b-947a-e8ce761e996d	184	29	71	134	0	35	18	9	39	15	64	3	32	33	35	52	16	9	1	7	2	1	9	0	53	0
1776f326-b12f-4355-8107-80fa6fcd2159	264	20	37	82	31	2	49	0	3	54	1	18	13	8	11	0	0	0	0	1	1	1	0	1	15	9
178d0486-cb0d-4979-8bdf-bb3fe99149bd	401	0	0	12	0	0	0	0	4	2	0	26	18	0	0	0	0	1	0	0	0	0	0	0	0	0
17a66d24-de77-4f2a-a8ad-d2c6a69e7671	410	0	5	0	0	0	0	0	0	1	0	26	17	2	0	0	0	0	0	0	0	0	0	0	0	0
17de5b12-c623-11e3-bf01-24c6515278c0	162	135	117	100	74	0	27	36	80	89	11	37	40	19	3	32	0	21	9	0	70	2	0	1	0	0
17ed8831-a261-42d9-8ff3-cf75a6cb2a24	37	267	107	123	245	107	84	40	93	52	122	41	70	0	0	92	48	8	48	37	5	13	19	0	11	0
183b04f5-107f-496c-8e9a-8263dd00cffa	57	105	126	179	72	39	76	8	36	52	0	31	13	19	4	54	25	5	5	27	6	2	4	7	0	0
186cacaf-4f20-4ad2-a07a-a7dc942a70b0	292	14	61	58	39	0	24	0	0	51	0	30	5	13	0	0	7	1	0	0	3	0	0	0	0	2
18ec066e-8510-4921-9e35-45d85fb01e38	275	119	0	71	0	77	0	4	37	10	425	58	56	76	49	0	0	45	0	9	18	0	57	0	35	30
18f5e75e-c623-11e3-bf01-24c6515278c0	300	32	0	89	5	23	44	0	30	31	4	19	28	1	6	0	0	1	7	0	0	0	1	5	8	0
18f9240e-7acd-41eb-a154-c2a67a1cbe9b	335	0	0	61	0	0	36	0	2	9	0	23	22	0	0	0	2	1	0	1	0	0	0	0	0	0
19085f7d-e6a6-406f-bd09-520a27e0283d	280	0	40	93	0	0	30	0	4	24	0	24	15	13	0	4	1	0	1	1	3	0	1	5	0	0
190eb791-383d-4e27-870d-e470630843e7	0	111	138	206	0	165	107	42	47	55	172	14	86	71	17	34	29	4	9	27	2	45	15	10	5	28
19233fd1-5229-466e-acf3-5882165758e0	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
1924d200-6929-4eef-8a7f-317f8fbab915	417	0	1	0	0	0	5	0	0	5	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0
199bbb0f-996c-40c1-b06d-2066f04be778	330	3	2	72	2	0	0	0	6	7	0	23	13	1	12	13	0	3	7	0	6	0	0	1	0	0
19aa8223-ee84-4b5c-b11a-6ca2a2680b3c	328	1	26	58	0	0	26	0	0	14	0	24	17	3	0	2	0	0	1	0	0	0	0	1	0	0
19b6b9d6-6912-4b85-a4bf-52014bcb170b	261	35	44	113	10	0	8	0	0	11	14	23	16	0	2	35	5	6	0	9	1	1	0	3	0	0
19c1c97f-a3ec-44a8-8a20-6f97caed1a4f	66	272	228	127	40	0	17	0	18	19	31	82	0	14	27	104	7	20	4	6	4	8	1	10	0	0
19cd4360-8392-4bc2-ae88-fdc1335d886b	373	2	5	30	0	0	10	0	0	7	0	26	17	0	0	0	0	0	0	0	0	0	0	0	0	0
19d6cf34-1cd7-4242-a4d1-5d3e11f428aa	424	0	0	0	0	0	0	0	0	2	0	14	20	0	0	12	1	0	0	1	0	0	1	1	0	0
19def402-fb8d-4b27-90dd-ce9135a3c0a2	413	0	0	0	0	0	0	0	0	0	0	24	18	0	0	0	0	0	1	0	0	0	0	0	0	0
19fe27d8-c623-11e3-bf01-24c6515278c0	153	48	25	211	11	0	31	0	14	36	0	30	24	0	9	8	9	2	5	0	1	4	0	2	0	0
1a0ef226-41a5-4b56-9078-4b7834f0c976	213	7	0	80	40	53	108	54	45	11	39	8	28	0	31	29	5	2	3	0	18	1	0	1	55	0
1a134c18-ced3-4bae-9f15-5f0f09526639	389	0	9	13	0	0	7	0	0	1	0	25	18	1	0	2	0	0	0	0	0	0	0	0	0	0
1a319682-f55e-4e0b-8476-48a0bea6c265	243	53	73	89	28	0	28	0	0	64	1	33	8	5	17	0	0	3	3	2	12	1	5	0	0	0
1a391468-fbf3-451a-b88e-a257a26d047f	0	586	0	0	85	827	74	511	331	0	457	10	289	89	336	0	130	83	57	77	61	88	42	74	0	0
1a4633c4-72a0-4e30-8c4c-345e04337627	201	34	29	152	17	3	47	3	13	28	0	28	14	9	26	21	2	1	0	0	8	6	1	0	6	0
1a5bf97e-3d49-4d3f-b385-ffa7a295be9c	392	4	28	4	0	0	10	0	0	13	0	23	16	0	0	0	0	0	0	0	0	3	1	0	0	0
1a841850-fca0-48ab-8c78-db0bd5a64435	121	130	70	151	47	40	89	27	27	41	0	23	12	0	12	41	15	1	6	28	0	4	0	2	33	0
1ac15380-04a2-42dd-8ade-28556a570e80	19	472	196	84	0	154	0	0	93	290	709	83	332	474	65	129	0	182	6	0	0	1	499	0	0	0
1ac54c6e-a1e4-4f3b-b4a5-cdb327e0dca6	244	88	9	99	116	31	20	0	67	58	25	32	43	0	22	4	0	60	2	0	0	0	0	0	26	0
1aff91a6-1b0f-4575-8f4b-4e064a50b886	83	165	206	64	135	121	83	0	23	11	24	20	30	17	0	100	3	3	13	7	26	5	1	17	11	33
1b06afe2-c623-11e3-bf01-24c6515278c0	276	51	0	77	41	25	59	15	45	27	4	26	19	0	0	7	0	3	3	15	0	7	0	2	7	0
1b0fe1d5-b286-4f49-ae92-94d9c6db9657	218	18	60	143	33	0	0	0	0	37	0	30	4	4	0	0	0	2	0	1	1	1	3	1	11	0
1b1780d5-06da-40ee-9e15-02631a68027b	130	22	106	153	43	0	56	0	0	77	0	30	3	24	0	0	3	9	1	0	2	0	0	1	6	1
1b7838c9-c685-41c3-b184-a2e40c7c4dc7	363	0	1	45	0	0	6	2	0	28	0	5	20	0	4	1	2	1	2	1	1	1	0	0	8	0
1b8fe07d-859c-4d91-ade1-6b2bcb5774ce	322	41	13	63	22	10	0	31	19	9	0	33	28	0	0	7	0	1	4	0	16	5	0	1	10	0
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	154	66	139	107	5	74	31	21	119	12	22	29	40	51	68	47	17	0	34	11	12	1	5	2	0	0
1bb3a1c7-4d7b-4fb6-b54d-e94cbd0e32aa	20	244	168	39	307	43	108	90	216	161	41	94	56	26	24	39	39	47	26	9	5	5	27	11	36	0
1bbb522d-e224-4b3f-9e10-3a47d06b2b05	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
1bbfe6f2-ad19-4d29-895b-973f5a91c707	69	71	87	175	218	0	49	0	19	196	0	59	0	78	46	0	3	0	0	8	3	2	9	13	0	24
1bd47e40-d708-4ca2-b4b3-eb8d996c916b	400	0	8	11	5	0	6	0	0	8	0	24	17	0	0	0	0	0	0	1	0	0	0	0	0	0
1bd74f92-47f6-427e-af6f-299c3a7fe023	420	0	0	0	0	0	3	0	0	0	0	24	20	0	1	0	0	0	0	0	0	0	0	3	0	0
1bdfaa8a-1b7e-4251-b135-ce5e4568371b	366	0	11	35	0	0	19	0	0	11	0	23	21	2	0	3	0	0	0	0	0	4	0	0	0	0
1be81ade-7ad6-4e7e-90d0-f986b3fb0a25	315	14	11	92	31	0	2	0	0	25	0	29	10	0	0	0	4	1	0	0	0	0	1	3	0	0
1be8fa2c-8fea-4e8c-90db-c04d9fcdbf49	40	166	104	75	107	109	250	0	52	26	70	34	42	12	0	41	27	10	20	8	11	2	6	4	20	3
1bea3a72-3b73-4072-a6bb-96a90119d3ac	209	0	0	105	0	3	57	5	21	0	4	15	14	0	0	2	1	0	2	5	2	3	0	3	2	0
1c00925b-7328-4db0-b930-04aab2d80719	106	111	54	169	82	138	105	0	35	8	29	10	0	8	0	30	12	24	17	6	9	5	0	0	2	19
1c0e384f-7254-4afe-93c0-b3fc6c6a7894	68	130	113	83	257	273	116	0	61	17	26	5	25	93	0	93	57	26	16	50	0	5	31	6	17	38
