MutationType	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T
SS[>2 & <=3]	1.2267128806975336e-07	6.993838752578085e-10	0.0	0.00013737459071302638	1.863022056625141e-09	0.00011579207126579228	8.343197102078648e-09	0.002243878388712801	0.026595845399867528	0.00015061769598935016	4.885105681751157e-07	0.026873820123728364	0.0021560426753454466	9.725594200915565e-06	2.5488214901567828e-05	0.0010807571204202303	0.0007511565175893508	1.401298464324817e-47	0.00028236687083733615	4.994960501790047e-05
SS[>3 & <=4]	9.147813356369384e-08	3.18400381615902e-10	4.207320444619356e-05	0.0006378048905451365	1.401298464324817e-47	5.737747983403096e-09	0.00015995900190493017	0.0004780880283908928	0.09711740139261565	0.001085464458431673	2.8903328555145436e-05	0.1382246179194408	0.008934799469342352	4.478486857806274e-08	5.634407784782525e-08	0.00440150091081307	0.0033316015059989467	0.00038773761855289025	3.7032351734467284e-07	0.0003533201840826905
SS[>4 & <=5]	1.2699080143008245e-09	0.003825960695219237	1.401298464324817e-47	0.04907263395912196	0.0	0.004508890538071386	0.004824872820865797	0.052245977120473984	0.007670438857785484	0.05553339050544309	0.002658316968975208	0.2660461499541998	0.006477234308902489	0.005123874235860527	0.0036380617506802083	0.020486253458582154	0.036919730120047324	0.004436766641509427	0.010315796139379926	0.0237807337392681
SS[>5 & <=6]	2.1554529716638626e-10	0.004000434792918972	0.0030368468980304895	0.18734501797705888	0.0006259382486459747	0.10120941036613658	0.07767898770344119	0.10706487808376551	0.0020627498091198506	0.05089936919277534	0.005555641573721895	0.012193615012802184	0.0018549392372369767	0.011219046470963666	0.013873647792079282	0.0040299901366233825	0.009769917491214026	0.013397544001510173	0.01919991571689027	0.0043214024819025094
SS[>6 & <=7]	0.0	0.000267107542604208	0.22050073012709617	0.07946630498860031	0.0030888695335378456	0.050066595375720106	0.0242011169418231	0.02844514761120081	0.07524396380234982	0.07103111186996103	0.005581852732978815	0.0010362423211336136	0.01562551289796829	0.03926953510770431	0.025297039508877787	0.017753079184331	0.008843159687821754	0.01611105528207513	0.02263700318397042	0.01676050512569961
SS[>7 & <=8]	0.01567769197747111	0.13597331196069717	0.07819477943703532	0.0026969214051496236	0.09125316578894854	0.003129274668317521	0.008187566455290094	0.0002810454131023361	0.04336189197280646	0.03760214445501333	0.024564420977842553	0.006407040297728518	0.04497482670322397	0.0487826406332897	0.019705397002502602	0.02931781798125712	0.018312530627258523	0.019573648307705298	0.016023865854954127	0.03043914955458604
SS[>8]	0.03678095139563084	0.0014297646998268831	0.0	3.785195650252149e-09	0.012498620016105378	4.724358038110665e-10	0.0	0.0	0.0	3.9749300739799767e-10	5.41034196999135e-09	9.736024804141152e-09	5.292672788925756e-09	1.310880382021651e-10	5.000604426541599e-08	1.401298464324817e-47	4.203895392974451e-47	3.0490039648611853e-09	2.8222335899386052e-08	9.842440107377115e-10
NC50[<=2]	0.0013388037704862655	1.1058891580262298e-10	0.0	3.4941279035693996e-08	6.672190799861255e-11	3.597498903218366e-09	1.8129462675542384e-09	8.964420993033073e-05	0.0	2.4185699887269153e-09	6.991855627802579e-10	2.7337480849443097e-06	1.152136103854673e-07	4.3633899849737644e-07	3.081268246774016e-08	1.8930385551083616e-05	6.2227014622351365e-06	1.1504410652207753e-06	2.127595307155339e-05	1.5876015965332614e-06
NC50[3]	0.0005358754712506197	1.7515409101793722e-05	0.0	6.340200894694447e-07	0.0004948626844769421	1.6893516650107188e-06	2.5874183914771365e-05	8.286746070576e-05	0.0	0.0	0.0	4.018822315711434e-06	2.070327755063772e-05	1.344603065778216e-06	1.2573788167031808e-05	1.9769056128993157e-06	8.935794521818252e-06	1.258559161826156e-05	5.2030146883463856e-06	4.928558775176839e-06
NC50[4]	0.00012274199207311652	0.00026241848001788524	0.0	8.587236022776778e-06	0.0011873245460446923	7.00590608175844e-07	0.00012992218222734664	2.145285436081723e-05	0.0	0.0	0.0	2.3935349818202675e-05	2.609244006634981e-08	1.5004316462174927e-05	0.0	2.802596928649634e-47	6.394532265403541e-06	0.0004747872513723905	1.1528903778526e-05	7.339371054513322e-05
NC50[5]	2.24082059024866e-05	0.0006670674938322918	1.8598809281566985e-09	8.492936769810555e-07	0.0008526305293344195	2.2345449053076116e-05	0.0	7.908534826128743e-08	5.898036281593022e-11	1.1202076757750313e-05	2.1151139026454047e-05	1.1127367626979635e-05	2.2084294694777462e-05	2.583994832463077e-05	4.5763530240101604e-05	1.6323797201671653e-05	8.695220341792264e-06	0.0	1.0709269145028344e-05	1.9501431045227945e-05
NC50[6]	8.599958837791632e-06	0.0006863274224451744	0.00013681457329971724	1.49441824760288e-06	0.00022482485241994253	1.0261231479331556e-05	0.0	0.0	0.00010785486305834979	5.450861850192723e-05	0.0006481849004351759	1.4429020811803639e-05	7.102333086635326e-05	3.0679641458846166e-05	0.00023185087387711078	2.437183605369597e-05	5.813069062810427e-05	0.0	2.086634747684002e-05	2.1724567341152577e-05
NC50[7]	6.9116857886086795e-06	2.77829732268442e-05	0.00031333241989168315	7.775996591590228e-06	3.0801000241211794e-05	5.14663988724351e-07	2.4584407903738282e-06	0.0	0.0002737908058702487	0.00017692000347580673	0.0006945372722111643	3.3551833439560142e-06	7.785174441423237e-05	2.257573622408415e-05	0.00014717887054246147	9.898949184901085e-06	1.979860609935713e-05	0.0	1.563463985803537e-05	7.963011823255428e-06
NC50[>7]	2.3562381423971603e-05	1.4581320312689883e-06	4.5148619685339564e-05	6.172335099274839e-07	7.553167010136974e-06	0.0	2.6084586135377564e-06	1.7574997013269922e-11	9.401069806384665e-05	6.606808850960988e-05	0.0001435353799231187	8.436047416182646e-11	5.179979385012634e-05	7.247386922220045e-06	4.5302732190428683e-05	5.2465651577260356e-06	1.2423746969312255e-05	9.362361552689436e-11	1.2526560909895679e-05	1.6160160048226402e-05
BoChr[1]	2.2141281238230447e-06	0.0014183741156494189	0.005361877983177052	0.003912543917315302	0.0005649800600850696	0.007887394824002292	0.0014553677240983288	0.0009502969680651733	0.006745383777253828	0.0014781095142607653	0.002716886371262983	0.0024849986150598637	0.0009602558858993859	0.0006400548998234081	0.00038235412559107287	0.5167510058544577	0.0008360073791874356	0.0001804428546379365	0.0006090014300506219	0.00028220912399458343
BoChr[2]	2.361054701923382e-05	0.0036307207767893603	0.017550003700719685	0.00290683668688871	4.277337109670043e-05	0.012088376581752706	0.003640505198854953	0.0	0.0030524925660428436	0.003523594306369449	0.023807948544626926	0.0022780910417787934	0.009827341055788565	0.10377850040192697	0.00020663549357362144	0.001424618073910744	0.016317542277497238	0.00013299004770487956	0.00024388134559405472	0.005910883571323211
BoChr[3]	3.784876188132946e-05	0.002173176553376095	0.00883235936626761	0.0011685388265447471	0.00020948729277524335	0.010301860984743361	0.004148613646553372	0.0002221194580756894	0.0011605499602731584	0.0035689252795630465	0.006367791515315658	0.005761590359945843	0.0027737798515531866	0.20097026160918177	0.0033504180688984776	0.0001543497615875822	0.0406239017351912	5.33695265437662e-08	8.979527866245008e-05	0.007999072286640683
BoChr[4]	2.3801525690592128e-07	0.00044231098476458895	0.0036834248351171085	0.0008828411629672648	0.0002151306133125841	0.002927322905363043	0.006111579499061577	0.002462826630253403	0.005303864441714836	0.005156888205158907	0.03527227879736681	0.010900600174506767	0.004292498871987789	0.03230116721260626	0.005157568519498454	0.015958560924555065	0.03273908290027805	0.02182903730576527	0.014602308781913962	0.005183515182716291
BoChr[5]	4.1796929854009957e-07	0.0002850588960107814	0.003882922110085616	0.0023313978754408104	0.000346871869632821	0.0010158521993770687	0.0019409182388015012	0.004302802601049276	0.001764084510214161	0.0029862789404845103	0.03347608199405706	0.029857138880559457	0.004931945640755835	0.03406538126103596	0.0036005815394400996	0.0035452422153423413	0.13553945047962498	2.3867794889511628e-05	0.0003140702964174125	0.005556412984913734
