BP10MB[0],BP10MB[1],BP10MB[2],BP10MB[3],BP10MB[4],BP10MB[5],BP10MB[>5],BPArm[0],BPArm[1],BPArm[2],BPArm[3],BPArm[4],BPArm[5],BPArm[6],BPArm[7],BPArm[8],BPArm[9],BPArm[10],BPArm[>10 & <=20],BPArm[>20 & <=30],BPArm[>30],CN[0],CN[1],CN[2],CN[3],CN[4],CN[>4 & <=8],CN[>8],CNCP[0],CNCP[1],CNCP[2],CNCP[3],CNCP[4],CNCP[>4 & <=8],CNCP[>8],OsCN[0],OsCN[1],OsCN[2],OsCN[3],OsCN[4],OsCN[>4 & <=10],OsCN[>10],SS[<=2],SS[>2 & <=3],SS[>3 & <=4],SS[>4 & <=5],SS[>5 & <=6],SS[>6 & <=7],SS[>7 & <=8],SS[>8],NC50[<=2],NC50[3],NC50[4],NC50[5],NC50[6],NC50[7],NC50[>7],BoChr[1],BoChr[2],BoChr[3],BoChr[4],BoChr[5],BoChr[6],BoChr[7],BoChr[8],BoChr[9],BoChr[10],BoChr[11],BoChr[12],BoChr[13],BoChr[14],BoChr[15],BoChr[16],BoChr[17],BoChr[18],BoChr[19],BoChr[20],BoChr[21],BoChr[22],BoChr[23],type
313,2,1,0,0,0,0,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,21,3,0,0,0,21,0,4,0,0,0,0,22,0,1,0,0,0,0,0,0,1,0,0,0,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
309,6,1,0,0,0,0,40,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,24,2,2,0,0,19,6,2,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,5,9,17,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0
191,59,25,6,12,4,19,8,8,6,3,3,3,2,1,3,0,1,3,3,2,0,28,95,119,69,50,8,0,289,44,11,1,1,0,50,45,13,5,1,8,3,0,7,15,39,96,133,78,1,0,0,0,1,0,0,0,9,10,8,22,56,32,4,21,2,26,3,17,3,22,5,5,13,3,2,4,1,3,3,1
247,22,27,4,7,1,8,14,5,10,1,5,1,0,0,3,0,0,7,0,0,4,60,76,33,15,18,11,0,155,19,7,7,3,3,38,16,5,4,2,8,1,1,1,6,22,65,65,52,5,0,0,1,0,0,0,0,9,3,6,4,1,16,2,28,1,1,15,1,14,1,4,3,1,1,8,11,1,1,9,0
277,3,30,2,3,1,0,24,3,9,0,3,1,3,0,2,0,0,1,0,0,9,16,61,3,20,0,0,10,32,51,2,1,0,0,15,20,1,5,1,1,0,0,0,2,24,13,14,50,6,0,0,0,1,0,0,0,3,5,5,7,4,4,5,1,2,0,6,0,1,3,0,1,0,0,0,0,0,1,0,0
301,4,1,6,0,0,4,43,1,0,0,0,0,0,0,0,0,0,0,2,0,0,14,26,11,3,17,7,19,13,18,12,1,11,0,39,3,1,2,2,1,0,0,0,1,3,24,22,14,14,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,29,21,0,0,0,0,0,0,0,0,0,0
172,45,48,24,17,4,6,6,3,2,3,4,4,5,2,3,2,2,7,3,0,3,19,54,65,94,123,6,0,177,111,29,11,13,0,77,70,11,9,4,2,0,3,8,40,44,48,125,95,1,0,0,0,0,0,1,0,33,20,21,13,11,18,17,30,11,10,9,31,3,4,10,12,18,4,15,6,2,4,8,1
260,21,14,7,3,1,10,24,3,5,2,0,1,4,2,0,0,0,2,2,1,1,19,44,35,21,58,40,6,86,23,24,19,36,7,84,21,6,4,1,2,1,7,5,17,40,61,40,40,8,0,1,0,0,0,0,0,2,1,11,5,1,8,5,28,2,2,49,1,1,14,0,2,2,1,2,30,0,7,0,0
303,11,1,1,0,0,0,37,7,1,0,1,0,0,0,0,0,0,0,0,0,0,3,22,10,3,1,0,14,14,2,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,3,7,17,12,0,0,1,0,0,0,0,4,0,0,0,0,1,1,1,2,1,0,0,1,1,0,2,0,0,0,1,1,1,0,0
310,1,2,1,0,2,0,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,32,1,0,0,0,21,18,0,0,0,0,0,21,1,0,0,0,0,1,0,0,0,2,6,7,10,16,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,14,14,5,4,2,4,27,2,6,3,0,0,1,1,0,3,0,2,1,0,1,62,74,3,3,0,0,9,114,4,2,0,0,0,10,9,2,1,0,4,4,0,2,6,17,35,36,39,8,0,0,1,0,0,0,0,9,0,5,0,6,3,2,4,5,3,2,0,0,5,5,2,0,16,1,0,0,0,1,0
290,9,14,1,0,1,1,28,3,8,4,2,0,0,1,0,0,0,0,0,0,3,18,40,8,3,3,0,8,40,8,4,0,0,0,15,7,2,2,1,1,0,0,1,2,7,14,10,30,11,0,0,1,0,0,0,0,1,4,1,0,7,3,1,0,2,4,1,0,1,1,0,0,0,4,1,0,2,1,1,0
320,2,0,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,23,2,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2,11,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
285,11,19,2,2,1,2,28,1,8,1,5,0,1,1,1,0,2,0,0,0,0,2,7,39,56,2,0,7,82,0,0,0,0,0,10,10,2,3,1,3,1,0,0,1,5,26,31,33,10,0,0,0,0,1,0,0,1,2,8,3,3,9,3,3,13,7,5,3,3,8,5,6,1,3,1,1,9,1,1,0
321,0,1,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,1,23,0,0,0,0,0,2,23,1,0,0,0,0,0,0,0,0,0,0,1,8,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
301,9,4,2,0,0,0,37,1,4,3,1,0,0,0,0,0,0,0,0,0,2,15,29,0,0,0,0,14,23,0,0,0,0,0,15,7,1,1,0,0,0,0,0,0,3,2,9,20,12,0,1,0,0,0,0,0,0,0,3,0,1,1,0,1,2,4,0,0,0,1,0,2,0,0,0,0,1,0,1,0
308,2,6,2,1,0,3,40,0,3,0,1,0,1,0,1,0,0,2,0,0,4,26,42,0,0,0,0,17,48,0,0,0,0,0,17,4,2,1,0,2,1,0,0,2,13,16,5,21,15,1,0,0,0,0,0,0,0,13,0,0,1,4,0,0,1,1,6,0,0,0,0,0,2,0,0,0,0,0,1,0
303,7,5,0,0,0,1,37,1,7,0,0,0,0,0,1,0,0,0,0,0,0,12,33,0,1,0,0,15,22,1,0,0,0,0,15,7,0,0,0,1,0,0,0,1,4,4,8,13,16,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,4,0,1,0
311,4,1,0,0,0,0,43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,20,6,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,4,13,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
254,23,27,6,3,1,2,16,1,12,5,2,2,1,2,1,2,1,1,0,0,1,24,66,41,12,4,1,2,114,8,1,1,2,0,13,21,5,3,1,4,0,0,0,2,29,27,23,63,5,0,0,0,0,1,0,0,10,6,5,7,2,8,10,6,2,3,3,1,5,3,0,0,1,3,1,1,3,1,2,0
293,16,6,0,0,0,1,30,5,8,1,1,0,0,0,0,0,0,0,1,0,0,25,46,6,0,0,0,9,54,0,0,0,0,0,14,5,1,2,0,0,1,0,0,1,9,19,9,28,11,1,0,0,0,0,0,0,14,2,1,1,0,1,0,1,0,1,0,2,1,1,1,1,1,0,0,2,0,0,1,0
319,2,1,0,0,0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,2,14,12,0,0,0,0,22,4,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,1,14,13,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,3,0
304,10,2,0,0,0,0,38,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7,25,4,1,0,0,16,11,2,1,0,0,0,19,2,0,1,0,0,0,0,0,1,0,5,3,17,11,0,1,0,0,0,0,0,0,0,2,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
293,7,13,1,4,2,2,35,4,3,0,1,1,1,0,0,0,1,1,1,0,7,31,57,0,5,0,0,12,57,16,1,2,0,0,15,10,0,2,0,2,1,0,0,5,11,22,18,34,10,1,0,0,0,0,0,0,1,0,3,2,13,7,1,5,1,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0
275,15,19,5,1,0,1,29,1,5,1,3,1,3,1,1,0,0,1,0,0,5,35,46,13,2,0,0,10,67,10,0,1,0,0,20,8,2,2,1,5,0,0,0,2,7,14,32,36,10,0,0,1,0,0,0,0,12,1,7,4,4,0,3,1,3,0,0,1,7,0,0,1,2,6,0,0,0,0,3,0
204,15,71,12,11,5,4,8,1,6,4,8,0,5,1,6,0,1,6,2,0,17,16,76,48,42,91,24,1,77,82,46,29,39,17,59,80,8,6,1,1,0,1,9,47,39,45,84,88,1,0,0,0,0,1,0,0,34,13,11,7,14,11,8,9,8,29,5,20,2,2,3,12,12,3,15,4,5,1,9,0
168,40,76,20,12,5,1,7,1,2,6,3,3,4,3,2,6,0,11,0,0,18,68,101,76,31,51,10,1,159,51,50,37,24,10,59,85,8,14,1,1,0,3,12,51,20,25,138,106,0,0,0,0,0,0,1,0,24,26,19,14,10,14,12,18,6,9,14,14,9,3,8,8,3,10,3,5,7,2,15,1
84,63,71,52,29,11,12,7,1,1,2,1,1,2,4,1,0,3,12,10,3,89,84,120,117,83,108,36,1,128,237,145,51,42,10,291,79,20,7,3,5,0,1,0,2,6,131,422,75,0,0,0,0,0,0,0,1,37,37,38,19,24,30,26,29,24,30,26,39,13,35,20,15,10,19,6,17,3,4,15,1
294,8,14,0,2,0,4,33,2,5,1,4,1,0,0,0,0,0,2,0,0,2,14,40,18,4,14,6,11,37,16,7,7,5,2,43,13,2,1,0,0,0,0,0,0,6,25,27,29,11,1,0,0,0,0,0,0,3,3,1,0,1,3,1,1,0,0,1,1,0,2,0,0,17,0,21,0,2,0,0,0
243,8,52,4,9,1,5,15,1,8,1,8,1,3,0,3,1,1,5,1,0,18,48,85,30,10,28,13,3,81,49,23,16,32,7,35,54,5,8,0,2,0,1,6,34,24,41,59,65,2,0,0,0,0,1,0,0,14,9,8,2,3,10,1,11,3,11,15,5,11,2,2,2,10,1,1,21,2,0,2,0
233,4,73,5,7,0,0,15,1,5,0,12,0,5,1,2,1,2,4,0,0,11,15,117,7,14,45,8,1,40,46,45,24,38,0,13,75,1,7,0,0,0,0,10,53,26,10,37,79,2,0,0,0,0,0,1,0,6,9,5,7,5,2,9,4,2,4,6,8,3,1,1,6,1,2,4,1,1,2,10,0
226,11,59,10,5,4,7,12,1,5,1,11,2,4,2,2,1,1,4,2,0,4,11,25,31,83,64,58,2,51,54,32,21,56,38,74,67,6,3,1,0,0,2,13,37,22,53,69,79,1,0,0,0,0,1,0,0,12,22,11,5,14,12,9,36,5,5,16,7,18,5,7,20,6,5,11,1,3,2,18,0
178,47,49,17,15,5,11,11,1,3,2,3,5,5,2,0,3,3,7,1,2,10,18,76,87,62,101,34,3,148,64,56,27,45,24,90,78,14,9,3,2,0,1,7,26,29,75,153,97,0,0,0,0,0,1,0,0,24,22,21,44,10,17,10,12,7,9,17,28,8,5,4,5,7,16,11,7,1,1,25,0
275,26,15,6,0,0,0,24,5,10,3,2,1,0,1,0,1,1,0,0,0,3,32,40,15,5,3,0,5,56,15,1,0,2,0,10,12,0,2,1,3,0,0,0,1,2,12,32,43,8,0,0,0,0,1,0,0,5,0,2,3,3,2,3,2,3,5,6,6,1,1,1,3,1,0,0,2,3,4,1,0
242,12,58,6,4,0,0,13,2,8,4,9,2,3,1,4,0,1,1,0,0,23,27,65,38,13,16,4,2,42,67,26,12,15,0,13,48,4,7,0,1,0,0,7,29,24,15,31,79,1,0,0,0,0,1,0,0,7,4,16,7,12,6,9,5,1,5,8,8,2,1,3,6,3,2,7,3,1,1,3,0
206,10,82,5,8,4,7,9,0,4,0,13,0,6,3,2,1,1,8,1,0,18,70,133,18,22,46,14,1,112,50,35,39,51,10,30,91,5,10,4,1,0,0,18,48,34,45,94,79,3,0,0,0,0,0,1,0,12,12,23,7,6,7,4,5,5,7,4,4,11,3,10,8,16,6,14,13,2,1,7,0
147,30,80,16,19,9,21,7,0,3,2,2,3,2,3,2,1,3,13,5,2,9,26,70,142,111,114,72,1,185,114,74,35,81,31,171,118,11,10,3,2,0,4,13,42,35,128,231,91,0,0,0,0,0,0,1,0,13,46,29,16,17,36,17,30,13,15,34,21,10,10,21,9,25,3,14,49,5,6,34,0
186,23,59,13,15,12,14,10,0,7,0,3,2,4,2,1,3,2,11,0,3,17,16,47,76,112,75,92,1,108,47,28,43,90,95,152,96,12,4,0,0,0,1,7,50,39,81,178,79,0,0,0,0,0,0,1,0,19,20,15,18,16,25,18,43,20,7,38,7,8,15,8,5,41,12,5,22,6,3,16,0
213,10,71,5,14,4,5,11,1,5,2,6,2,5,0,3,1,4,7,1,0,19,47,119,43,15,60,6,3,97,69,38,38,41,2,42,81,3,11,0,4,0,1,12,55,34,35,80,90,2,0,0,0,0,1,0,0,12,11,8,5,9,12,7,13,2,6,27,9,6,2,3,6,26,6,0,2,0,2,15,0
164,42,58,20,20,6,12,9,0,6,2,4,5,3,1,0,1,3,8,4,2,21,13,76,90,75,102,72,1,117,98,49,31,74,56,162,92,9,3,2,2,0,1,4,38,48,77,188,93,0,0,0,0,0,1,0,0,35,37,17,28,13,28,17,55,8,16,17,13,10,6,4,7,22,2,6,4,4,6,17,0
262,41,14,3,2,0,0,11,20,3,6,4,2,0,1,0,1,0,0,0,0,2,19,44,37,7,1,0,1,80,5,1,0,0,0,12,10,4,3,0,1,0,0,0,1,5,33,28,32,11,0,0,0,0,0,1,0,6,6,2,2,3,3,3,4,2,5,3,3,1,5,1,3,4,3,1,2,1,1,1,0
232,17,53,5,9,3,3,15,0,4,6,7,2,4,2,2,0,1,4,1,0,9,17,30,39,73,48,17,2,76,38,40,20,33,2,18,70,2,3,1,2,0,0,7,33,28,23,67,74,1,0,0,0,0,0,1,0,19,14,11,3,15,9,16,10,6,7,14,11,12,9,5,1,7,11,3,4,1,6,8,0
230,4,69,1,15,0,3,13,0,6,0,9,0,6,0,6,2,2,4,0,0,10,46,129,21,17,21,3,3,125,49,31,6,8,4,6,77,2,10,0,1,1,4,22,47,28,14,49,82,1,0,0,0,0,0,1,0,8,10,11,9,5,3,6,8,6,6,3,6,2,4,5,6,4,2,2,0,2,0,9,0
224,28,45,7,9,4,5,13,2,5,4,9,1,4,2,0,1,2,4,1,0,17,16,37,40,57,52,35,3,60,48,37,28,34,23,69,62,1,4,1,1,0,0,4,35,24,38,79,72,2,0,0,0,0,1,0,0,25,5,1,8,5,14,13,4,12,10,23,24,2,4,3,15,5,1,11,5,13,8,5,0
212,8,77,2,22,1,0,13,0,4,1,4,4,5,2,3,1,4,7,0,0,64,34,132,16,11,26,2,1,78,129,15,21,18,0,10,59,4,17,0,6,1,3,18,53,34,21,60,94,2,0,0,0,0,0,0,1,9,3,9,8,5,12,9,12,7,10,7,7,3,11,6,8,3,1,1,1,2,8,10,0
231,16,50,8,12,2,3,12,0,5,2,8,6,5,3,0,1,3,2,1,0,6,25,55,63,55,36,2,3,90,77,31,12,8,0,11,64,3,11,1,2,0,1,10,40,25,27,59,79,1,0,0,0,0,0,0,1,15,9,12,16,8,11,5,11,12,9,10,11,4,4,12,6,7,1,7,6,3,0,7,0
235,15,53,4,7,4,4,11,2,12,2,4,2,4,0,3,0,4,4,0,0,3,8,46,23,91,56,5,2,79,85,24,7,11,2,37,55,6,6,0,2,0,0,6,27,40,31,52,75,1,0,0,0,0,1,0,0,18,10,6,14,13,12,18,22,4,6,13,5,2,5,7,3,1,4,5,6,3,2,6,0
181,21,68,9,17,4,22,8,1,9,2,5,0,5,4,1,0,1,6,3,3,11,51,72,105,45,119,52,1,172,99,69,30,43,18,108,98,4,11,3,7,0,2,10,61,41,91,162,87,1,0,0,0,1,0,0,0,78,27,28,15,9,31,11,39,10,9,7,26,5,4,4,6,10,10,5,22,5,6,15,0
206,18,56,8,12,4,18,14,0,6,0,3,3,0,2,2,4,3,8,1,2,7,24,84,108,36,79,47,3,141,54,51,28,62,25,121,74,4,6,5,2,0,2,11,38,32,101,128,71,2,0,0,0,0,1,0,0,13,10,25,13,8,14,16,25,8,19,1,27,3,16,13,6,39,1,9,1,3,6,24,0
195,26,75,8,11,1,6,8,0,6,3,7,2,6,2,3,1,2,6,2,0,25,81,106,18,12,50,23,1,98,39,27,27,70,30,38,91,8,9,1,0,0,1,15,44,43,26,96,90,0,0,0,0,0,0,1,0,12,17,9,12,7,11,6,19,9,15,24,7,3,4,9,5,6,5,6,3,2,3,14,0
250,9,48,4,8,2,1,17,1,10,1,5,2,4,2,1,0,1,4,0,0,19,20,87,9,15,31,8,5,42,53,17,10,35,8,25,59,3,4,0,0,0,0,10,33,22,17,32,74,1,0,0,0,1,0,0,0,14,12,4,7,5,3,3,11,1,5,4,6,7,3,2,6,0,0,0,2,1,0,5,0
236,12,51,13,6,3,1,16,1,9,1,8,0,3,1,2,2,1,3,1,0,15,27,77,44,12,34,14,4,58,51,35,7,42,6,26,71,4,3,0,1,0,0,14,34,24,23,60,64,4,0,0,1,0,0,0,0,33,3,4,13,2,6,11,16,1,9,2,5,8,2,1,2,0,4,7,0,5,0,11,0
241,5,59,5,11,0,1,14,0,9,0,10,1,7,0,3,0,1,2,1,0,14,31,87,30,20,30,4,3,75,54,27,25,5,6,16,59,1,10,1,2,0,1,6,34,29,25,46,72,3,0,0,0,1,0,0,0,27,9,5,4,3,5,5,4,6,5,5,9,8,1,2,10,10,1,2,4,2,0,1,0
212,6,82,4,14,3,1,9,0,7,2,7,1,4,2,5,1,6,4,0,0,14,33,147,23,14,49,3,1,102,54,40,18,43,2,11,92,2,11,1,1,0,1,19,56,41,15,68,82,1,0,0,0,0,0,1,0,7,13,11,11,6,9,14,6,6,7,4,6,4,4,1,7,3,2,2,4,2,2,4,0
315,0,6,1,0,0,0,41,0,6,1,0,0,0,0,0,0,0,0,0,0,2,3,30,1,3,0,0,17,8,7,0,0,0,0,18,6,0,0,0,0,0,0,0,1,4,3,2,17,12,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
259,12,35,3,10,3,0,16,3,8,2,8,5,1,0,2,0,2,1,0,0,16,14,67,29,12,24,8,2,45,34,21,15,27,4,17,45,4,5,0,0,0,0,7,29,15,18,36,60,5,0,0,0,0,1,0,0,19,8,6,2,5,2,5,2,2,1,8,3,5,7,2,5,3,4,3,2,1,0,7,0
149,46,67,25,21,8,6,9,0,3,1,5,4,1,3,2,1,0,12,7,0,21,20,33,86,65,162,65,1,164,70,52,29,77,36,112,92,13,7,5,3,0,0,14,54,39,64,186,95,0,0,0,0,0,0,1,0,45,36,20,30,28,28,4,37,13,27,19,15,8,11,9,5,30,10,5,7,6,4,21,0
219,12,65,8,13,3,2,15,1,6,0,6,1,4,2,2,1,2,8,0,0,18,47,121,19,24,37,4,3,108,61,45,14,17,1,29,68,6,7,1,4,0,4,13,58,29,14,62,87,3,0,0,0,1,0,0,0,27,10,12,16,2,10,5,4,1,13,5,4,2,2,6,3,12,1,0,4,3,0,6,0
207,17,67,6,16,5,4,14,1,5,1,3,4,4,1,5,1,2,3,3,1,8,9,23,18,120,58,78,2,59,38,36,33,78,46,90,78,5,4,1,0,0,0,13,46,29,42,91,91,2,0,0,0,0,1,0,0,20,27,15,13,9,11,16,34,9,5,14,17,4,8,14,6,25,5,2,3,1,4,28,0
226,11,63,2,15,3,2,15,0,8,1,3,1,5,1,2,1,2,9,0,0,14,30,119,19,18,50,11,3,76,56,36,27,32,10,33,80,2,5,2,1,0,1,12,47,34,24,55,88,0,0,0,0,0,1,0,0,8,9,13,8,3,8,6,25,4,3,15,8,5,0,4,6,2,1,1,3,0,1,8,0
183,18,86,8,14,5,8,11,2,4,3,1,1,5,1,3,2,3,10,2,0,7,45,38,109,58,81,37,2,94,71,62,24,90,10,58,110,7,8,0,2,0,1,13,57,42,52,112,98,0,0,0,0,0,0,1,0,24,28,23,18,13,26,30,11,14,27,18,18,18,10,6,7,14,14,5,4,5,0,3,0
234,8,58,6,9,2,5,15,0,6,3,3,1,7,1,4,1,3,3,1,0,10,36,92,32,16,43,20,2,62,54,37,15,55,2,35,81,2,3,0,1,0,0,3,35,37,42,54,76,2,0,0,0,1,0,0,0,10,6,3,6,8,5,15,20,0,4,22,4,3,3,5,16,1,2,3,7,4,3,6,0
231,7,65,7,10,0,2,11,1,9,0,9,2,3,1,7,1,1,3,0,0,17,31,112,23,9,35,7,1,86,38,44,14,26,2,15,74,2,8,0,1,0,2,17,31,28,28,53,73,2,0,0,0,0,1,0,0,6,9,10,6,3,3,2,6,5,7,15,3,4,2,4,8,5,3,1,1,4,1,13,0
186,19,83,7,13,6,8,9,1,5,2,7,4,3,1,3,0,0,10,2,1,12,38,46,101,64,79,35,1,94,112,48,35,43,19,81,95,6,9,1,2,0,0,11,62,48,51,109,93,1,0,0,0,0,1,0,0,40,28,26,19,9,22,9,16,15,34,7,11,11,7,8,13,28,4,6,1,3,5,6,0
263,8,44,2,4,0,1,19,0,11,2,8,0,2,0,5,0,1,0,0,0,12,14,71,19,9,19,4,3,48,28,16,14,18,0,4,45,1,4,0,2,0,0,1,20,15,18,36,51,7,0,0,0,0,1,0,0,5,3,4,7,4,2,10,3,5,4,6,2,1,2,1,7,2,1,0,2,0,4,1,0
298,11,11,1,0,1,0,33,4,5,3,2,0,0,0,0,1,0,0,0,0,1,1,8,20,15,11,9,11,6,15,4,2,11,3,25,10,0,0,0,0,0,0,0,2,5,5,11,31,11,0,0,0,1,0,0,0,1,1,5,1,3,2,1,10,3,1,6,1,1,3,3,1,3,1,4,2,1,1,1,0
186,33,58,15,16,7,7,9,1,0,4,6,3,6,0,4,4,0,8,3,0,12,92,143,67,30,28,1,1,228,69,34,8,10,0,44,70,15,14,1,8,0,2,6,50,32,62,117,103,1,0,0,0,0,0,1,0,13,16,25,15,18,10,9,23,5,12,12,13,7,9,3,5,4,3,4,11,3,2,7,1
236,3,74,2,7,0,0,11,1,11,1,8,1,6,1,4,0,3,1,0,0,22,25,109,17,14,20,2,1,70,71,18,10,14,2,6,70,1,9,0,0,0,2,14,45,22,10,32,83,1,0,0,0,0,0,1,0,10,9,5,9,1,3,7,6,4,4,8,4,3,4,5,5,2,2,1,1,1,2,3,0
179,23,59,23,24,10,4,10,0,0,0,9,2,4,4,3,3,0,10,2,1,45,39,65,94,61,82,19,1,134,92,77,21,39,18,85,97,8,9,2,4,0,0,9,51,38,60,162,85,0,0,0,0,0,1,0,0,45,14,23,17,22,24,26,30,7,10,21,19,14,2,4,14,10,4,3,5,5,5,15,0
221,53,34,11,2,1,0,12,3,6,10,2,3,4,3,2,0,0,3,0,0,5,4,27,37,44,57,17,2,54,72,24,8,9,0,60,29,6,3,0,0,0,0,0,2,9,21,77,78,4,0,0,0,0,0,1,0,14,9,6,8,5,3,11,21,12,8,1,11,5,9,6,6,8,7,2,5,3,1,2,1
178,79,36,17,8,2,2,9,3,2,5,7,3,5,4,0,1,2,7,0,0,5,22,75,82,54,41,1,1,190,53,8,3,2,0,78,40,6,4,2,3,1,0,0,1,6,44,135,93,1,0,0,0,0,0,1,0,18,25,10,8,8,6,16,14,11,14,6,10,9,1,4,6,5,7,9,8,1,5,3,1
251,26,24,4,4,1,12,17,7,11,2,2,1,3,1,1,0,0,1,0,2,3,17,75,60,39,30,10,4,94,67,8,8,17,16,42,46,4,7,2,3,0,0,1,3,12,65,102,45,6,1,0,0,0,0,0,0,3,5,7,8,3,70,1,8,7,3,6,9,2,1,3,4,5,7,1,2,1,1,1,0
248,4,57,1,12,0,0,14,1,10,1,7,0,9,0,2,1,0,3,0,0,29,31,96,11,8,17,1,2,76,62,14,13,2,2,8,46,0,10,0,4,0,1,8,37,25,16,30,72,4,0,0,0,0,0,1,0,9,4,1,4,4,10,6,7,0,6,3,4,7,4,3,5,6,4,2,1,2,1,3,0
280,19,13,1,3,1,5,31,1,10,0,0,0,0,2,0,0,0,3,0,1,1,4,34,29,22,17,27,9,23,28,21,4,16,18,52,22,3,0,0,1,0,0,0,3,7,33,48,33,10,1,0,0,0,0,0,0,38,3,2,1,1,1,3,2,3,1,12,3,1,6,1,1,7,3,1,6,1,1,1,0
214,14,60,8,18,3,5,8,2,3,1,10,1,9,1,3,2,1,6,1,0,26,83,110,23,16,38,6,1,135,50,43,22,26,2,36,75,4,8,1,5,0,1,7,37,41,48,91,77,0,0,0,0,0,0,1,0,26,9,14,5,4,12,21,11,4,7,9,4,5,2,7,10,3,5,7,1,10,4,11,0
225,11,61,7,15,1,2,12,0,9,0,5,2,0,6,6,2,2,4,0,0,10,51,119,26,32,19,1,3,132,67,21,9,5,0,23,57,10,9,2,3,0,1,11,58,29,21,52,86,0,0,0,0,0,1,0,0,16,10,8,8,1,11,10,7,9,8,14,3,5,1,1,5,7,0,2,2,2,0,8,0
214,16,61,13,13,1,4,13,1,4,2,5,0,3,5,5,2,2,6,0,0,8,21,43,54,93,52,14,4,91,57,50,26,33,4,42,85,8,5,0,0,0,0,12,40,36,24,85,86,2,0,0,0,0,0,1,0,26,16,19,16,7,10,4,13,12,14,20,10,4,7,8,6,8,1,12,1,1,3,23,0
190,12,71,12,12,12,13,11,1,5,1,6,0,4,3,2,0,3,6,5,1,15,39,85,92,78,62,51,1,149,126,54,22,34,13,110,79,11,9,3,5,0,1,19,51,37,85,142,87,0,0,0,0,0,1,0,0,66,23,10,15,16,21,13,31,8,5,15,13,5,19,7,2,26,7,4,3,15,3,9,0
166,23,87,10,20,5,11,8,0,2,1,5,2,4,1,6,1,5,10,1,2,45,68,169,52,38,52,21,1,160,126,53,23,49,10,67,118,6,15,1,4,0,2,19,66,47,65,147,99,0,0,0,0,1,0,0,0,15,10,12,6,8,30,22,27,12,11,24,6,4,9,6,10,36,4,3,4,4,6,6,0
163,93,40,17,5,3,1,8,3,3,5,5,1,8,2,1,3,3,6,0,0,7,52,85,77,35,31,2,1,186,53,15,3,8,0,81,38,11,5,4,2,0,1,1,5,3,37,148,94,0,0,0,0,0,0,1,0,14,18,19,4,9,15,6,11,9,6,18,10,2,7,7,3,6,2,7,7,4,3,16,1
152,35,76,21,23,6,9,9,1,0,0,3,4,2,1,4,4,4,13,3,0,24,54,96,98,79,82,22,1,155,130,70,23,45,8,107,98,7,13,3,3,0,1,16,69,62,50,147,109,1,0,0,0,0,0,1,0,35,28,23,9,20,33,20,28,19,26,8,11,6,12,9,11,8,9,12,6,8,7,10,1
247,22,29,5,10,1,8,25,3,4,2,2,0,2,1,0,1,1,5,1,1,4,19,66,39,25,60,21,7,115,37,16,6,22,14,60,28,7,6,0,6,0,0,2,4,35,63,64,61,5,0,0,1,0,0,0,0,26,7,4,13,3,24,1,1,5,10,33,6,10,1,1,5,9,0,1,2,3,1,1,0
