Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H
9a90f951-ad96-4883-b97f-ac43395dae5d	443	15	0	0	15	0	0	1
9aac83e4-c622-11e3-bf01-24c6515278c0	397	53	36	0	40	23	0	16
9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa	156	0	0	0	2498	1522	137	0
9ae33a63-6b1a-43bf-9205-463c867bcbc4	131	317	68	93	45	159	66	65
9aecfc8f-62ea-4acf-aa00-d1f0fe6c6556	400	28	31	42	61	10	44	0
9b3e7a03-cf8c-4da8-bc36-20129d7783ba	242	216	19	0	101	8	20	0
9b75735b-705d-4ebf-92a0-fbb190b95285	441	18	0	0	9	0	0	6
9ba2c970-c622-11e3-bf01-24c6515278c0	349	114	7	0	31	33	21	0
9ba6be6d-2032-444b-ab3c-dbee8023759d	251	171	0	0	104	56	64	0
9bb9164e-ea1b-49ab-bbcc-f59cf8c32345	134	268	221	47	38	0	120	95
9be1246b-3dc1-4928-8b89-2d5ed0c866e8	438	22	0	0	15	0	4	1
9beb4126-0112-4c06-80a3-e5dd1c2b88d5	245	240	92	2	3	0	20	2
9c00828e-e9ae-4b9c-959e-34837ee2b230	19	257	68	214	484	398	188	388
9c181313-5b4c-41c5-9ad5-a5a86fe609aa	454	6	0	8	20	0	0	0
9c27fedd-b1b3-4af0-9e9b-20271854db08	136	330	26	12	188	7	6	20
9c399826-087f-44b9-98c0-bd881646b0f4	245	214	90	25	60	66	13	56
9c681cd9-25fb-42ac-aa6b-bb962882fa22	100	325	300	106	1	206	86	0
9c70688d-6e43-4520-9262-eaae4e4d597d	167	201	204	123	296	258	0	496
9c730cfb-3fd6-428a-a0a4-c061ca5db06c	460	0	0	2	7	1	1	4
9c7b3ac8-1352-49cd-8a8c-df6b19f6fd64	447	14	4	0	4	0	0	6
9c857452-c81d-4b9e-87a8-5b41f4394f7c	200	203	241	51	16	30	125	6
9c949c63-aa63-4a84-ac5a-b5260775cee6	447	0	0	0	9	1	2	2
9cb80280-c622-11e3-bf01-24c6515278c0	194	242	51	134	258	57	0	8
9cdb1905-8b0f-48bd-ba37-11e7ac9646a0	288	173	0	3	150	0	2	3
9cfa4e8f-ea4d-433b-8c2c-54f66ecb7e43	444	34	1	0	18	0	0	2
9d2671b9-bd30-4e3c-aa74-01e31dd2531e	451	0	6	1	0	0	0	2
9d29543e-8601-4fd0-8e76-3df3de465cab	461	8	0	3	4	0	0	6
9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0	457	0	0	1	2	0	3	5
9d691fa3-5c32-4b98-85c4-f6e0fd4c37e0	233	0	238	0	254	546	392	1335
9db994a0-c622-11e3-bf01-24c6515278c0	110	370	341	22	0	68	11	0
9ddf2119-a222-4fa5-a9f3-0bec7eeea36b	0	229	0	392	571	392	212	0
9de495d1-55b2-4535-9b0a-a999df35977c	40	330	12	91	382	215	114	0
9df57388-7de1-4c90-910e-ef63a246dff1	297	150	24	4	133	55	0	73
9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b	454	11	1	0	4	0	0	8
9e0009d1-c993-4247-9706-88ee84591dec	156	55	717	338	232	564	0	1262
9e272bea-9193-4c10-a802-f7e18b2937a3	150	239	0	44	557	221	54	23
9e5f0a23-e184-4611-b42b-e882dcf23acd	156	246	7	0	319	180	89	16
9e6806c4-d331-4025-abee-2f576e3bf182	0	250	448	228	20	116	411	0
9e7b51fb-2249-451a-bf23-bb2a3d935928	174	121	727	398	267	525	0	43
9e842227-2bc6-4185-bedb-abeb03836b51	418	22	11	0	7	0	36	0
9e99b8d9-6f0d-4fe0-9c1e-d286c0714909	385	40	11	0	21	0	46	0
9ebac79d-8b38-4469-837e-b834725fe6d5	46	357	293	61	0	157	174	31
9ec31146-c622-11e3-bf01-24c6515278c0	264	225	173	0	0	24	0	6
9ed8f0b9-d615-44c4-9ec9-e07ecd744922	180	126	58	0	406	172	272	20
9f298806-77b6-4c76-bd38-3343e1a3c6f0	334	38	48	0	16	0	153	0
9f5e6063-d19e-4f56-b3f9-5c2260d3bfc9	461	0	0	0	2	0	0	5
9fb6b7be-0084-48f7-a256-6d170e72e97f	161	324	71	0	42	0	10	3
9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9	467	0	1	0	1	0	0	6
9fba5db6-c622-11e3-bf01-24c6515278c0	292	168	28	0	30	36	48	0
9fc0e0e8-1b0f-400c-b4cf-126193283695	456	0	1	0	0	0	0	5
9fc5b5c7-3973-42b4-8710-454de0cb5b50	202	263	204	11	6	35	16	0
9ff21093-58d7-4b69-aade-c242a383ea56	260	147	72	16	54	90	104	42
9ffcb7fa-424c-4f93-87a7-ce5e9053c613	166	291	112	59	49	88	29	35
9ffe694e-b488-489e-bdbe-0800e505eec4	262	197	0	42	103	10	0	2
a0583407-712d-46f3-8c4e-4eeaa0149087	22	353	444	19	75	258	158	256
a08c196e-4f96-4b16-94b4-aa6a0153ac50	0	267	222	298	317	333	274	55
a08ec059-7592-4698-bb45-25a9c3680c23	196	169	0	0	466	171	108	0
a0bbb3b1-e774-4c75-9301-ba43fb803f20	0	393	304	268	152	307	0	4
a0e317b1-3f3b-4d25-b2d9-fcc2211dfda3	429	24	7	6	0	14	0	0
a0eb2611-1ca6-44b7-897e-ce18399eb7bc	447	0	0	5	5	1	0	3
a0f94565-9169-49ee-8e6a-21bdc43d9de6	417	20	0	18	30	2	8	0
a0fe80e0-e3ac-485b-8a1a-4c80c101b874	128	267	3	71	204	89	157	52
a13ee768-1423-4fcc-b663-caaf6694acb3	446	0	0	7	4	1	2	1
a1724132-f95c-4622-8987-fe3183b9dce3	433	30	0	0	20	0	0	1
a1a75f66-c622-11e3-bf01-24c6515278c0	31	439	160	125	41	152	0	0
a1af7c42-47af-435c-bb51-b932a3cd7b91	130	298	0	19	335	0	0	0
a1e3dc5b-b81f-4890-870c-ed3b8ac36dec	194	100	391	146	121	129	225	195
a1fc7064-abf5-477d-983e-576a784e1d40	137	208	264	17	0	91	284	0
a2034620-e4b5-4d4f-ac05-7fc1c098eb40	436	17	0	1	19	7	0	0
a2238b5f-0513-487a-9b1b-7bef85ebf336	223	206	176	110	27	136	58	19
a284fe9d-9afd-4472-8d70-243ca9be5c2c	116	275	116	90	185	140	121	79
a29278af-7ecf-403e-b6a9-623ea7879d05	384	70	0	0	76	24	6	0
a2a4021e-1273-4c18-907c-d20454ab898c	460	0	2	2	1	0	2	5
a2a67c8a-c622-11e3-bf01-24c6515278c0	265	185	12	0	81	9	24	29
a2e67393-50d7-4bcc-9bbd-c695086a936a	12	189	471	50	119	220	530	66
a2ee5dde-4342-4e78-88c5-3c9a8e10cbf5	383	57	0	21	54	16	17	0
a2f02ff7-8433-4cb5-9324-34f13edeaca1	217	0	536	0	229	344	386	763
a2f143d6-ba07-4ff0-960d-b29c3c716665	274	165	126	107	21	21	55	16
a3135834-3af0-4e98-bc6f-ad8ddf33db80	22	220	470	888	149	281	32	8
a315b798-f037-48d5-91ed-e733e3bbd6ee	194	233	20	52	155	68	83	47
a319188c-6b80-4228-8f2b-8f423c0fcf97	402	41	0	12	16	0	5	0
a31b6123-c1b7-4cd0-86d8-b2e640cce9da	331	110	0	0	60	5	34	16
a3210fd0-344c-468e-8ff2-2d0869a2fb75	338	90	11	53	85	18	48	14
a330a96e-9897-4605-b5f1-5b5ef45cd365	50	420	86	38	102	158	44	29
a335b03d-41ac-4d41-a2a9-3134b5b0a0a7	444	0	0	15	13	12	0	0
a37a825c-d74e-46cc-92ef-b65016857b4a	122	353	245	71	0	119	0	218
a3914a6c-c622-11e3-bf01-24c6515278c0	109	307	207	83	101	93	102	528
a3deafcb-b54f-4b7e-89ac-c92c16fb919f	330	138	67	38	0	22	0	0
a3edc9cc-f54a-4459-a5d0-097879c811e5	355	86	37	62	90	5	0	51
a441697c-4ca0-4eab-9b01-b9cb50223ce2	460	1	1	11	0	4	0	3
a46f1e20-9e97-4dcc-a5ed-532aad9f3236	424	15	6	0	3	0	19	4
a47c2012-c13d-48ac-88b6-e09bfd50122b	270	199	0	0	146	0	7	0
a492a32b-bf2f-4f8c-b06e-794a4baa2fe7	249	229	130	0	0	0	18	0
a4beedc3-0e96-4e1c-90b4-3674dfc01786	386	72	23	16	0	4	0	0
a4c838df-6ac4-455a-8096-8ec680064374	271	155	0	0	229	155	52	13
a4ca18dc-c622-11e3-bf01-24c6515278c0	381	84	0	15	41	0	0	1
a4f8305f-4409-4776-b34d-4878d18c8693	426	35	0	0	29	0	2	2
a5346247-3f30-470a-b4ab-732180786291	270	224	116	0	0	0	0	63
a54aac0e-4108-49cf-bf50-687031c7cda6	443	17	0	0	17	0	0	4
a56cd282-f6c5-4373-b3d8-676562894598	442	5	7	0	29	7	0	0
a592e80a-3b1a-46aa-be30-bcd87d6bca6f	450	15	4	12	0	1	0	3
a5d5c238-0447-47fa-9a81-3b823cbdcea6	330	76	104	48	32	52	106	0
a6045753-60bb-4e65-bc89-1ef0b47aab35	221	154	20	58	76	61	207	0
a612b654-c622-11e3-bf01-24c6515278c0	35	309	144	178	281	69	162	68
a64000df-16e5-4b88-865f-5c680adf60eb	268	105	107	127	323	73	0	16
a65bcd07-c47d-4bda-a2bf-21f68cef2f3b	420	24	0	0	17	0	13	20
a67f4531-99ef-43df-82f5-f6abc4b11826	80	374	169	175	0	70	25	0
a68389d4-431f-4582-b4df-e8ad200aa3be	380	52	8	0	18	10	63	0
a6957d15-453c-4f3b-ab8c-c38054dfe548	290	164	0	0	163	43	5	155
a6c14ebc-81a2-44f7-af87-2b7ec85e5696	267	53	357	11	352	408	93	549
a6d8467e-88e3-4ea5-8583-61c5ab9747ae	46	83	103	0	227	75	757	0
a6e24c2a-26b9-409c-bbcd-a8fcdd1e437c	315	137	157	0	123	217	0	94
a6ebe0c0-8aab-4b9f-8328-4b795895a77d	183	290	221	90	0	97	0	40
a7314730-c622-11e3-bf01-24c6515278c0	220	231	164	100	22	104	0	124
a742a46d-2594-4efe-a701-4a2737ffae81	450	0	0	13	0	0	0	4
a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	55	337	437	260	71	118	53	143
a78544d7-65c6-4778-af62-ceec24c14056	236	221	0	41	172	30	0	24
a7a56d67-1bd7-4d69-9237-34c2d261261b	70	322	81	0	136	6	225	0
a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3	454	1	0	0	16	1	7	1
a7fb0931-28df-46f4-bc0f-2011fc91f0e1	444	0	5	1	2	0	9	0
a8041e86-071e-46cd-8fb5-7ecdc1ab0553	149	273	139	96	102	323	56	96
a83e247a-8f65-4be4-9c6e-a72c4abffae8	452	10	0	2	10	9	0	3
a846f5e8-c622-11e3-bf01-24c6515278c0	157	327	25	7	171	32	15	7
a84915de-6562-4836-86f9-f2a05598296e	69	350	279	0	0	33	235	76
a85cf239-ff51-46e7-9b88-4c2cb49c66b9	0	0	1940	967	149	829	446	575
a876398c-5b1d-444f-a360-5fe2db697480	0	291	113	356	493	167	114	32
a89a2341-263d-4e7f-87fa-18d9692d6b2b	442	3	0	0	10	6	6	0
a8f86b64-914c-4d89-897b-33bcdd1759f7	378	88	0	29	81	1	0	68
a92023de-5c97-4bf2-aa3c-0e768d7c5ece	42	0	535	545	633	2076	172	261
a94d63fa-c622-11e3-bf01-24c6515278c0	214	193	3	30	143	0	116	0
a96eddfc-3afb-4bf8-a440-c91778113fbd	162	244	188	206	98	3	23	140
a971ac23-0664-405d-9f5c-9ca892af003e	404	51	0	0	35	0	8	0
a9a240f3-d237-4bb8-b968-e4a3cc7c2633	436	7	0	0	12	2	10	0
a9c29edd-2ef1-46ef-93c6-796cf0332a2b	456	0	0	4	13	0	1	3
a9d055c6-6c53-4e85-8270-34883a1342a9	437	0	6	8	4	0	19	3
a9dbd55c-5dcc-48db-8785-6baef3fdd7db	408	58	0	17	3	23	1	0
a9ec7d9e-b179-4782-a589-43c7d1642be9	438	16	0	0	37	3	6	0
aa018d90-5250-4313-9f7c-a3f196765e07	387	66	0	1	17	55	25	0
aa06ae46-2336-4666-a3af-fc790daf8da4	213	148	111	209	250	511	0	55
aa20b9ab-dba9-4002-ad45-cafa2f85cef7	459	1	0	7	2	7	0	3
aa215f18-ae1f-4f0e-89dd-ac59ee8c8c44	390	63	56	0	0	3	0	0
aa2654f4-94f9-487a-b415-85df69261161	442	16	0	4	9	0	2	4
aa4a868a-df23-4eef-a618-e945aa2ce98a	188	223	44	117	255	57	46	28
aa4bf69c-a1a6-48dc-96fc-3fe7d2680517	440	18	34	0	0	0	0	0
aa58c09a-7799-4675-8310-d270224b163e	361	85	22	43	46	37	0	3
aa5907cb-3be3-4e23-982d-719417baeb37	428	20	0	20	3	9	0	0
aa847c3d-d3a7-46aa-a81b-db5099a458fb	407	48	1	0	16	6	30	0
aabddb20-c622-11e3-bf01-24c6515278c0	40	208	135	280	915	169	105	263
aacaba97-ecde-440b-aae0-0e9c608c4b24	164	98	797	0	0	381	341	601
aad8c8d6-d828-4aac-9cfb-cee893e36850	364	88	40	21	38	0	3	0
ab318624-db9d-41d8-b7b8-34712434f28f	419	33	0	7	44	0	3	0
ab8a55ed-ff47-4cad-ad91-52b9dc25aca7	212	0	96	0	96	60	513	0
ab923db7-54e8-4a50-b7fd-c2b4b300041e	250	220	115	48	0	67	22	19
abbbe65c-c622-11e3-bf01-24c6515278c0	167	288	103	53	153	49	0	54
abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	219	217	50	114	136	82	0	53
abd2d959-d5ed-4eb3-9759-67eb1aa23325	230	182	30	57	311	104	16	0
abe290ed-67c8-42bb-84f7-0d32a5f8f3db	34	340	374	269	38	140	90	227
abedd46c-47b8-4242-adb6-12835400cb3f	430	30	0	0	22	0	0	4
ac02c38e-5fca-4995-b0cc-39b6189976a3	307	69	84	150	392	167	0	11
ac1bd179-8285-468c-ab9f-7f91151ca0f2	450	0	0	4	9	0	1	21
ac23a8d2-ac42-4031-9dd4-9b56baeb246e	427	29	0	0	50	7	0	0
ac2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a	352	99	0	0	51	0	13	0
aca4d810-9540-4ce3-8ceb-72d396c9b704	413	58	12	15	0	5	0	0
acb5e263-111b-43d8-9bd1-adb9a54e0fc0	450	0	0	0	5	0	0	4
acb9750e-7e17-4cef-bee1-5d710f9bf3a7	157	175	51	0	157	0	295	0
acc629cb-ad03-4cec-9b21-922e4932ef3e	252	212	0	1	153	0	4	0
accfc45b-eae0-4991-a488-e217cdb46655	265	170	0	5	53	36	34	0
acd510de-b732-4a1a-8b72-6d22e763540b	0	263	810	555	126	615	0	88
ad007b59-46f6-48b9-958a-2b9d28cca3b7	228	204	1	27	96	0	69	0
ad0700e2-048a-4856-a77a-bc0b6f25f0e2	415	42	16	0	14	1	16	5
ad41f1f3-e38e-4418-9c16-52bca5719f39	221	220	160	128	31	109	34	79
ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f	91	300	4	1	412	204	130	6
ad874249-9964-4e48-aa3f-7e828ea28f3f	442	4	0	10	11	0	0	0
ad92f17f-11e6-49bd-9835-6b2f47053485	429	15	0	9	19	0	2	0
ad9455e9-7147-489e-9b1f-3540c457c260	179	313	50	23	25	72	0	0
add0b0f6-b4a8-4b73-b634-c3600dc567d5	459	0	0	7	2	2	0	4
adfbba82-c622-11e3-bf01-24c6515278c0	326	110	5	0	159	96	6	7
ae464652-2f8c-4d94-8b08-cd8f1d29256e	461	0	1	3	0	0	1	6
ae82fead-2671-4335-a342-67bb69935ad9	132	224	192	341	88	180	63	110
aed4363b-19b8-4cb5-aa34-a442410d0796	134	365	152	22	0	175	0	0
aeeb01b4-790e-4929-bd59-6aad837603b1	460	0	0	2	7	1	1	4
af2cbdb6-c622-11e3-bf01-24c6515278c0	390	62	2	0	26	1	31	0
af96db5a-684f-41d1-a910-5a5193393d9c	196	231	80	31	36	33	84	0
af9cfac8-7fbe-49cb-aeca-8d68aea57994	0	224	773	306	0	506	239	705
afd1f2e0-343c-416d-8e8f-2177f312c2f0	437	2	0	12	4	2	6	1
afee5b10-3dff-4e50-9575-bc9fe20c5dea	128	123	0	195	613	375	243	35
aff5793b-3197-4d1d-bf0a-9b0ded5f2937	446	0	0	1	1	0	4	3
affa4ef4-02ec-40f1-b6a2-739f8bf2afa9	304	114	66	104	153	169	8	23
b02b4bba-6e66-44fb-a48f-38c309aaaac5	183	217	9	19	489	103	7	0
b04624d2-d8f8-4b51-be1b-72c73d8055f9	351	0	64	176	499	21	0	6
b061cb06-e927-4f24-82bb-9e651f7ae0e3	421	36	38	0	0	0	0	0
b070af2a-c622-11e3-bf01-24c6515278c0	86	327	437	89	50	68	66	215
b07bad52-d44c-4b27-900a-960985bfadec	322	134	12	22	80	0	19	5
b0a83df8-dd2c-4c1b-b238-9081d2c22258	446	0	0	2	8	0	4	1
b0c61486-b061-4b6b-ac02-130a3ea0b080	421	22	0	9	21	0	0	1
b0d1fde4-928f-4f4c-bff6-33b885582bb5	460	0	1	2	1	0	3	5
b0f3087b-6f9c-47e9-b487-6726af1cb90b	430	23	0	0	15	0	18	2
b16780b0-75ba-4304-87e0-33f1e321b622	210	244	123	74	0	29	0	7
b1753e9c-29d0-4955-89d2-949cdabd1211	461	0	0	0	2	0	0	5
b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15	461	0	1	8	0	3	0	4
b1d2457d-3267-46ba-9fdf-663985e60538	437	0	1	9	4	0	16	0
b1e62d8e-24d2-4118-8cd0-3142acebdd5b	258	192	0	14	57	73	29	22
b1f19de6-c622-11e3-bf01-24c6515278c0	255	210	7	0	217	18	0	0
b1f2442f-a973-47b4-9891-f028f0d44adc	325	135	0	0	62	0	0	0
b2190e26-1809-4aba-9f45-07c2edb3b4a4	368	95	17	17	0	8	0	0
b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be	40	0	474	1213	751	923	0	0
b24feafa-f2e9-4498-8471-a9e42c80cc9f	472	0	2	0	0	0	0	7
b27b569a-2c79-4453-8a2d-41fd0b4dd28d	373	80	1	11	104	42	0	0
b27d75ba-5989-4200-bfe9-f1b7d7cf8008	0	0	22	919	610	588	491	0
b28f7607-f162-425f-b44d-64e9633c8824	451	0	0	3	0	6	2	1
b2afbcba-d67d-43f1-be3b-05f3a5836ec0	404	44	0	5	14	58	29	4
b2d17671-d2e1-4c97-8b01-a976d5abe1d6	291	183	82	22	129	59	0	115
b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf	205	250	24	20	173	0	0	13
b2ec0fd0-fbcf-4abc-ad80-4ae444e30b55	271	110	16	0	56	0	183	0
b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c	414	34	0	0	14	0	0	9
b32449c0-c622-11e3-bf01-24c6515278c0	45	389	261	213	94	121	0	45
b330c50b-c45f-413d-918f-33275d0d8f91	442	17	0	0	21	0	1	2
b33978c6-a855-4f9d-a0b0-d79453b9de41	308	110	0	0	52	0	89	0
b33b7c8f-0b0d-4009-88a7-48e9d9cae6cb	250	135	2	0	84	0	179	0
b35d9a68-29f4-49ab-b83e-b5151679e3af	0	0	1438	641	553	1416	301	670
b37d6283-6f95-4975-a794-f3d5c4bbc7b3	316	149	15	5	74	0	12	9
b38d0777-4901-48b8-9cdc-33b7f13a424f	0	312	0	364	338	157	116	0
b3b3a27c-ee9a-42af-a6d1-9af5970a98b9	294	175	46	25	0	71	1	0
b3befa40-8f44-4eb6-ada0-ec395f460656	114	246	416	145	13	187	167	140
b3f1d232-4392-4258-9256-d38ff4b59f94	301	131	7	77	195	0	0	4
b41c63e8-bb85-4f83-9bc6-e611fd9ef075	204	192	0	0	130	10	144	0
b421b9ca-c622-11e3-bf01-24c6515278c0	26	438	323	90	0	214	117	301
b42d183c-bc9c-4652-9e56-10c54c5ee96e	225	260	95	35	0	82	0	0
b47aa163-eec9-4225-940b-4373e78152e2	289	170	0	8	110	17	0	4
b4860b5f-0a80-4fb2-81e1-4bafeb525b1c	444	11	5	3	9	1	11	0
b499032c-6cb8-4646-a95b-10af2a21a289	451	0	2	6	0	0	0	4
b49d5310-3cc5-4386-9444-cf0d61b52376	133	198	87	227	219	90	171	0
b4aea804-fc6e-4d58-906f-f3a932ca9dc5	289	158	0	0	115	0	11	0
b4e5626b-44fe-4cdb-a7d5-42028e0dbc4d	426	48	0	0	22	0	0	3
b4f515ce-5bee-4e40-a66a-01f41e92181e	102	332	104	67	41	75	123	0
b51fa117-2c0a-4e1d-8ec4-9f039073a486	422	31	0	33	17	5	0	0
b537bc07-9998-49f4-bbbe-5b617152bfd9	284	175	0	0	93	10	40	0
b53dcb4d-f894-47b8-8a4e-17c7998d8120	35	276	336	230	267	468	169	127
b54b9433-ec10-4cb5-a860-4555da64917b	54	259	346	255	126	251	218	0
b55751c4-c622-11e3-bf01-24c6515278c0	317	136	0	13	89	14	24	30
b5cabba2-30a4-458e-897c-00ec3fefa6d2	397	25	40	41	24	15	30	0
b5cc4a6d-93a9-497c-a7bb-a5db82edc176	463	0	2	3	0	0	0	5
b5dd0bc9-6c1c-4272-b920-744de37d0aee	218	208	0	7	273	104	36	0
b5f90cb8-7304-48fb-a1d3-ff459c7d79d1	334	73	15	0	300	103	0	9
b60392fb-43d9-4c9c-b91b-ded40492e61c	303	135	199	0	0	78	63	0
b61f7f76-f365-4071-a28d-bf354d5a670d	444	6	3	12	0	1	0	1
b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	441	8	0	0	9	0	0	4
b64173fc-abac-4695-902b-f0acf9444e9f	383	75	16	17	0	15	0	5
b67208c4-c622-11e3-bf01-24c6515278c0	326	126	11	13	71	0	12	10
b68c5ec2-0875-4d77-b4b7-738d2b2f313c	454	0	4	0	3	0	11	2
b68f18e1-0117-420c-9405-e8d3a1e8caff	369	98	3	0	29	8	6	1
b6b6e1d3-c592-4836-bdad-d53af2dbcc9a	123	291	33	128	188	99	85	9
b7008a98-5aa0-4cc9-9bee-af2a422266db	93	338	94	62	300	176	50	25
b710b214-5666-4054-97ef-3b9ac2bd90ac	0	275	60	463	326	493	72	0
b73523d7-f5a5-4140-8537-4df4d1ecf465	0	419	373	220	45	225	35	213
b752b444-f033-4be4-9d24-e5e80b4181af	5	0	1035	1007	32	222	500	69
b757a040-3c9e-45e7-a045-9cd08db11d62	29	0	735	631	386	839	403	284
b75b2663-dcc6-411c-bfcc-574aa33cf388	76	371	0	86	200	9	51	0
b77084ab-8148-49e0-b3f9-90f7d9ea1862	30	244	193	416	331	679	24	150
b7722577-f200-4dec-97f6-4fab3a9ba52d	383	62	0	0	37	3	7	0
b77543e4-c622-11e3-bf01-24c6515278c0	85	326	97	62	130	44	151	4
b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	256	173	70	87	144	10	53	23
b7f11036-7ac4-41bc-a9a4-64162725fdfc	160	211	154	200	196	310	0	397
b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d	434	19	14	14	0	2	0	1
b7fbd99c-dea0-4448-a430-7f94c611e702	308	155	44	27	12	22	0	0
b8068cbb-4523-4ac9-ab17-edd4eb0e2975	462	0	0	0	1	0	0	6
b80ca528-2c5f-400c-8df3-9c47869a64c2	356	91	0	16	73	0	0	0
b8151614-b08f-49a3-ab6f-2e780f765a17	313	119	1	25	246	61	17	45
b8270565-9e02-4d46-9534-08206bfd027a	379	60	42	35	89	6	37	18
b86655a4-c622-11e3-bf01-24c6515278c0	308	169	145	0	0	16	0	6
b86678f3-c9cf-4ba4-8248-3efb2a7c4884	143	270	418	97	41	525	0	186
b86e88e7-0d5f-4b32-a35f-dc97251ab990	291	168	8	0	80	31	29	11
b88f014e-bc0f-4775-8228-39e0b471c3b0	127	311	382	99	123	145	0	222
b8cd6882-be27-4742-bc63-3227d31bf704	420	17	0	1	10	3	22	0
b8f3137e-5e92-4a56-90d4-884a4ed2ef9c	131	300	131	184	167	79	24	98
b9098b7c-eab0-4ef5-b968-8d3024bf32f7	283	186	0	17	95	31	1	0
b97941dd-9844-4db2-9e25-42c725f47d70	117	320	13	59	221	177	1	0
b994762c-c622-11e3-bf01-24c6515278c0	100	355	86	52	98	77	60	15
b9bcba3a-c9be-4305-b5f4-c861282921e0	34	307	282	113	0	246	289	0
b9d1a64e-d445-4174-a5b4-76dd6ea69419	291	189	118	0	0	29	0	0
b9d2e29e-8546-4310-aeea-e029f17c0516	421	42	0	3	13	0	0	5
b9dbc78e-44ce-427c-bbeb-de8d097bde2c	272	165	0	4	161	41	20	0
b9f03936-1de5-4330-8b0f-6d0ab533876e	390	77	8	11	33	0	0	3
ba096d4f-5a6c-4c31-ae03-e7483cf58c38	217	254	26	14	80	86	34	0
ba5667da-7688-4931-bdb7-d65f391caf60	443	4	0	3	3	0	1	5
ba67c02a-180b-43f3-b53c-2b77d84fbe3c	449	14	6	2	3	1	7	0
ba686386-8113-4885-b20f-6ad09a295604	456	0	1	0	0	0	0	5
ba940092-c622-11e3-bf01-24c6515278c0	0	0	1841	0	0	766	999	0
ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8	392	68	8	9	34	0	5	0
baa02e74-9cae-4996-858e-17d9f52d924b	392	64	5	2	11	7	27	2
bb02202f-d140-4bec-95ce-5c2b117a2167	216	210	0	0	410	53	0	8
bb45c6f5-49cb-418d-85bb-3ded165e2d07	454	0	0	15	15	0	0	0
bb567851-d4ff-4a93-8576-04a37aea68af	430	17	0	3	10	0	0	5
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	231	190	113	44	179	0	67	1
bb6150f7-23e4-40f2-b466-6b6edd19c502	266	176	106	72	0	70	55	0
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	279	162	0	13	110	24	10	0
bb65d670-0411-4fc5-a6cb-019caec1ab36	78	283	332	188	217	188	120	98
bb66787e-e0b2-45b6-b452-98a6c32132e7	446	0	0	7	4	1	2	1
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	393	53	9	19	82	4	0	11
bb91765e-4c55-4e7d-93e8-77face8c91f4	445	4	1	8	9	3	16	0
bba106ce-c622-11e3-bf01-24c6515278c0	247	192	72	25	94	0	37	38
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	96	317	294	137	55	268	0	237
bbbc531a-dd41-40b7-ae59-e35508aea0c7	426	20	48	21	61	0	0	67
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	0	433	41	190	408	37	0	6
bbe59385-5f83-43f6-a485-517c860bef6f	8	451	380	142	19	343	0	21
bbff7954-95ec-455c-b0bc-92f67a09ee77	266	152	317	0	71	114	39	176
bc0dee07-de20-44d6-be65-05af7e63ac96	1	0	1139	1184	785	1383	0	11
bc1d5327-2e76-4e0e-b749-72a559469d0d	0	392	354	289	56	95	58	191
bc395326-1656-4ef2-bb19-0cb29194b91c	450	0	0	3	0	0	0	4
bc5160ae-d629-46c4-b068-7075876b9103	448	3	5	10	0	0	0	2
bc69c97c-65c1-4e1c-a241-d17d3130e024	432	23	0	7	8	0	8	2
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	0	311	0	276	421	176	136	0
bc9f105f-6d99-44ac-9871-67defd5e85cd	114	157	43	20	284	24	426	0
bcc74a5e-c622-11e3-bf01-24c6515278c0	199	235	3	5	66	39	85	0
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	398	29	6	0	6	7	44	0
bcd52bcb-6e35-4220-9775-96dabff926b4	461	0	0	2	0	0	0	6
bce88385-4a1b-4a8c-920c-060f6a2675d4	104	347	205	76	77	125	33	107
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	199	247	131	120	63	91	0	16
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	86	299	318	110	0	156	161	0
bcf54c96-2b62-4e24-926f-d77576250dd1	420	28	0	2	34	0	0	0
