Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W
cb573c96-f6d4-4897-8919-9827f623b6a7	264	10	147	2	0	35	3	3	4	29	1	2	4	24	2	2	2	3	3	2	2	5	7
cb5e1546-cda6-4991-911c-f3dd9f1a475a	93	113	155	166	209	0	0	167	6	26	0	51	57	32	3	3	0	0	13	0	5	6	74
cb74d12c-eed1-4b14-8f93-d70e625eb65e	390	4	16	0	0	0	8	0	0	28	0	0	21	0	0	3	0	0	2	3	0	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	16	184	165	94	83	148	31	71	72	113	21	51	39	6	7	10	40	13	2	42	2	2	19
cb783f8b-d092-4104-b809-3f90b19df7df	256	0	0	0	549	40	665	192	30	164	0	519	184	80	0	0	229	0	0	30	383	0	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	227	22	158	0	13	58	20	0	0	36	14	0	0	9	6	18	4	2	1	3	2	9	9
cb89cea8-f78e-4024-97c2-8f24debee1bc	413	0	0	0	0	3	8	0	3	0	0	0	27	1	0	3	0	0	3	0	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	322	50	59	9	0	2	5	29	3	8	0	13	20	0	1	2	6	0	5	2	0	1	2
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	401	2	24	0	0	1	10	12	0	0	0	0	20	0	2	2	0	0	4	0	0	0	0
cc19a480-9c66-4ee8-a0c0-921acac02689	24	205	0	163	608	169	206	148	180	203	1	0	104	26	16	28	49	117	41	0	21	13	68
cc39b534-5ba1-4ea0-956b-676f6732beec	406	3	0	0	6	0	7	0	0	33	0	0	15	0	0	3	3	2	4	2	0	0	0
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	145	88	179	42	63	102	23	5	0	23	0	24	11	31	0	4	9	23	15	0	5	1	31
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	342	9	65	14	3	0	6	14	0	6	0	1	25	0	1	1	0	0	2	1	3	0	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	415	0	0	0	0	1	9	0	0	4	0	0	24	0	0	1	0	0	3	0	0	2	0
cc792058-c622-11e3-bf01-24c6515278c0	255	26	126	13	6	2	7	31	22	26	0	3	26	2	0	4	3	5	4	4	0	3	0
cc7af465-22ed-485d-a78c-282b840bf7c9	312	6	76	45	30	5	4	38	9	7	0	0	24	7	0	1	0	0	36	0	8	0	4
cc7bba1d-8990-4557-a565-9cff1085f023	400	6	12	0	1	2	11	6	1	0	0	0	24	0	0	1	0	0	3	0	0	0	2
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	134	35	92	79	281	335	573	0	107	0	102	73	52	65	2	6	0	35	18	71	37	0	223
cd0c3b1f-c73a-4991-8724-4e74381900cb	18	193	133	0	79	0	5	60	550	0	0	97	126	0	46	15	17	4	0	11	29	6	0
cd29af7e-d670-4d8e-83e2-da6e52abda71	396	16	12	19	3	0	5	25	0	0	0	1	24	0	0	0	0	4	5	6	0	0	0
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	391	8	14	0	0	1	7	9	1	10	0	0	19	0	0	3	0	2	7	0	0	2	0
cd3d7559-b583-4474-81df-4bf9232de3c2	216	34	145	54	75	49	6	14	0	74	0	17	5	57	0	3	7	20	4	23	7	1	0
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	70	186	128	75	121	208	120	26	0	49	16	73	12	96	16	4	51	63	0	32	8	7	19
cda1a403-16b6-487c-a82a-c377d1d0f89d	147	138	160	1	93	118	41	1	0	0	4	0	0	49	31	0	13	3	11	0	0	30	5
cdbbd701-9c05-4f9e-923d-06039dd8a04d	0	218	202	93	130	0	0	143	23	0	0	52	41	26	11	0	3	9	19	20	0	12	14
cdc2c513-590f-444b-9347-32ba365313a7	389	1	31	4	0	2	11	8	0	3	0	0	23	0	0	1	0	2	3	2	0	0	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	265	15	135	7	0	11	6	19	0	14	0	0	14	6	0	5	0	3	8	10	0	1	0
cdcc04fc-c622-11e3-bf01-24c6515278c0	118	72	235	24	14	38	4	15	5	43	0	3	11	48	11	2	9	4	12	0	0	5	0
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	400	11	0	20	24	1	3	13	3	4	0	0	29	0	13	0	0	0	1	2	0	0	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	406	15	11	0	0	1	7	16	5	2	1	0	15	1	1	4	1	0	5	0	1	0	0
ce6154e9-3f3a-442f-a608-35e1bab66927	416	0	0	0	0	1	9	0	0	0	0	0	24	0	0	3	0	0	3	0	0	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0	216	92	71	210	63	135	167	150	131	87	0	21	65	37	42	22	11	27	21	36	9	41
ce85ccf3-6621-4976-b187-2f28d45dd4d9	7	201	183	77	66	89	4	33	24	144	0	62	14	84	0	4	18	11	9	3	40	6	23
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	418	0	0	0	0	1	9	6	0	0	0	0	18	0	0	3	0	0	3	0	0	1	0
cf072bfe-3191-4a71-9e0b-decaa28365e1	164	74	124	1	23	39	1	20	169	123	33	0	5	33	36	1	4	14	0	11	0	7	0
cf2d34c4-c622-11e3-bf01-24c6515278c0	0	234	158	82	0	201	6	11	54	40	0	64	10	76	17	12	12	9	10	35	15	6	23
cf5deb22-f7eb-409d-a0e4-882716199c39	425	0	0	0	0	2	8	0	4	8	0	0	21	1	0	1	0	0	5	0	2	0	0
cf6c7066-6611-43ec-aef1-295a976cce5b	0	304	0	249	143	80	0	65	0	240	0	140	56	124	31	10	14	20	0	14	18	18	2
cf777ef1-765f-4828-b789-f5aa6722eb35	204	27	186	29	40	0	0	47	0	16	0	8	23	13	0	1	4	1	14	2	5	12	0
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	76	55	236	129	0	182	31	16	0	72	0	50	6	15	0	6	39	12	1	0	31	3	24
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	379	9	38	12	0	1	4	15	0	4	0	0	20	0	1	1	0	1	6	2	0	2	0
d01710f9-efc8-4b5f-9e53-300b30f9219f	413	6	2	15	4	0	7	24	0	0	0	10	25	0	9	1	0	0	2	0	0	0	0
d02597f8-3ac7-4165-a65f-0e134e5d215b	285	23	90	25	28	33	21	10	0	35	24	0	27	0	14	8	1	10	1	0	0	19	0
d0469256-c622-11e3-bf01-24c6515278c0	176	139	121	18	40	0	4	68	5	16	0	5	20	0	1	15	5	7	3	0	0	5	0
d053f88f-09e6-472e-a691-bb293c461399	185	54	186	29	16	10	1	36	3	29	0	21	27	10	0	4	4	8	0	9	5	0	0
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	276	0	86	122	70	0	0	66	0	38	0	38	49	0	0	1	49	0	1	8	0	0	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	214	40	105	51	105	129	53	59	32	9	22	47	22	0	92	10	0	46	20	0	0	0	0
d0a0d845-32e2-4590-b909-29bd27b92900	278	90	67	0	229	168	0	39	0	18	0	48	0	0	13	1	0	0	0	17	0	4	44
d0a33fd2-085c-488b-b843-2ca97c85a5cb	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	309	0	0	0	0	96	47	108	59	160	0	361	54	27	0	19	0	8	33	0	0	1	185
d0f4dd92-a63b-4766-8889-5327fca1bd91	234	51	138	55	33	0	0	66	0	0	0	7	36	0	1	1	0	1	6	3	0	0	0
d1132127-1250-43af-9c16-425798a3d1a7	274	56	101	0	17	0	84	44	0	0	27	8	20	2	0	0	1	0	0	17	51	0	0
d113ce88-04ab-4675-b363-92f80c28de34	428	0	0	0	0	1	9	16	0	0	0	0	10	0	0	4	1	0	6	0	0	0	0
d12cfd8b-682d-41df-acf8-ee7f68a6241c	0	268	0	127	830	57	28	101	92	215	4	16	175	95	45	30	34	10	53	12	14	25	26
d17c2123-d262-43f4-9d06-3547f991cde7	391	0	29	0	0	2	9	6	5	7	0	0	18	1	1	2	0	2	8	0	2	0	0
d1804679-e728-4597-ac69-49554c087b9e	69	156	184	28	44	57	0	24	64	26	93	0	26	91	31	10	16	3	1	7	8	7	6
d182b67c-c622-11e3-bf01-24c6515278c0	246	0	122	31	10	17	25	69	82	70	0	0	4	3	0	0	15	3	1	0	0	62	0
d1842491-29ff-4801-8c8a-4d619f749dd1	28	73	220	106	0	313	289	4	119	6	65	129	16	0	0	22	17	7	186	2	5	2	20
d1875ee6-6677-4117-a7a8-930ab5cde775	144	90	196	19	12	0	0	50	86	0	0	15	39	0	0	9	1	4	3	1	1	7	0
d18c6e64-9598-488a-8ab3-3652072f9277	86	163	129	131	116	111	68	91	19	41	0	58	37	30	31	14	34	5	32	6	0	0	12
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	422	4	0	1	0	2	10	9	0	0	0	0	23	0	0	3	0	0	3	0	0	0	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	315	35	82	14	5	1	6	28	0	0	0	0	26	0	0	1	0	1	4	0	2	1	0
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	425	0	0	4	0	1	8	2	0	3	0	0	25	0	0	1	0	0	3	2	0	0	0
d252a54e-0377-4b3e-8228-26108ea704fa	374	10	32	6	0	1	7	6	0	4	0	0	27	0	0	1	3	0	3	0	0	0	0
d252f328-4583-4e97-9a71-bb2885f06f73	148	68	206	37	10	104	15	0	10	1	12	4	19	62	21	2	6	4	3	0	7	1	0
d25a4c65-9cb4-4611-909e-e68f93408d84	297	35	72	33	16	19	35	18	5	10	0	30	0	60	0	0	4	1	9	0	0	24	39
d2620dab-4319-499a-b8f1-9575aaf8f4f3	259	77	98	22	29	0	1	47	0	25	0	10	18	5	3	7	8	1	3	0	3	0	0
d277e679-9fdd-44cd-9f2c-f9927e44d721	237	26	159	0	34	0	7	26	52	0	0	0	36	0	3	0	0	1	0	0	17	4	0
d2ab2555-7288-47a4-a80c-bf62d65b67b8	76	149	152	107	32	26	62	84	48	80	0	35	36	0	40	9	10	14	14	4	4	0	8
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	397	22	8	1	1	3	8	11	3	7	0	0	23	0	3	1	0	2	2	1	1	0	0
d2b7bb0a-c622-11e3-bf01-24c6515278c0	381	5	34	5	3	0	8	14	0	25	0	0	17	0	2	1	3	0	2	2	1	0	1
d2e4dc23-992d-4e44-add4-2972718083cb	0	282	33	166	54	336	85	7	132	38	89	70	30	158	30	0	40	31	0	6	23	13	118
d31cce9d-1b38-44fd-9378-0d128e12a011	312	37	80	20	17	3	13	36	8	0	0	4	23	0	6	6	0	0	0	0	0	0	9
d32f41fb-0744-4a62-81f6-0260c4920049	250	57	102	69	52	0	0	100	14	0	0	34	39	0	0	9	0	11	0	0	2	4	6
d333b55b-8bac-4a99-9d23-3cc0c25057bf	148	36	202	9	44	32	0	0	81	7	69	0	43	62	9	2	9	1	9	0	1	8	3
d3709eea-ca2a-49ac-b79c-871a5473d450	308	47	59	0	10	6	24	11	6	41	0	2	17	0	2	6	1	3	1	3	0	11	0
d392ded3-afc8-4c79-b278-40245f18f2f8	0	192	210	76	26	224	62	0	56	11	7	35	12	60	19	3	22	19	7	21	0	15	28
d3ad5b5a-c622-11e3-bf01-24c6515278c0	200	104	131	10	11	10	14	39	11	19	0	7	25	1	0	5	1	9	6	14	1	3	0
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	270	55	64	83	109	25	0	42	20	75	0	17	37	13	4	1	0	14	0	6	0	0	13
d3b72600-a888-4ef6-ac5d-661c105405dd	297	78	49	0	43	0	0	8	5	25	2	0	32	0	0	13	4	0	0	3	0	0	0
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	43	200	130	43	204	218	0	32	0	129	44	112	22	80	0	4	9	19	0	14	0	129	17
d3daf373-1485-455e-a0a1-8e33d215d623	75	188	154	77	140	0	0	129	9	23	0	29	42	0	2	4	6	4	17	4	0	9	6
d404ac28-da11-4746-9c3b-cf0b1888f67b	230	46	128	64	0	65	0	14	5	26	0	33	19	25	14	6	0	8	4	0	0	0	0
d414e076-dcb6-4edf-adef-0abdc57354ea	363	2	45	7	3	1	8	9	0	8	0	2	24	0	1	3	1	0	3	0	0	0	4
d429c27a-5963-42fe-b3a0-7252c20669d8	332	33	65	0	5	0	7	31	6	16	0	7	10	0	7	2	4	3	2	5	2	0	0
d432e99a-67fb-4609-b90f-99438eee7cae	235	37	133	35	54	0	0	11	34	15	8	2	31	77	0	0	11	1	25	8	1	1	0
d452293a-6148-4fcf-9fbc-446815016751	167	91	108	79	80	94	20	13	45	120	0	20	22	19	0	24	0	24	30	8	6	0	7
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	237	88	82	12	104	30	59	64	25	0	0	38	36	0	10	0	0	13	0	66	0	0	0
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	235	59	88	46	44	185	94	14	21	36	13	46	21	11	0	4	41	41	8	0	11	21	19
d4b80307-abbd-48bb-b52c-6dcd409699a2	228	37	147	45	32	17	31	56	8	8	0	9	27	0	1	8	0	1	4	0	0	2	18
d4bf6034-aeae-48a6-907b-10e2cc904015	0	138	13	608	386	550	0	37	0	174	0	291	20	134	167	63	70	85	0	23	0	27	0
d4c6061b-5019-4564-806d-4e75910a4690	403	0	20	0	0	2	8	6	4	11	0	0	18	0	2	2	0	0	5	0	3	0	0
d4c9e5c6-c622-11e3-bf01-24c6515278c0	292	53	90	6	1	1	3	33	6	11	0	7	19	0	0	15	3	0	3	0	3	0	0
d4cf11be-3bd7-403b-9722-91d8e8761e4d	146	26	214	72	41	0	0	64	28	29	0	5	36	0	5	5	8	0	11	0	0	0	9
d4ea36e2-1323-4441-8c63-40ce269608f4	369	7	36	0	0	3	9	2	0	3	0	0	24	0	2	2	0	0	6	0	0	2	0
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	416	0	0	3	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
d515c7d2-2314-46bf-9736-ff3f3d2ab599	419	2	9	0	0	0	9	30	0	0	0	0	5	0	4	4	1	1	3	0	0	2	0
d5372745-95cf-4572-a6e7-e7f5b796911a	0	0	0	600	65	1052	124	5	445	54	396	534	97	262	65	29	141	71	80	47	52	44	112
d53c2680-89ac-4f87-a7ba-f4c669546b76	15	104	298	26	64	30	0	19	0	51	0	14	21	64	12	4	5	8	2	0	0	10	23
d5423a93-0a72-43cf-a7ae-9011f47553c7	335	3	77	2	3	3	9	9	0	6	0	1	28	0	1	1	0	3	3	0	0	2	0
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	188	84	139	0	21	13	0	0	55	41	0	0	19	66	0	0	5	2	2	8	3	5	14
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	59	102	174	165	106	144	112	16	0	67	0	47	25	77	141	29	24	3	5	0	0	7	0
d5796835-d6cd-427e-a398-5fbef88b0648	320	36	65	12	4	1	6	29	6	2	0	2	23	0	0	0	5	0	2	1	3	0	6
d5c87d16-172f-4790-8867-949dcaa534d4	370	2	41	5	0	1	9	11	0	2	0	0	23	0	1	3	1	3	3	0	0	0	0
d5f92ce6-796f-480d-bf98-e1080a279207	361	0	61	6	0	2	6	8	9	9	0	0	23	6	0	3	0	0	5	1	2	0	0
d609ce92-9edd-4286-bd5f-b93304cae9a2	366	9	38	0	0	10	4	0	0	4	0	0	0	43	3	2	1	1	5	3	0	2	7
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	238	44	120	67	114	0	3	126	4	0	0	51	46	0	0	0	37	2	0	1	0	0	17
d60f880a-c622-11e3-bf01-24c6515278c0	178	36	194	31	72	26	146	50	10	0	21	0	21	30	0	3	0	69	3	2	0	0	8
d648c804-4eaf-4252-8b6f-13378158a07d	407	6	0	3	0	11	6	0	0	11	0	2	0	29	1	2	1	1	2	1	1	1	18
d6738c83-7b52-4224-846a-67bd085aaab8	289	67	66	5	38	0	5	34	3	13	0	11	22	3	20	0	1	4	1	8	0	0	0
d67cad13-e849-48b0-926c-10b6046ba0b9	13	35	162	451	348	501	382	9	0	72	31	0	15	96	43	29	73	14	32	75	105	0	16
d692ecd0-2433-426b-9af2-a30c44a80f7c	319	25	72	9	0	0	4	14	0	19	0	9	22	0	0	0	1	1	3	2	2	0	4
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	363	0	60	6	4	6	9	11	3	0	2	0	25	6	0	0	4	3	2	3	0	0	0
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	404	0	18	7	0	1	9	7	0	4	0	0	24	0	0	1	0	0	3	0	0	0	2
d6faafa5-7279-4dc3-be71-45af5c855b34	399	18	10	0	0	0	7	38	0	0	1	0	0	0	4	3	1	1	4	0	0	2	2
d707940e-0f9d-4da3-9380-90a422e44efd	11	144	203	167	38	74	47	64	41	95	0	11	48	25	38	11	9	5	18	6	0	3	15
d709d214-02ee-46c1-a73a-e7074cb2623e	309	28	82	19	19	0	4	44	2	0	0	22	29	0	12	2	0	6	0	5	2	0	0
d72a7338-c144-4c62-a70e-2177a3b4b77e	407	1	3	0	0	0	7	1	0	18	0	1	5	21	0	0	0	0	5	2	2	2	8
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	222	56	152	2	0	38	7	8	4	0	0	22	7	81	14	0	2	10	9	1	2	3	5
d74be531-b0fd-42c3-954e-4a4f7eef922a	406	13	0	0	0	1	9	3	0	0	0	0	24	0	2	1	0	0	3	0	0	0	0
d7578910-c622-11e3-bf01-24c6515278c0	291	47	95	3	2	4	4	18	15	0	7	3	32	9	0	2	1	1	1	1	2	1	0
d7f8e1f3-a9a7-4929-92df-1283bac815d2	254	45	109	57	69	0	0	107	10	0	0	8	13	0	0	1	0	14	6	0	32	5	0
d8415cf6-8e4d-4c54-811e-199da14237f1	415	1	0	7	0	1	7	0	0	29	0	0	18	0	11	1	0	0	5	0	1	0	0
d876d576-c622-11e3-bf01-24c6515278c0	180	135	114	0	29	14	16	23	39	0	1	3	30	31	0	5	8	5	9	13	1	8	0
d88296ac-bb0d-47ab-9051-6c358f0af780	428	0	0	0	0	2	9	5	5	0	0	1	25	0	2	1	0	0	3	0	1	0	0
d884d070-6077-4155-9978-76aca7ba1e76	412	14	1	2	0	1	9	7	0	0	0	0	23	0	0	2	0	0	3	2	0	0	1
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	361	22	31	34	17	10	0	10	0	16	0	2	22	6	0	0	0	0	31	0	0	0	0
d8c2b4b2-e12b-43d2-bafc-87b29f027797	2	0	0	845	500	492	3	99	52	277	90	257	111	321	99	40	71	57	26	66	55	36	1
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	37	152	0	273	660	229	183	218	35	157	183	93	73	90	16	74	100	7	98	36	0	126	12
d8d5585d-32cd-4ac4-b410-a4122a17a558	0	256	0	341	644	118	0	157	0	271	0	114	143	39	25	11	30	19	14	28	0	20	22
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	207	12	170	70	10	2	33	54	20	7	0	0	29	5	0	0	19	1	1	0	0	0	24
d8e2af63-afe0-4f15-88b4-78118cf68160	377	23	21	6	0	1	7	6	0	3	0	0	26	0	0	1	0	0	2	0	0	0	1
d8f0becd-fda8-41f4-a424-e082f9eae22c	16	91	105	334	465	242	26	91	0	207	31	144	54	233	0	123	39	17	24	45	6	21	13
d8fbb398-d1da-4444-984a-22c8523625da	0	86	0	440	67	181	64	169	260	273	138	393	101	335	63	65	23	86	21	32	20	31	17
d91e1a92-837d-44d6-92d8-419f435effe0	386	25	12	4	12	1	10	4	25	0	0	0	33	25	0	0	0	2	2	0	3	1	0
d91f487e-0895-44ef-aeb1-a62bd576f8b0	108	119	146	72	188	160	62	109	40	43	14	83	32	0	0	10	0	62	65	24	105	0	0
d926a39f-d057-4e78-8907-b74f52157d99	419	0	3	11	1	6	8	1	0	0	0	0	7	62	11	1	1	1	4	1	1	1	1
d9338d73-1d5e-4808-91f2-b5a09f7342de	369	0	48	3	0	1	10	8	0	19	0	0	21	0	0	1	0	2	7	2	0	0	0
d9690a27-bb02-498e-b15c-ee76e31d16ee	252	96	88	0	53	0	36	27	8	12	11	0	29	0	0	1	4	0	26	6	0	0	2
d991f23a-dc1b-427a-b798-bd4187d3aa02	423	0	0	4	0	1	10	11	0	4	0	0	21	0	4	1	0	0	3	0	0	0	0
d9c5493e-f969-4c04-a646-9a3134011021	265	31	102	0	16	19	65	29	17	31	11	4	11	0	0	1	8	16	0	2	4	28	1
d9cd7f95-07d3-4b87-be83-87340b08d249	179	27	120	122	79	14	47	26	41	76	0	0	51	82	0	2	5	0	10	49	7	29	0
d9e66fc5-9018-4568-b388-c5eb756f7823	0	115	256	122	62	20	13	129	40	78	0	14	20	6	45	5	5	6	5	2	1	4	11
da10f77f-4414-4125-b359-de596421cca6	425	0	0	4	0	1	8	2	0	3	0	0	25	0	0	1	0	0	3	2	0	0	0
da1ed4b9-f428-48aa-834d-1d9673999044	138	63	121	54	266	147	41	45	68	112	82	0	38	14	0	13	0	27	3	0	51	0	94
da43386c-47f8-4e03-b6ca-8b94e13792e7	0	77	0	686	242	428	0	54	0	363	0	341	90	131	87	28	39	51	0	40	19	59	34
da5b9926-c622-11e3-bf01-24c6515278c0	0	200	172	178	66	26	36	187	60	1	16	0	28	46	52	8	10	11	4	15	18	0	12
da910f22-126e-41dc-be6b-47c8f69ad106	59	147	145	106	263	27	57	111	79	134	0	57	72	24	5	2	10	20	14	46	26	9	6
dabb5a94-9706-4429-8db0-c328e2004340	0	254	40	229	240	357	0	0	182	17	74	0	0	247	24	38	36	51	8	35	33	23	29
dabdd983-a819-410e-bfb8-5c66a66cf5ab	375	13	39	5	0	1	9	13	0	4	0	0	23	0	0	2	0	0	3	0	0	2	0
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	410	10	0	0	0	2	7	0	0	26	0	0	0	25	0	2	1	2	4	6	1	5	2
db198301-6c69-4d56-88d1-c650406423dd	325	26	54	43	50	0	5	68	14	0	0	3	31	0	0	0	1	0	7	0	0	2	19
db2a1df8-487d-4dad-a347-5c5ed539d5ad	253	21	133	41	13	6	23	49	20	29	17	2	19	7	0	0	2	4	8	0	0	0	27
db37739d-af50-4e63-9147-1a7d25630ac6	352	10	53	2	0	1	9	5	0	4	0	1	26	0	0	2	0	0	3	0	1	0	2
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	411	0	1	0	0	0	9	0	0	17	0	0	20	0	0	1	1	0	5	0	0	0	0
db45d81f-695c-4f99-beea-6dbec1ff47fc	1	92	200	129	123	228	93	7	224	6	123	107	96	225	10	33	4	16	2	14	12	46	28
db4d1d04-1189-4c0e-99a7-904667af07b5	358	0	49	20	0	6	8	8	1	13	0	3	28	0	1	1	7	0	4	0	0	0	0
db650eff-4e2c-4ce3-9124-7697b6e03359	333	0	0	0	44	115	308	0	69	41	0	169	87	92	0	27	42	0	22	0	171	0	0
db98d6d5-94a5-4559-8f29-49eb74f83ce3	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
db9ce6c6-529c-4da6-92c4-f4f3fc3fe109	359	13	44	7	4	2	8	6	1	4	0	0	27	0	0	1	0	1	2	4	1	0	0
dbacc1ad-c88a-4bcf-a45f-e9c83c762164	418	0	0	0	0	1	9	0	0	0	0	0	24	0	0	1	0	0	3	0	0	0	0
dbae3c4e-6d66-483a-a611-7285067bf85c	316	42	62	7	5	0	8	5	10	7	0	12	34	10	6	2	1	0	1	0	0	0	4
dbbd54db-4470-4df6-b5be-3e175c7133b0	0	207	188	123	0	6	0	121	4	99	0	72	35	0	10	5	7	3	3	11	1	5	8
dbd834cb-b14f-4380-9741-f96551268447	255	100	72	3	60	0	0	4	7	56	0	0	42	0	0	3	1	7	3	3	0	0	0
dbfa4e8a-c622-11e3-bf01-24c6515278c0	190	48	189	12	0	0	10	41	0	15	0	8	23	0	0	3	4	1	4	0	5	1	0
dbfdb5c6-f52e-48f3-87e7-fb922df9e7a9	169	130	110	29	10	0	0	38	241	0	0	34	67	0	3	0	3	4	3	8	9	5	0
dc107863-2c7d-4b19-8afb-666c7798f0da	291	60	82	0	36	1	4	21	10	13	0	9	26	13	4	2	1	16	1	1	0	0	1
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	107	86	189	42	77	15	1	21	54	0	59	0	37	125	0	27	17	13	1	0	0	9	12
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	298	60	76	7	35	0	1	32	0	0	5	12	27	9	0	0	10	0	0	11	0	0	0
dc505248-ed04-4f77-a7c6-3fefbc5df27b	347	26	57	4	0	3	8	12	4	0	0	0	26	0	0	3	0	0	3	0	0	0	2
dc537fcf-d910-4c4b-8af9-e7da429f2633	0	0	0	202	336	1759	1444	0	861	0	115	637	0	0	813	67	178	34	22	160	0	24	0
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa	421	0	0	0	0	0	7	28	0	0	0	0	0	0	4	4	1	2	3	0	0	2	3
dc7faf84-4438-447b-abcf-a3af87043654	242	51	119	34	12	0	0	2	0	15	0	0	17	59	0	0	1	1	19	7	0	0	1
dc85552c-2488-48d9-9da1-67a380945b85	130	91	189	58	104	1	0	146	21	0	0	36	39	0	13	0	0	11	0	0	8	16	8
dc856038-f5f7-4dfc-a0a4-3e3a6b8d160f	241	34	129	5	82	22	2	2	10	21	1	0	21	58	0	0	21	7	12	0	0	8	9
dcc938da-3e45-4c2f-ae0f-47817be04518	238	82	108	9	0	6	5	29	41	0	18	12	38	3	24	0	1	0	4	1	0	1	0
dccddb92-bb26-4dc9-a935-2320d089a54a	410	0	11	6	0	0	7	2	0	15	0	0	23	0	0	3	0	0	2	3	0	0	0
dce54d09-9827-4fe2-abe1-c5b7d528ba7f	0	276	40	225	102	44	0	134	26	207	0	108	62	21	2	14	20	24	15	18	15	13	2
dcf45005-7e6d-4c26-9994-f973da7e814f	275	60	96	0	5	87	7	0	14	10	29	1	1	17	1	16	5	7	8	0	0	5	7
dcf98acc-736b-4af6-bdca-a320a413165a	136	74	190	77	84	2	5	153	1	0	0	46	47	0	3	6	7	0	0	38	2	1	0
dd09c7aa-744a-413d-839f-e75e1825f9f9	283	36	98	0	3	8	0	0	0	61	0	18	0	34	6	2	5	1	11	0	0	2	5
dd2e7b3c-c622-11e3-bf01-24c6515278c0	286	49	97	2	7	1	5	37	13	11	0	13	22	7	0	4	7	3	4	2	0	1	1
dd4fdb6a-8067-4b64-ab74-bbb0fec34ca9	426	0	0	1	0	2	8	1	5	0	0	0	25	0	0	2	0	0	3	0	0	0	1
dd5ed858-0623-4387-b1bf-109175c32ef4	377	17	32	14	0	1	6	18	0	0	0	0	24	0	0	3	0	0	2	0	6	0	0
dd67dec6-35dd-4efe-b913-ed4884855365	183	30	132	126	16	159	137	0	35	73	18	30	11	23	62	0	9	6	4	0	10	20	38
dd7d623b-b9af-4147-9aa6-e09793691f10	330	76	33	0	9	5	5	25	7	5	8	16	28	0	4	2	0	0	1	3	1	0	10
dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	341	11	67	35	23	4	3	34	2	2	21	8	27	27	1	11	0	0	3	0	0	0	0
dd9d2e9e-02dc-40fc-842b-c5b9707fca56	335	49	45	0	44	0	4	31	0	8	0	17	24	0	22	3	1	1	3	1	0	0	2
