MutationType	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U
BoChr[7]	6.46063656566831e-06	0.00033548412941286187	0.0015690606176694437	0.0013466549607603438	0.0004009398741395564	0.004066468016495373	5.892472360624624e-07	0.00015210132570299352	0.0024015024892303444	0.0020879310050824036	0.005546969874895324	0.0003103600701151876	0.0022265229430484595	0.012778908109447162	0.30028515645207565	0.0040881160579666845	0.015440194655074091	0.005748043980783315	0.002970029652082715	0.03351073295805176	2.821538506427862e-06
BoChr[8]	7.372604789357418e-07	3.2973706023575744e-06	0.0011181700884564467	5.7652711366805024e-05	3.0014396353017505e-06	0.0007519451135783406	3.1612287717481636e-06	5.501321880343468e-06	1.8574661796598607e-05	0.00010024063948647823	0.00047730255316063495	3.3235320032322666e-07	3.296350930694469e-05	0.0004720438187518696	2.47867033478407e-05	1.8037289816577174e-05	5.510333881492915e-06	0.6316776126623154	6.835034081644764e-06	4.808003731297961e-05	0.00019448105059712513
BoChr[9]	2.5572676399798766e-06	0.0003308581132679933	0.0010758973443021347	0.0026538970903231983	0.0011592004031260928	0.004914454490008151	0.00016643877999740652	0.005050893593411345	0.003930410854418014	0.005966973036864514	0.018728478146705307	0.0034852001992420867	0.0007581963618841314	0.09265122238564259	0.009895035151695274	0.04050838103943846	0.0002057833714458468	1.1796947403546199e-05	0.012407408866002216	0.0016542848171427948	0.009614463850272158
BoChr[10]	5.712183034224383e-06	0.0005495976489685007	0.011376761832484589	0.0006559591838978917	0.0008068134603101385	0.0043652654018660544	2.756148944627057e-09	0.0072295984357205615	0.007257502189971205	0.004899105597995685	0.03100194496216922	0.0021648666908379256	0.004548170695285592	0.012555336064715449	0.00966961720288964	0.01473697837907821	0.0055869687125505154	0.010774256351049871	0.007021896082442254	0.00802913620651946	0.0010218011419055983
BoChr[11]	1.185642358939587e-06	4.460453859032043e-06	0.0009800094761460028	0.0007221949235628755	0.00017461263863710385	0.0004382302946051997	0.0012767757281000169	0.00019566030253181932	0.0018841373555632964	0.001623838585860211	0.0007707176020070073	8.7854453008174e-06	1.1683795916171413e-05	0.00018632301313222638	0.00014577547031718207	1.1012865664621756e-06	0.024909051968186623	0.017220353488128684	0.003131465674778875	0.4754395524591429	0.0004831991614876685
BoChr[12]	1.5669793845329848e-06	0.00011382697769201063	0.003353644681633598	0.0016387553853600067	0.0006173216140072224	1.2732153642320832e-05	0.031805967792658166	0.0027138272675419463	0.00017545027348761706	0.004381541638416955	0.01786453418110076	0.0007301073294399736	0.00016632212202471645	0.002456758673898989	0.0014080054417181741	1.2677420665105614e-08	0.012486011917431483	3.0441700481393017e-07	0.28772324725986437	0.004426303878105626	0.004306909793291076
BoChr[13]	6.430932990797444e-08	0.0006892991883910327	0.0007601180804260821	0.001068104378456809	0.0013853272885681633	0.00200704548178976	4.747022389590683e-06	0.007373346857537324	0.004137620817625702	0.0008834209929622716	0.02685410896750341	0.003802076682113764	9.686395728616489e-05	0.016268942911246996	0.00656573103787963	0.029133409492496865	0.008801932847901667	0.0006673878518347465	0.010098189491178048	0.0013255691788072	0.010352730964859802
BoChr[14]	9.233917331850972e-05	0.0011128277175643947	0.004234125415553649	0.0031503983410323144	0.00275942226119696	0.004839606331637293	0.000881165714818053	0.00101664157791147	0.00503696958970977	0.0028003889549111705	0.010230994373058602	0.004702035575006529	9.768419498878466e-05	0.007548544728160209	0.0038255383966566115	0.023483813971279233	0.002631771051849796	0.00018565487925670254	0.01691878258093823	0.0001707791768293987	0.023461622198956436
BoChr[15]	4.948288107153864e-08	0.0006571859654047988	0.003753822009424539	0.0016972635307213224	0.000940106875330784	0.0037617370357089573	0.00024189107915000975	0.0007937748715436049	0.007206098783062771	0.0021338472593495795	0.011235257407679455	0.003375951919252085	0.0015703201994699612	0.008025439178260228	0.0045319107857944374	0.013106997742725071	0.0019698566816729367	0.0	0.01010487039416482	0.0010407121097654225	0.02122534247935789
BoChr[16]	3.3815937007686257e-07	0.004233919184732713	0.003540198127457188	0.004266916607793974	0.0032726752909756117	0.005413016921665985	0.0003566163616051199	0.0002578525128546971	0.005058791810879484	0.005997614021471236	0.014257201451109723	0.0009826651541516185	7.184893977011235e-18	0.008636387153610486	0.0027814916932402413	0.007963678129308392	0.00020114537328481675	4.7406464582309126e-05	0.005266941919423403	0.005514519064861787	0.012018821105191315
BoChr[17]	7.464590425501072e-06	9.526651454039748e-05	0.0001111215185259562	8.184144112887814e-05	0.00013477859924490015	1.8065192511352177e-05	0.00023890223533684394	8.253294542857503e-05	0.00017464614430588555	1.0869056268347776e-06	0.00011865419597146352	9.731627273357191e-08	0.000796089218900944	1.1412349162185376e-05	1.5989089621193387e-07	0.0003784105593584286	0.024872466674493103	0.025080273807540313	1.4667119550574356e-05	0.03555504453361173	0.3991459526622577
BoChr[18]	1.772043738968998e-06	0.00027875583183501363	0.0014453484900494864	0.0012079095858331358	0.0015071572031626257	0.0047585540027802065	0.0003540591450249053	0.0008052491482915425	0.0012550698367223044	0.000528085075916489	0.005233880452615267	0.004953188723533781	0.0010517929196115139	0.047841135340277105	0.012719381057014489	0.06991206454061284	1.0167011502915107e-07	2.802596928649634e-47	0.01341061397464926	0.0017882676291652545	0.007181665177933821
BoChr[19]	4.4665585184233693e-07	0.00011574958555165437	2.3192014597270828e-05	0.0055682236242630976	0.0008759173688904909	0.009433805670543407	0.0006369364308556538	8.731109308865115e-05	0.0006285468000368156	6.532682980633808e-05	0.007101838171562775	2.0154066535766907e-05	0.0002307139623547886	0.03838697916247061	0.01275090064753499	0.0600132925158211	0.026394998724722143	2.0625272850161024e-06	0.0032366679550416676	0.011956550245748758	0.02620127317706647
BoChr[20]	3.7030139604489823e-08	0.00035610742869408797	0.001754489635725065	0.002590367377226528	0.0002492599564287445	0.006839455105946705	0.0016383426709001133	0.00013947807260247913	0.0005870645925483587	0.00017408562363975478	0.015918354797827626	0.0002562601870420167	7.982783927218406e-09	0.030957537498127664	0.012641067888725956	0.0380370178455081	0.0023605604469776153	8.689200512890239e-08	0.006856595528300033	0.013716407027400165	0.026475751299642435
BoChr[21]	2.8055293447919462e-05	3.264947095885873e-05	0.0013742996414021907	0.00012836878740927205	0.0024447011761269976	0.003003779711871175	0.001387789533355317	0.0034727888929010574	0.0014356671807286149	9.366635393234901e-05	0.008526413401786498	0.0030493224596796153	0.008147906633096565	0.009078183536311147	0.005497989700525068	0.010611651939761116	0.003656855456647463	0.0004078830440994352	0.00806815578485839	0.003501902509950696	0.002915447150462569
BoChr[22]	3.818434658866554e-05	0.00038259715090582054	0.0004993927232146689	0.002607795409269329	0.0018439929864917382	0.0025801717052149798	7.60519292791173e-05	0.0008687992905138842	0.000612946277942683	0.00083488419726785	0.004292006632497305	0.002655278326948866	0.002588490625785198	0.0235243375448163	0.0008024015506293836	0.026141742659438593	0.0006366961510502734	6.780998664908111e-06	0.006551141581863931	0.0021199745700544613	0.02195687931332941
BoChr[23]	0.0010490983346240056	8.220990537665784e-05	0.003927368132970201	0.0014060302999864996	0.0002816257637459785	0.0009724452819500584	0.003002478270209394	0.008756464745704875	0.0180746642590384	0.0003417202698464918	0.0202027310593985	0.007057766340805642	0.010615902012214065	0.012328761948052715	0.012970301847090013	0.005914810970425606	0.005523021356784738	0.0005538002692628652	0.003295114912616555	0.007175951665267348	0.0020534858107566834
