Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
1327bbd4-a466-4e26-905f-cf91315f1cc8	866	0.988	247.691	28.602%	48.435	15.45%	0.22669	0.987
132f7f2a-b902-4343-aa08-cf6a7af10b9a	495	1.0	49.754	10.051%	13.938	4.314%	1000.0	1.0
13446fc4-9fa6-4bb3-a00a-b9265b41eb12	460	1.0	21.809	4.741%	8.577	2.672%	1000.0	1.0
134c9a92-e91e-4347-a9c4-727279edebb1	992	0.996	174.483	17.589%	27.8	8.93%	0.15887	0.995
1358ff92-4db9-4e42-b63a-984a7bea425a	469	1.0	45.156	9.628%	17.591	5.509%	1000.0	1.0
13642cf8-9840-4a7d-a26a-95f65b2c70c3	493	1.0	44.266	8.979%	11.154	3.43%	0.07194	1.0
13bd2b30-c623-11e3-bf01-24c6515278c0	843	0.992	183.493	21.767%	40.671	13.058%	0.13807	0.991
13c312ec-0add-4758-ab8d-c193e2e08c6d	519	0.998	80.157	15.445%	18.353	5.931%	0.07172	0.998
13c62975-9f5e-4d40-a461-dceab08a31ec	686	0.997	126.739	18.475%	28.225	9.476%	0.11617	0.996
13c7065e-6780-4571-978e-a7c13078ff50	493	0.999	63.588	12.898%	19.613	6.129%	0.08165	0.999
13d05f7a-e16a-40ef-9a15-21257da2cf89	611	0.996	126.778	20.749%	28.633	9.209%	0.16477	0.996
140d5fa9-afbe-444e-a7e7-6a4cb4ab2923	601	0.999	64.971	10.81%	11.343	3.692%	0.05159	0.999
140d6ef7-0217-4d16-9add-215d0d14ba06	497	0.999	67.508	13.583%	13.485	4.332%	0.0778	0.999
141918cd-3e23-45bc-96e1-b208c80f69e7	548	0.999	63.554	11.597%	11.905	3.665%	0.06703	0.999
142b6dbf-c943-4a7d-8ab6-13a975f48d7a	726	0.999	95.08	13.096%	17.869	5.924%	0.05938	0.999
14334aea-2dae-428c-9d4a-1a37878dfc3f	790	0.997	142.948	18.095%	23.934	7.949%	0.07879	0.997
1447c8cb-25d4-4092-8919-4df08f898d2d	534	1.0	56.674	10.613%	11.508	3.608%	0.05975	1.0
145f2b89-8878-4390-b0f6-f09b02fb138a	795	0.996	137.842	17.339%	25.285	8.384%	0.08454	0.996
145f6dbb-9744-44f7-8485-e440689de3fd	618	0.999	83.087	13.444%	14.353	4.587%	0.10854	0.999
14630c19-9ee0-4ab3-9d8b-8c3309d1e7d0	1378	0.981	391.293	28.396%	67.24	19.411%	0.11269	0.976
147e3496-514e-4da7-be42-7cd9be78ed04	540	0.999	85.174	15.773%	20.456	6.241%	0.12598	0.999
148536ce-ee2a-4952-a19d-10d6f44146b9	514	0.999	74.664	14.526%	16.462	5.257%	0.10643	0.999
1494bb16-f1f0-42a4-b10e-c383574cbc8b	491	1.0	60.076	12.235%	14.442	4.574%	1000.0	1.0
14b8bbf2-310b-459b-b52d-a7ef510ce1cf	928	0.994	185.286	19.966%	32.752	11.054%	0.08494	0.993
14bf9bfb-14d6-4cac-a556-828f680e8a15	1232	0.992	235.125	19.085%	43.011	12.895%	0.10595	0.99
14c5b81d-da49-4db1-9834-77711c2b1d38	1088	0.986	311.166	28.6%	60.488	17.688%	0.09546	0.984
14cbcbb1-028b-471a-bb4f-8b29cfa5e4eb	486	1.0	31.628	6.508%	7.184	2.209%	0.03771	1.0
14dd86c1-dfb3-4124-a453-4d64223bc048	482	1.0	50.165	10.408%	20.833	6.407%	1000.0	1.0
14ed7388-41ed-43d4-afb2-04cd6410d5d2	1724	0.981	424.539	24.625%	82.084	19.656%	0.103	0.977
14f41457-25c3-4979-8515-4f33322039a5	477	1.0	62.193	13.038%	23.248	7.294%	1000.0	1.0
153a64ee-6322-4f2e-b3df-77ef7d3a4cf0	1384	0.992	245.118	17.711%	41.934	12.999%	0.06271	0.989
154f80bd-984c-4792-bb89-20c4da0c08e0	467	1.0	44.249	9.475%	16.166	5.053%	1000.0	1.0
15563a10-47a8-401d-a507-2c7101f7ae60	500	0.999	55.738	11.148%	11.765	3.776%	0.06155	0.999
1558629a-770a-4dcb-b0bf-9a8bcea9d80b	691	0.998	112.81	16.326%	20.371	6.597%	0.15132	0.998
155873b2-e5de-405f-87f6-6de0d238b160	519	1.0	44.432	8.561%	8.781	2.738%	0.04912	1.0
15678c3d-ce61-454d-849e-1d4ca358909b	589	0.998	98.323	16.693%	20.055	6.604%	0.11534	0.998
15895218-c623-11e3-bf01-24c6515278c0	685	0.998	127.439	18.604%	20.994	7.01%	0.09503	0.997
15a93657-0521-430a-a816-bf0842374b75	468	1.0	43.221	9.235%	17.925	5.635%	1000.0	1.0
15abb2a3-10a2-4e04-8eb9-6eadbd976af0	461	1.0	26.404	5.728%	9.859	3.07%	1000.0	1.0
15d597de-d26c-4ce1-b0cb-077e39b55f30	1353	0.989	263.129	19.448%	48.734	14.955%	0.09449	0.986
15daadb0-6b24-4248-9225-470dc08f1552	552	0.999	76.87	13.926%	15.128	4.843%	0.12994	0.999
15dd024e-c0da-461a-84db-d01e60a22210	462	1.0	28.295	6.124%	11.128	3.476%	1000.0	1.0
15e097e3-e468-466c-8e57-b59fba90bbf2	498	1.0	40.072	8.047%	8.591	2.705%	1000.0	1.0
15e7d981-8c27-4b2b-b4f8-626e22021895	3190	0.985	700.648	21.964%	141.911	17.49%	0.08253	0.981
15f90ef0-831b-40a3-98bd-ec226a9e8b26	943	0.997	138.984	14.738%	23.436	7.745%	0.04963	0.997
15fd8dc8-c622-11e3-bf01-24c6515278c0	584	0.999	93.602	16.028%	21.054	6.677%	0.12217	0.999
1659bae5-3140-4d05-891c-81b48277b2fc	2217	0.971	584.051	26.344%	121.34	23.958%	0.17742	0.962
16c6f975-48fd-4cda-946a-777cb922949d	704	0.998	103.805	14.745%	18.363	5.767%	0.0863	0.998
16d33e09-2e21-4da2-8e57-e78ce28c4408	1820	0.982	403.071	22.147%	77.591	18.985%	0.09816	0.976
16d5519e-ecb9-4fc8-81f1-e0e4adf722a8	1040	0.989	236.214	22.713%	45.582	15.227%	0.29028	0.987
16df7888-2480-4394-8856-d57a6ef371d2	1411	0.968	467.429	33.127%	90.989	25.207%	0.23971	0.96
170ad241-9e24-469b-b7ca-3fd783a89b21	1417	0.991	256.925	18.132%	45.9	13.284%	0.05896	0.989
1727e88b-df0a-4af2-9191-8c6061d98ad0	725	0.996	166.411	22.953%	28.273	9.797%	0.22742	0.995
172c9864-c26d-4e9b-947a-e8ce761e996d	851	0.992	210.889	24.781%	40.201	13.138%	0.14081	0.992
1776f326-b12f-4355-8107-80fa6fcd2159	621	0.999	107.329	17.283%	21.31	6.998%	0.17638	0.999
178d0486-cb0d-4979-8bdf-bb3fe99149bd	464	1.0	34.55	7.446%	12.772	3.992%	1000.0	1.0
17a66d24-de77-4f2a-a8ad-d2c6a69e7671	461	1.0	26.406	5.728%	9.86	3.07%	1000.0	1.0
17de5b12-c623-11e3-bf01-24c6515278c0	1065	0.988	224.856	21.113%	49.753	15.249%	0.11998	0.987
17ed8831-a261-42d9-8ff3-cf75a6cb2a24	1669	0.991	312.837	18.744%	52.303	13.56%	0.05963	0.988
183b04f5-107f-496c-8e9a-8263dd00cffa	952	0.997	129.929	13.648%	23.041	7.601%	0.05149	0.997
186cacaf-4f20-4ad2-a07a-a7dc942a70b0	600	0.999	79.497	13.25%	12.62	4.04%	0.08081	0.999
18ec066e-8510-4921-9e35-45d85fb01e38	1451	0.975	432.448	29.803%	86.26	22.094%	0.19867	0.97
18f5e75e-c623-11e3-bf01-24c6515278c0	634	0.997	117.071	18.465%	24.275	7.703%	0.14402	0.997
18f9240e-7acd-41eb-a154-c2a67a1cbe9b	492	0.999	59.369	12.067%	16.324	5.09%	0.07508	1.0
19085f7d-e6a6-406f-bd09-520a27e0283d	539	1.0	55.927	10.376%	9.802	3.106%	0.05629	1.0
190eb791-383d-4e27-870d-e470630843e7	1439	0.988	310.977	21.611%	53.713	15.634%	0.09999	0.985
19233fd1-5229-466e-acf3-5882165758e0	455	1.0	19.817	4.355%	6.513	2.021%	0.0156	1.0
1924d200-6929-4eef-8a7f-317f8fbab915	471	1.0	26.681	5.665%	10.528	3.216%	1000.0	1.0
199bbb0f-996c-40c1-b06d-2066f04be778	501	0.999	78.594	15.687%	19.045	6.054%	0.12295	0.999
19aa8223-ee84-4b5c-b11a-6ca2a2680b3c	501	1.0	37.534	7.492%	6.316	1.973%	0.04094	1.0
19b6b9d6-6912-4b85-a4bf-52014bcb170b	597	0.999	81.808	13.703%	13.873	4.416%	0.07171	0.999
19c1c97f-a3ec-44a8-8a20-6f97caed1a4f	1105	0.987	297.174	26.894%	54.166	16.125%	0.12368	0.985
19cd4360-8392-4bc2-ae88-fdc1335d886b	470	1.0	28.399	6.042%	6.418	2.019%	0.03618	1.0
19d6cf34-1cd7-4242-a4d1-5d3e11f428aa	476	0.999	46.796	9.831%	15.847	4.829%	1000.0	0.999
19def402-fb8d-4b27-90dd-ce9135a3c0a2	456	1.0	21.244	4.659%	6.571	2.039%	0.03176	1.0
19fe27d8-c623-11e3-bf01-24c6515278c0	623	0.999	100.006	16.052%	16.791	5.526%	0.08648	0.999
1a0ef226-41a5-4b56-9078-4b7834f0c976	831	0.993	217.652	26.192%	39.444	13.282%	0.27249	0.993
1a134c18-ced3-4bae-9f15-5f0f09526639	465	1.0	39.578	8.511%	14.027	4.386%	1000.0	1.0
1a319682-f55e-4e0b-8476-48a0bea6c265	668	0.999	90.386	13.531%	14.624	4.718%	0.12297	0.999
1a391468-fbf3-451a-b88e-a257a26d047f	4207	0.987	713.527	16.96%	140.644	16.143%	0.03702	0.982
1a4633c4-72a0-4e30-8c4c-345e04337627	649	0.998	112.656	17.358%	21.965	7.133%	0.09502	0.997
1a5bf97e-3d49-4d3f-b385-ffa7a295be9c	494	1.0	42.948	8.694%	10.214	3.159%	0.05646	1.0
1a841850-fca0-48ab-8c78-db0bd5a64435	920	0.996	157.619	17.132%	27.596	8.959%	0.08024	0.996
1ac15380-04a2-42dd-8ade-28556a570e80	3788	0.94	1279.191	33.77%	302.431	34.278%	0.16052	0.922
1ac54c6e-a1e4-4f3b-b4a5-cdb327e0dca6	946	0.988	224.338	23.714%	49.953	15.78%	0.1554	0.986
1aff91a6-1b0f-4575-8f4b-4e064a50b886	1201	0.99	282.152	23.493%	45.78	14.116%	0.1562	0.988
