Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I
65d2dbc3-a163-4696-b246-47a430e66572	273	188	0	9	141	0	5	0	8
65f702b8-c623-11e3-bf01-24c6515278c0	286	132	32	0	40	4	79	0	0
65f9a820-f026-4a10-8bb7-1fbc3b38321e	79	257	49	117	195	229	106	0	135
6622f932-c622-11e3-bf01-24c6515278c0	412	38	0	17	21	4	19	2	4
66290cc6-1f1f-4a0b-83d1-423952da4840	318	140	60	36	9	0	3	66	10
66701395-5a53-41bb-866b-3bbf08bc33ab	447	0	0	15	0	2	0	0	6
669f0e01-28f6-4ed8-bdb5-73f84ea28f78	0	340	0	213	573	208	107	0	0
66b4a1f3-480f-4050-96ac-920c1c080864	437	22	0	5	17	0	0	2	0
66d312fc-809d-428b-98e3-a29d211db35c	295	102	16	51	54	0	17	65	184
66eb4833-1b87-4fd9-a53d-26dc7ad6de29	463	0	0	0	3	0	0	5	0
670f971f-a525-4ef8-91ba-610cfbaeb914	214	231	0	16	146	23	24	0	0
67189cd8-c623-11e3-bf01-24c6515278c0	312	131	16	4	19	22	37	12	11
6726c157-f688-491d-8b56-35628645df89	265	163	19	128	135	35	0	0	51
674819dc-c622-11e3-bf01-24c6515278c0	306	136	3	14	116	29	0	0	29
675a5a32-b405-4f03-bfcd-756343d1dfaf	240	240	100	0	0	38	0	31	0
6763f295-f2bf-4975-bea5-c1a490d9a1fa	413	36	0	0	34	0	16	0	0
6764e0a2-7a78-45c1-9189-6001c6518ce4	13	84	310	728	387	745	330	8	49
6797443c-eb4a-4654-b957-c0056e5a4206	0	373	0	196	169	251	124	0	38
67a2e34f-454e-4253-8f22-262fc74d312c	446	0	0	6	4	1	4	0	0
67bb70b2-b6f8-4aa9-80ce-48829f9fec56	303	0	0	0	0	578	233	1845	0
67f88cd9-ab77-4227-a8d7-5512246f9772	460	0	0	1	9	0	0	4	0
68054218-c623-11e3-bf01-24c6515278c0	0	275	0	205	327	419	276	0	20
681e2301-2057-40e4-ab63-934775d63faa	336	118	12	9	41	14	13	10	0
6821446e-8e76-46fe-b0b9-47feb46d2585	62	319	172	323	215	260	0	0	5
6847e993-1414-4e6f-a2af-39ebe218dd7c	460	0	0	1	9	0	0	4	0
68509ede-3dcf-4a6e-9af0-4a9bb4dfa567	29	236	273	221	227	134	75	74	329
6867811f-ac89-47da-b5dc-1270033c36e7	296	110	75	167	156	125	0	0	0
687baf0b-aed9-4ab2-adb6-556a1d177a24	360	84	14	0	39	0	16	0	0
68956108-2606-4696-b038-462b6c432398	462	0	1	3	0	0	2	5	0
68b7fdb1-22b5-4152-9e69-a41151640cd8	270	167	0	0	65	37	25	0	18
68ba1105-569a-4209-9b45-0e2d64931806	338	123	19	22	113	0	0	2	19
68c2a355-862c-4657-b296-5776ed8447b0	390	14	22	62	26	34	73	0	0
690e481c-c623-11e3-bf01-24c6515278c0	0	394	447	130	17	33	121	79	31
692dfa4f-45e5-4183-b5da-6650a1fbcabd	241	208	79	82	157	39	9	25	0
6947cd78-0a51-4949-8383-343f9122d953	358	82	0	0	58	0	14	0	0
6962bc97-fbb8-4220-a600-e3c251e245cb	68	311	325	203	58	206	0	83	143
69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d	217	194	87	49	310	114	3	32	90
69d6142c-3a16-46c9-8bed-1f4edc267c4d	433	20	5	4	7	0	8	3	0
69dbe6ef-f5de-4c1f-b2f2-963dcb6ccd3e	334	118	0	0	91	0	35	1	0
69f37546-c622-11e3-bf01-24c6515278c0	336	127	0	0	55	4	18	0	0
69fe982d-6ab8-49b7-9efa-8349d60eb076	451	0	0	2	0	1	0	4	0
6a0d0c42-1884-4c6a-936a-678a822c0936	212	174	55	130	123	51	89	61	40
6a129b50-c623-11e3-bf01-24c6515278c0	75	369	195	59	14	94	27	0	57
6a7cdaf6-211e-4eb8-a70e-1153d69c45e4	0	303	504	201	107	337	131	91	190
6aa00162-6294-4ce7-b6b7-0c3452e24cd6	292	162	0	0	95	0	4	0	0
6aba73ff-81e0-4f8d-ad12-e3136196e814	446	0	0	6	4	1	4	0	0
6ad44218-d34e-4126-bf56-1be2140cd3fb	357	85	38	18	55	0	13	0	33
6b20f942-7b89-497c-8a2e-ccce74d20ca9	270	171	95	32	104	85	0	8	27
6b25a78f-20dc-4ccc-b4c0-f9885d16725d	64	392	238	90	44	173	0	28	42
6b50391f-d890-4ca0-b942-beab0f8bf1c9	169	296	0	39	128	0	11	0	0
6ba5f81a-b7a0-4c18-a112-2e11094eec85	387	62	15	42	0	20	0	0	0
6baee028-c622-11e3-bf01-24c6515278c0	71	388	6	0	234	52	70	0	27
6bbd66dd-efee-4d6e-b02f-f88e98526b82	323	154	0	0	75	0	0	11	0
6bd4bca3-e568-4d1b-8b42-401fdf13d751	410	36	0	18	45	0	0	0	0
6bdf00f6-670f-466e-87fb-e853e41f000e	211	241	46	15	10	33	62	0	0
6c306cbe-c623-11e3-bf01-24c6515278c0	257	175	153	67	7	97	65	0	0
6c31d730-1734-44ac-92b3-760981528723	109	281	304	188	73	259	24	151	66
6c642c0b-4dd0-406c-ac68-ea376802d61b	420	20	0	12	14	4	7	0	0
6c65cb6d-8c50-4c7c-bc84-eeebe09fbe01	39	83	1124	320	216	1173	0	606	571
6c884037-49f9-41c3-b0e5-9cbcd545aeb7	256	196	83	44	15	65	47	0	39
6c8e9197-fd16-4fed-bfda-e349cab26314	19	383	277	242	34	117	70	75	101
6c8f3dc9-21bf-4859-9599-231ac040eb7d	455	7	0	0	7	0	0	3	0
6ca5c1bb-275b-4d05-948a-3c6c7d03fab9	334	76	21	3	16	0	106	0	0
6ce42746-88aa-485f-a1c4-1759aad95914	147	278	186	76	56	233	0	40	89
6ce66be0-c623-11e3-bf01-24c6515278c0	294	152	16	8	59	0	22	21	29
6cfce053-bfd6-4ca0-b74b-b2e4549e4f1f	435	0	0	5	5	0	26	0	0
6d0851ba-271a-408f-bcc3-c104b452c9e5	275	176	0	0	114	0	28	0	0
6d2a5ee7-9e46-4c09-a982-7b61b5d9bdea	310	127	86	68	0	15	0	0	18
6d325c96-8f5c-4064-9806-4364016da8a4	375	69	0	8	38	0	8	0	0
6d3551d6-b5f4-4fd1-b8d7-8e5931096c19	340	121	18	35	36	31	19	0	1
6d3d5531-16b4-46ec-bd7e-394946855d62	379	76	43	0	0	0	0	0	0
6d4a548a-7e30-4b6b-9a13-72827eed439c	211	249	120	88	0	41	0	14	0
6d7f44df-e9f0-4542-a6d8-d14ee7804002	218	0	527	0	0	17	83	607	723
6d936ef9-b5df-44d3-831f-528bf8ddc131	254	74	18	0	50	15	307	0	0
6d9d7ffc-c622-11e3-bf01-24c6515278c0	153	334	96	20	0	7	0	0	45
6dac8ca0-f776-4ea2-85c4-aefba4966be7	83	266	111	159	140	138	115	309	167
6dbac113-d4cf-4db5-97c9-50fa400bb47e	89	343	39	132	85	84	66	0	1
6dbc5c31-043b-40e9-bf1a-e7b4ec351b4d	284	92	243	121	0	79	133	53	19
6dc43234-4f07-4c53-8b07-8d78d9dbad3b	393	80	0	0	31	0	0	7	0
6de41ac1-229b-40b9-a494-5588c284351d	338	105	0	55	136	33	0	0	14
6e26f98e-c623-11e3-bf01-24c6515278c0	305	140	11	0	52	9	60	0	0
6e516c4b-fee7-4336-8470-494588e645b3	458	4	0	15	0	1	0	2	0
6e599fcc-d79a-4e0f-b451-c20768c989f9	216	258	0	0	130	17	0	2	24
6e6ad1a2-f1eb-44d1-9852-f5752afcf5eb	0	246	841	443	137	801	0	0	39
6e776415-ddf4-4060-953f-08ef22441234	37	294	48	68	371	175	39	49	301
6e839eaf-1dbb-43f5-8846-c980e05540c7	0	85	1107	731	34	1164	0	431	442
6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb	411	38	1	2	12	0	5	2	0
6ec4456e-c622-11e3-bf01-24c6515278c0	258	208	6	2	113	2	0	0	1
6f25ca85-4b4a-420f-b0cc-5a4f65a97da3	318	126	9	0	228	46	5	0	0
6f395380-c623-11e3-bf01-24c6515278c0	112	333	132	104	31	15	0	82	99
6f4d836f-e86f-4b12-9549-7117f59e3d4a	456	0	5	0	4	0	7	2	0
6f981023-4269-4e8e-a4ab-2c92bb27273c	0	371	0	192	360	132	108	0	0
6fc0cb07-9713-4355-8543-f85d1c5505c2	221	164	246	137	95	74	0	188	143
6fe135ef-54b4-4941-9bb9-872dc4d18d9f	355	97	2	2	58	0	28	0	0
6ff16b0d-5966-4119-9bec-c9ebff804a37	355	77	0	20	78	0	6	0	0
6fffe0cf-bb38-4e77-88ab-a256bd7fbbce	0	138	794	522	33	283	444	2	0
7034e5f6-c623-11e3-bf01-24c6515278c0	304	130	32	0	41	0	63	0	0
70422e6d-cb1f-4284-8be9-1d4517ffad60	296	144	17	27	96	0	14	18	53
706868b5-4920-433a-bea3-92e9bf83059b	132	196	240	261	193	147	83	325	85
706a1085-5994-4d04-b56b-d301c9ed5afa	419	30	0	1	12	0	3	2	0
7087a2b6-7fc4-45b0-8c48-248864f03deb	449	5	1	0	9	0	0	6	0
708e21ac-f529-4461-bc4f-d3a194a92b80	1	252	488	132	63	305	335	223	97
70990332-7702-45e2-84cb-8bbff773f160	441	6	0	9	0	0	0	1	15
70c2f91e-c622-11e3-bf01-24c6515278c0	369	65	9	0	40	11	52	0	0
70dd8453-11d3-4105-a8d0-6a755c52495d	223	148	198	0	17	61	202	0	0
7116cc90-f465-4e7e-aa27-48a83ed258e9	120	318	13	0	146	42	58	30	143
7117854b-6f0a-4a43-b66c-506a3e29377d	191	270	0	33	233	123	0	0	0
711c8a16-3cf8-42d8-b29e-fd1e9ef1c82b	413	26	0	0	36	15	13	2	0
712ba532-fb1a-43fa-a356-b446b509ceb7	381	25	5	0	0	6	80	0	0
712e5f3c-c623-11e3-bf01-24c6515278c0	181	193	15	52	105	60	172	36	0
7158c9fd-a633-4fef-aa23-bd285f2a87a8	411	53	7	16	12	0	8	7	1
715f59dd-a80f-422d-988c-f73f4b987baf	420	1	49	0	117	117	66	19	0
7163a0f7-2c69-40b8-8857-8ab3f46f0acf	190	227	0	6	164	99	53	0	72
7181dd10-1371-4cb6-9219-a9542c62b854	122	212	13	40	228	11	292	0	0
718c5a31-6b19-4f68-9fb9-79b0c00d64a5	434	14	1	2	10	0	19	2	0
71982a1b-52a4-440f-bd5d-62a0e6cc7fd9	349	61	43	53	58	0	20	69	77
71a2b4a2-88dd-4911-a67e-70b3309c4a12	52	290	577	405	144	686	0	0	47
71ef8379-03a0-4b81-92c9-1ba666fe4d7a	396	29	27	53	61	39	0	20	40
71fda5a9-7049-406f-9348-2c24f7ddf5f4	0	121	833	565	182	711	233	268	118
72108583-5320-46ec-945f-5ff173d7dc15	100	343	118	137	67	78	19	93	71
72293a70-9dc8-4e4a-acdc-c74587a90420	458	0	1	0	2	0	0	4	0
7243992d-0763-4b75-8066-e8e5309d0193	451	14	2	14	0	0	0	4	0
724bf2b8-a246-4b6f-85f8-95824c03896e	428	34	2	3	34	0	0	2	5
7260f57c-c623-11e3-bf01-24c6515278c0	264	175	50	30	4	68	85	9	1
7266ec7b-4824-4b88-910e-e9bfb848d55f	314	111	60	0	122	36	0	78	117
729229fe-92b9-439b-acd2-b49159116a41	372	71	0	0	32	46	46	0	0
72a27124-24b9-41f7-a065-774fdf5f7d19	444	0	0	10	28	0	0	0	0
72a5e569-99d4-47bc-be1b-6296a5025080	372	79	0	0	56	5	25	0	2
72b62805-76f9-476a-b876-a781e69a2c90	449	0	0	0	2	0	0	4	0
72c22a8c-c622-11e3-bf01-24c6515278c0	221	216	0	18	182	91	32	0	15
72f0a49a-aec8-47e5-846a-956c4da1507c	1	0	1780	0	87	1455	223	1720	697
72f82fbd-9838-4082-b605-bc3d80226f16	96	366	186	65	24	20	45	82	0
7303f9fe-88bb-48ba-b9b4-ebf9e4770c1c	252	188	66	0	106	0	41	0	0
73058c80-607e-4b55-b112-8f8f6775d014	243	219	0	25	132	0	1	6	8
734a8251-9ecc-47f5-835f-846b67693ca6	275	114	21	0	72	35	175	1	0
7364a112-61b9-41c6-b85f-18c97c54cefd	431	10	0	9	12	4	9	0	0
73936e8b-c893-4afd-bd1f-be90c06a4869	132	313	172	135	0	19	24	0	82
73afad06-c623-11e3-bf01-24c6515278c0	218	108	169	155	121	49	161	0	76
73f7718b-f9b1-4a63-a561-0c9cc2abeb9f	380	67	0	0	44	0	20	0	0
74039acd-5aca-4c65-818c-3b577d295be0	216	165	32	178	31	21	0	479	129
7410c00d-ed0b-48dc-a4bf-eb76ac613980	8	351	71	177	229	240	114	38	52
741c4656-0fd0-416e-86c8-f6533b6c96f4	315	79	16	0	43	2	142	0	0
7456abd5-303e-4e6f-bf4e-47efefc7310f	0	302	368	195	198	270	72	478	205
745b8756-0eab-423f-8cde-e0ff1aaa6596	175	241	65	107	131	23	21	98	41
748d3ff3-8699-4519-8e0f-26b6a0581bff	263	153	102	5	171	102	0	58	67
74b57d2c-a83f-4798-b86b-a533975e4cc0	0	0	1184	880	533	1046	0	442	473
74db46a8-a499-4951-af33-1d53b7d1c9b4	460	0	0	0	3	0	0	5	0
74e5905f-6350-498a-9454-9ea0593d2f56	102	151	833	0	184	456	0	446	648
74ec279a-c622-11e3-bf01-24c6515278c0	202	229	34	33	80	0	67	0	8
7512b38c-c623-11e3-bf01-24c6515278c0	221	172	39	90	238	2	4	39	136
754d26af-f184-497c-856a-cd1ea7a5115c	320	152	83	40	0	0	9	11	0
759d30b2-ddb8-49e2-a604-57ff9222d3a0	446	0	0	6	4	1	4	0	0
759e20be-6a2b-4c54-aca0-6d358598d6f5	442	5	0	4	5	0	2	3	0
75ad15b9-8f9c-40c1-9ca6-1e8454fbd310	172	249	245	131	4	221	46	0	0
75ba6722-1148-4a52-a9ed-68d890238205	89	297	220	104	30	158	145	0	0
75cd90ef-e884-4812-bbf3-5a524d95147e	44	381	0	106	250	92	45	0	0
75e1bdbc-474e-4367-9b4a-963b31f3b297	344	122	62	0	0	0	0	0	0
75fac59c-3346-4c5a-bb9f-fb67fec8d13b	122	343	45	79	161	26	0	18	0
760881cc-c623-11e3-bf01-24c6515278c0	297	56	82	0	500	235	72	0	0
7625877a-7a2b-466f-944b-9e56689ad47b	124	336	10	43	169	0	33	4	0
764ded9e-c622-11e3-bf01-24c6515278c0	340	138	15	6	64	0	0	0	0
767517f2-f94c-44bb-9af6-36b662b166ef	440	15	0	0	20	0	6	2	0
76788f17-257d-47c7-ad85-ac5f959216b5	455	0	0	0	17	0	8	3	1
769e2ac9-a121-4b2a-a0fd-5f755b579811	409	39	0	1	23	0	4	1	0
76a0d9c9-5e69-44e8-9ed2-6d2e387803fc	198	276	0	30	166	7	13	2	0
7731ef7f-25bd-42f5-9a20-be249306a711	50	280	289	185	100	243	0	153	303
7789ef18-c623-11e3-bf01-24c6515278c0	0	471	2	126	235	0	0	0	0
77bf9514-88da-473b-9a91-f669ef3cd343	88	215	14	210	194	471	214	0	0
77c022d3-2f29-49d3-a1df-cc2e9407fd7f	0	161	79	455	844	428	111	43	211
77ebe6d2-6537-49d3-849d-fe93e2cf52af	457	0	0	0	9	0	5	3	0
78100212-65aa-4365-8b64-4b33f77732d5	228	183	5	30	90	20	68	21	74
78103d9b-0b8a-431e-bb58-5c99fbea12e4	0	368	322	262	0	115	184	0	0
7815397b-aa39-4b79-bcaa-6859a3f115f8	462	0	0	6	0	0	0	5	0
783579bd-e29d-457c-8236-1a80b557600c	203	197	2	0	219	78	147	0	0
7866dfb2-46b3-42b4-905b-12f80593d6bd	0	366	349	360	70	0	0	182	0
786fc3e4-e2bf-4914-9251-41c800ebb2fa	206	251	0	25	112	11	18	0	0
78bc2608-c623-11e3-bf01-24c6515278c0	263	184	0	2	120	0	23	0	0
78bc4dfa-c622-11e3-bf01-24c6515278c0	368	83	0	0	14	20	25	0	0
78bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8	373	87	0	23	49	0	5	0	0
79133e29-ba0b-4e2f-a6d9-bf294c5144f0	449	0	0	0	2	0	0	4	0
79169c46-7049-4576-9885-63973db76ab9	457	0	0	0	9	0	5	3	0
79353875-9d86-4063-a8ea-1d998acb1e81	391	54	0	5	40	0	8	0	0
79524d64-8f4a-4889-b345-33198808b9de	408	49	0	0	42	0	9	0	3
796a8782-6d7e-47c8-b322-fcfe1dd240c8	349	94	21	29	63	0	16	10	0
7981bbf3-dceb-4d89-900c-555967e97921	275	153	36	57	51	0	45	0	0
79914ce9-04d8-4b0d-9f16-2e528044966e	104	120	11	0	214	70	537	0	0
79b23f34-c623-11e3-bf01-24c6515278c0	294	188	4	12	89	0	0	4	0
79e81ab3-5466-4324-9387-2de00d62315c	403	50	0	0	27	1	21	0	0
79eb7bba-f0d8-462c-add7-20a2fb7843e1	62	361	39	137	248	92	40	167	0
79fa8423-2014-4536-a1f9-cb48aed3c45f	425	22	0	4	18	10	2	1	0
7a4f6014-f7a2-459b-bc43-df164e73cbba	55	273	475	260	110	322	16	225	261
7a5d3b6b-be5a-4e55-9255-32a069b8af3d	268	189	64	72	30	90	17	0	0
7a6cb147-a576-446d-a605-fa846ea3d1ad	200	236	1	34	69	50	57	0	43
7a86abdc-d554-43bd-ad47-22d439c930ef	450	2	0	7	7	0	6	2	0
7a921087-8e62-4a93-a757-fd8cdbe1eb8f	0	349	0	245	464	137	88	0	4
7a95af21-ca7c-4596-9c83-66d11ca0c417	99	145	13	0	149	52	506	0	0
7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	6	300	477	241	138	171	145	378	101
7ac3e543-3bc2-4a59-84fc-b5aa0def592c	357	101	20	5	0	17	8	0	39
7adcea71-1aed-450c-b0ff-b9d9820c6153	103	311	13	147	310	59	63	0	0
7ae3671f-bf98-4693-8f35-3b762c9121d4	456	12	2	0	17	0	0	3	0
7ae510f8-c622-11e3-bf01-24c6515278c0	277	174	0	5	52	32	16	0	45
7ae872a6-c623-11e3-bf01-24c6515278c0	235	166	67	53	148	22	65	34	0
7ae9b843-488f-459c-8c0d-c81dcae57f99	223	180	0	111	187	4	54	7	0
7b08e810-f3c9-4155-ac11-f45a3a4f8b41	63	338	156	259	98	102	59	0	0
7b0b60c7-5fa0-440e-937f-8d82119330d6	363	62	61	26	0	0	0	81	68
7b296706-b535-45a0-9a8e-4a34a8c33bb5	447	7	0	0	16	0	9	1	0
7b318282-5df4-42bc-b1e0-0e4a66ba9204	348	130	55	5	59	0	4	28	0
7b482f46-adcc-48ae-a4d6-17f4edd998dc	266	140	170	8	89	203	74	151	13
7ba70717-d65e-4a45-af79-60a976770526	241	188	42	28	120	4	83	0	0
7bc3209f-b349-49bf-9b3d-44ef870b586f	294	139	88	0	57	114	60	40	0
7bd3d112-d411-4ea8-a9a9-bd965f0fc943	403	33	0	15	81	21	14	2	34
7bd4d5e2-69ee-4264-93e4-2ba01418c460	162	287	58	38	0	34	0	0	0
7bdcb78a-c623-11e3-bf01-24c6515278c0	430	13	5	0	6	0	41	2	0
7c405ca0-c622-11e3-bf01-24c6515278c0	355	89	1	8	60	3	9	0	26
7c43c006-d917-4915-b304-65995b6c0d46	228	239	78	31	0	57	7	0	25
7c477f01-8000-49dc-a692-e47fc15e0b4f	423	36	0	8	11	4	0	0	16
7c5c2293-3f40-4ae3-8346-6a327b2abf4d	0	120	456	477	218	337	425	248	27
7cae6c0b-36fe-411b-bbba-093a4c846d84	192	261	0	28	156	0	0	0	0
7cb71498-6ada-43c6-912b-bad4f93cf580	99	391	0	47	186	1	2	0	0
7ccb9a4d-6f48-41c2-a630-27fde8c67d60	294	146	25	53	109	25	9	0	0
7ccee959-1e87-4a39-b6b3-840ddcb94995	148	324	0	29	146	0	27	2	0
7cd7fe38-c623-11e3-bf01-24c6515278c0	232	183	40	32	104	0	82	0	49
7cdbe0e8-f614-4f54-b864-fd6b39e8ef1c	328	34	108	138	75	63	0	260	169
7d04f401-3505-410c-8def-0348ecd8aae2	86	344	221	75	49	167	33	0	117
7d2a22eb-7344-4cba-ad7d-94c3f9ef3d7c	428	25	0	6	42	2	10	0	2
7d2da7ba-f57c-4083-9572-6fa98008083b	71	293	28	102	459	96	59	33	93
7d332cb1-ba25-47e4-8bf8-d25e14f40d59	46	0	1730	122	19	2602	168	3250	0
7d38018a-c622-11e3-bf01-24c6515278c0	352	106	14	0	8	21	25	0	18
7d52a9e7-b5a9-4519-96fd-e8be42a7890c	460	0	0	0	3	0	0	5	0
7d59205a-65ec-4341-9748-28639d82ed29	380	62	0	7	36	0	17	0	0
7d6fb1a7-7742-4b8c-9903-abff706240b5	264	194	0	0	132	0	17	0	0
7d734d06-f2b1-4924-a201-620ac8084c49	334	0	47	0	83	219	252	931	0
7d7fff91-3f69-4123-b514-140ed3d9cd66	374	85	14	0	23	0	1	3	0
7dc3e035-c7ae-4164-a62b-9c2460812b05	306	141	7	8	77	0	20	7	28
7dc5f8ba-0080-43d3-8426-bd527a970761	0	324	555	174	89	252	160	151	135
7dd2dc62-0eb4-4d45-86f1-e9e9377181ca	135	258	22	34	352	146	137	8	0
7dddd413-d2c6-4f75-bbf6-3b202877546e	462	0	0	3	0	0	0	5	0
7df3a542-c623-11e3-bf01-24c6515278c0	127	297	68	107	42	136	73	0	0
7dfcfe29-3900-4d7b-8067-60c51584b0b1	448	0	4	0	2	0	1	3	0
7e036d40-b669-4929-a1e2-c4736e01a473	0	220	230	330	414	281	260	121	120
7e10e325-16d2-42df-b957-df4d3a9477d0	241	209	0	0	101	0	21	0	0
7e22401d-f4cd-44c5-8a01-b08a439e5a31	230	196	80	113	54	132	28	0	35
7e305f31-fbb0-4bce-894b-1dd85e303421	390	49	0	0	61	31	23	0	0
7e4d570e-f26b-41fb-84c5-2a6f7d668bb5	327	114	0	0	228	66	0	0	0
7e584ff6-0b81-4f85-81da-b8117afee326	19	375	171	85	142	165	8	236	159
7eac4710-c622-11e3-bf01-24c6515278c0	135	335	0	13	172	38	34	0	0
7eb0ee38-fbe2-49ea-ba63-aa13825eca6e	223	259	88	0	0	32	26	0	0
7eb0f792-858f-45d1-a908-125b02ea1506	61	340	112	164	160	219	93	101	0
7edc42d3-d08e-4360-a3e1-aeb57cfc6640	38	240	441	188	273	547	0	374	329
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b	334	133	13	1	85	0	2	14	0
7f031d71-3cb7-4744-86bd-a3beecfe166e	88	281	227	201	43	65	121	0	0
7f03cb4b-60b1-460c-b761-402e7ca09b0d	448	0	0	4	2	0	2	3	0
7f22b0f7-4040-4c84-939e-894c3050ef5d	407	37	0	0	16	17	15	0	0
7f42e118-aab6-438a-9e84-e7451fe12d7e	237	214	43	26	91	19	43	30	4
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2	101	336	0	85	186	48	70	0	0
7f795952-c623-11e3-bf01-24c6515278c0	345	126	19	18	0	12	0	0	27
7f7e007e-4b06-4328-b116-6dcdb2ad8181	440	8	3	0	7	5	2	4	0
7f9382a5-f6da-4fe8-93ad-6adc91f508fa	458	0	0	7	5	0	2	2	0
7f94d650-41b9-4664-bcde-dc8533e4602d	12	302	191	203	61	304	122	160	269
7fba5aac-c622-11e3-bf01-24c6515278c0	207	266	99	20	0	33	0	91	15
7fc7b316-f3d3-4e71-9417-423fe334e6bc	185	155	228	0	429	312	236	79	0
7fcd8af9-4d73-4c97-95cc-b30b09f21bb2	277	188	2	0	142	0	0	0	0
7fdd07a4-4a27-40c3-af92-a0074e6391f5	174	280	153	7	16	97	43	19	77
7fe96e71-436d-49d4-9e47-e104e1203568	257	158	11	33	161	0	78	0	0
801e67c8-c506-410a-bdf0-856a66e974f4	0	349	447	108	9	242	129	160	151
8044a282-bc2c-47c6-8a85-53c3b5eeb08f	398	44	0	0	29	2	39	3	0
804ffa2e-158b-447d-945c-707684134c87	392	56	0	12	48	0	21	0	0
8093649a-74d6-4832-9154-8cc0182fa381	0	364	488	122	84	547	0	220	174
80ab6c08-c622-11e3-bf01-24c6515278c0	446	0	0	1	1	0	5	3	0
80ebcecc-4a7a-40dd-914c-f0648a58095f	254	183	112	0	151	122	18	60	71
80f02aec-c07a-4bcb-b547-e60f8c33a7b1	19	399	33	152	208	133	70	0	0
81598359-24d5-4a8b-a6e6-7a6f94289119	190	254	111	60	28	129	47	0	15
819b4304-c622-11e3-bf01-24c6515278c0	287	0	136	0	27	161	0	670	603
81a8b064-e735-455f-b2db-af7ae11daac4	20	0	900	365	90	420	560	374	294
81b1e78c-6032-4ff4-b52a-83456b9450ea	247	230	104	1	0	11	0	0	12
81b4dd02-34ec-4ddc-8818-ed888a60ad88	434	18	0	15	42	0	1	0	17
81bb13fc-f082-4c0b-8066-1729f11ef617	425	40	25	2	0	5	0	0	0
81bc7f0c-865d-4801-a935-2ab04170df53	30	442	0	59	197	24	46	0	0
81c7a8c1-8a6a-4e78-a72c-f7c021c67ff7	319	111	9	40	61	24	37	0	27
81cc0f39-6677-4f2e-9a75-d30152b188f3	328	131	4	0	53	10	29	0	6
81d0d6bb-7319-4b67-bcf7-36df24e76b43	434	24	0	1	6	0	8	4	0
8282283d-247a-431d-9421-0fcc52f0a897	133	292	20	98	269	40	50	15	45
8294a969-59a1-4d3b-895b-f07e96bf9f7a	306	124	0	12	42	48	40	0	0
82aefe8e-c622-11e3-bf01-24c6515278c0	358	90	0	0	38	3	26	0	0
82b8cda8-fbff-455e-b0db-7ff6528bd6c8	169	281	181	58	81	93	0	58	0
82be6087-a491-42d4-9b48-6a10d1bace18	4	300	899	116	77	286	0	191	311
82d2ea5f-ebdc-4907-a287-fe837fd6b59c	0	249	929	79	21	303	277	229	164
82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6	372	78	0	0	150	42	0	0	0
836ec5a5-e385-4236-83e7-2641ee35db7f	203	231	0	29	256	9	0	0	47
83a1b304-2ec1-44ae-a9c5-8ad3a2a46a1f	380	88	25	9	38	0	6	5	0
83d57c5c-c622-11e3-bf01-24c6515278c0	325	130	2	21	32	39	24	3	0
83eca7b5-45bb-44c0-8afe-36f8988d0078	165	292	40	54	132	33	36	49	17
8404ef5b-7a64-47fe-98f9-3f63619d2d99	422	43	0	2	11	0	1	5	0
841eb82b-347d-4d7f-805f-3f3701a2983d	372	81	0	37	36	19	25	0	0
842df341-d34f-4ed6-928c-eaf15bf7f667	218	224	0	2	126	40	41	0	0
8454fe53-869d-41c8-b0c8-a7929d00eec3	47	337	137	202	123	231	68	54	86
84a0bc36-9f29-4b23-aee1-bf5ff71f697b	169	309	98	0	28	0	48	36	0
84a6ea88-eeb8-4060-a90c-e4abac013ad4	0	326	4	216	113	213	306	0	3
84aa2983-714b-49fd-af93-f18ed4d6a6cb	343	117	0	7	58	0	3	2	10
84ae4dd8-f661-46aa-9892-69742e2f3542	326	118	0	13	126	1	18	0	6
84c77098-03d0-4b22-afb1-797703e85c6c	42	195	480	384	60	216	0	262	401
84ca6ab0-9edc-4636-9d27-55cdba334d7d	23	0	2684	1256	297	1314	0	8	0
84e601b7-dfa5-4cd5-9fef-07f03967a0d4	110	296	259	191	28	102	57	190	0
84fe77b4-f6cc-49bf-a6b9-1621ec9394f8	0	267	0	303	273	685	222	0	0
850389d4-c622-11e3-bf01-24c6515278c0	292	162	12	0	64	4	14	0	63
85422a8e-2599-4dab-a257-150e380ecba8	449	0	0	0	5	0	1	3	0
85448d11-9f84-44b7-8ae3-a115f24bdb76	407	44	0	0	38	0	0	3	0
857a8354-9589-424e-98f4-98b9bfd6dcb0	422	32	0	0	17	0	1	2	0
858631eb-4e91-4aad-809c-c3948519313d	187	195	250	30	33	67	188	0	0
85d915b8-0184-4ec7-93ad-e9ffa2f5743b	397	47	0	0	30	0	8	0	0
