Samples	SBS80A	SBS80B	SBS80C
a94d63fa-c622-11e3-bf01-24c6515278c0	336	0	363
a96eddfc-3afb-4bf8-a440-c91778113fbd	266	485	313
a971ac23-0664-405d-9f5c-9ca892af003e	57	0	441
a9a240f3-d237-4bb8-b968-e4a3cc7c2633	16	2	449
a9c29edd-2ef1-46ef-93c6-796cf0332a2b	4	11	462
a9d055c6-6c53-4e85-8270-34883a1342a9	1	27	449
a9dbd55c-5dcc-48db-8785-6baef3fdd7db	56	9	445
a9ec7d9e-b179-4782-a589-43c7d1642be9	49	0	451
aa018d90-5250-4313-9f7c-a3f196765e07	109	14	428
aa06ae46-2336-4666-a3af-fc790daf8da4	961	334	202
aa20b9ab-dba9-4002-ad45-cafa2f85cef7	0	17	462
aa215f18-ae1f-4f0e-89dd-ac59ee8c8c44	0	79	433
aa2654f4-94f9-487a-b415-85df69261161	9	10	458
aa4a868a-df23-4eef-a618-e945aa2ce98a	566	88	304
aa4bf69c-a1a6-48dc-96fc-3fe7d2680517	0	38	454
aa58c09a-7799-4675-8310-d270224b163e	143	52	402
aa5907cb-3be3-4e23-982d-719417baeb37	24	15	441
aa847c3d-d3a7-46aa-a81b-db5099a458fb	44	10	454
aabddb20-c622-11e3-bf01-24c6515278c0	1551	467	97
aacaba97-ecde-440b-aae0-0e9c608c4b24	0	2083	299
aad8c8d6-d828-4aac-9cfb-cee893e36850	75	57	422
ab318624-db9d-41d8-b7b8-34712434f28f	66	0	440
ab8a55ed-ff47-4cad-ad91-52b9dc25aca7	398	241	338
ab923db7-54e8-4a50-b7fd-c2b4b300041e	116	238	387
abbbe65c-c622-11e3-bf01-24c6515278c0	339	194	334
abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	390	151	330
abd2d959-d5ed-4eb3-9759-67eb1aa23325	620	11	299
abe290ed-67c8-42bb-84f7-0d32a5f8f3db	326	936	250
abedd46c-47b8-4242-adb6-12835400cb3f	27	5	454
ac02c38e-5fca-4995-b0cc-39b6189976a3	766	138	276
ac1bd179-8285-468c-ab9f-7f91151ca0f2	0	26	459
ac23a8d2-ac42-4031-9dd4-9b56baeb246e	72	0	441
ac2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a	97	0	418
aca4d810-9540-4ce3-8ceb-72d396c9b704	0	46	457
acb5e263-111b-43d8-9bd1-adb9a54e0fc0	0	7	452
acb9750e-7e17-4cef-bee1-5d710f9bf3a7	419	66	350
acc629cb-ad03-4cec-9b21-922e4932ef3e	254	0	368
accfc45b-eae0-4991-a488-e217cdb46655	186	0	377
acd510de-b732-4a1a-8b72-6d22e763540b	916	1486	55
ad007b59-46f6-48b9-958a-2b9d28cca3b7	249	0	376
ad0700e2-048a-4856-a77a-bc0b6f25f0e2	21	36	452
ad41f1f3-e38e-4418-9c16-52bca5719f39	244	389	349
ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f	902	0	246
ad874249-9964-4e48-aa3f-7e828ea28f3f	12	8	447
ad92f17f-11e6-49bd-9835-6b2f47053485	27	4	443
ad9455e9-7147-489e-9b1f-3540c457c260	228	63	371
add0b0f6-b4a8-4b73-b634-c3600dc567d5	0	12	462
adfbba82-c622-11e3-bf01-24c6515278c0	338	2	369
ae464652-2f8c-4d94-8b08-cd8f1d29256e	0	8	464
ae82fead-2671-4335-a342-67bb69935ad9	556	535	239
aed4363b-19b8-4cb5-aa34-a442410d0796	268	238	342
aeeb01b4-790e-4929-bd59-6aad837603b1	0	11	464
af2cbdb6-c622-11e3-bf01-24c6515278c0	61	6	445
af96db5a-684f-41d1-a910-5a5193393d9c	212	112	367
af9cfac8-7fbe-49cb-aeca-8d68aea57994	315	2280	158
afd1f2e0-343c-416d-8e8f-2177f312c2f0	7	12	445
afee5b10-3dff-4e50-9575-bc9fe20c5dea	1469	97	146
aff5793b-3197-4d1d-bf0a-9b0ded5f2937	0	5	450
affa4ef4-02ec-40f1-b6a2-739f8bf2afa9	449	164	328
b02b4bba-6e66-44fb-a48f-38c309aaaac5	772	0	255
b04624d2-d8f8-4b51-be1b-72c73d8055f9	761	68	288
b061cb06-e927-4f24-82bb-9e651f7ae0e3	0	48	447
b070af2a-c622-11e3-bf01-24c6515278c0	75	950	313
b07bad52-d44c-4b27-900a-960985bfadec	168	14	412
b0a83df8-dd2c-4c1b-b238-9081d2c22258	0	8	453
b0c61486-b061-4b6b-ac02-130a3ea0b080	29	5	440
b0d1fde4-928f-4f4c-bff6-33b885582bb5	0	9	463
b0f3087b-6f9c-47e9-b487-6726af1cb90b	23	6	459
b16780b0-75ba-4304-87e0-33f1e321b622	94	227	366
b1753e9c-29d0-4955-89d2-949cdabd1211	0	4	464
b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15	0	15	462
b1d2457d-3267-46ba-9fdf-663985e60538	5	13	449
b1e62d8e-24d2-4118-8cd0-3142acebdd5b	245	20	380
b1f19de6-c622-11e3-bf01-24c6515278c0	348	0	359
b1f2442f-a973-47b4-9891-f028f0d44adc	113	0	409
b2190e26-1809-4aba-9f45-07c2edb3b4a4	9	55	441
b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be	2287	1114	0
b24feafa-f2e9-4498-8471-a9e42c80cc9f	0	5	476
b27b569a-2c79-4453-8a2d-41fd0b4dd28d	207	0	404
b27d75ba-5989-4200-bfe9-f1b7d7cf8008	2195	435	0
b28f7607-f162-425f-b44d-64e9633c8824	0	11	452
b2afbcba-d67d-43f1-be3b-05f3a5836ec0	102	22	434
b2d17671-d2e1-4c97-8b01-a976d5abe1d6	215	265	401
b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf	324	7	354
b2ec0fd0-fbcf-4abc-ad80-4ae444e30b55	194	25	417
b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c	13	10	448
b32449c0-c622-11e3-bf01-24c6515278c0	434	476	258
b330c50b-c45f-413d-918f-33275d0d8f91	21	4	458
b33978c6-a855-4f9d-a0b0-d79453b9de41	143	0	416
b33b7c8f-0b0d-4009-88a7-48e9d9cae6cb	247	0	403
b35d9a68-29f4-49ab-b83e-b5151679e3af	1667	3352	0
b37d6283-6f95-4975-a794-f3d5c4bbc7b3	145	16	419
b38d0777-4901-48b8-9cdc-33b7f13a424f	1128	18	141
b3b3a27c-ee9a-42af-a6d1-9af5970a98b9	121	95	396
b3befa40-8f44-4eb6-ada0-ec395f460656	246	898	284
b3f1d232-4392-4258-9256-d38ff4b59f94	352	0	363
b41c63e8-bb85-4f83-9bc6-e611fd9ef075	317	0	363
b421b9ca-c622-11e3-bf01-24c6515278c0	230	951	328
b42d183c-bc9c-4652-9e56-10c54c5ee96e	166	152	379
b47aa163-eec9-4225-940b-4373e78152e2	213	0	385
b4860b5f-0a80-4fb2-81e1-4bafeb525b1c	9	17	458
b499032c-6cb8-4646-a95b-10af2a21a289	0	11	452
b49d5310-3cc5-4386-9444-cf0d61b52376	689	183	253
b4aea804-fc6e-4d58-906f-f3a932ca9dc5	192	0	381
b4e5626b-44fe-4cdb-a7d5-42028e0dbc4d	29	5	465
b4f515ce-5bee-4e40-a66a-01f41e92181e	337	174	333
b51fa117-2c0a-4e1d-8ec4-9f039073a486	57	8	443
b537bc07-9998-49f4-bbbe-5b617152bfd9	200	0	402
b53dcb4d-f894-47b8-8a4e-17c7998d8120	983	768	157
b54b9433-ec10-4cb5-a860-4555da64917b	696	608	205
b55751c4-c622-11e3-bf01-24c6515278c0	188	26	409
b5cabba2-30a4-458e-897c-00ec3fefa6d2	77	79	416
b5cc4a6d-93a9-497c-a7bb-a5db82edc176	0	9	464
b5dd0bc9-6c1c-4272-b920-744de37d0aee	534	0	312
b5f90cb8-7304-48fb-a1d3-ff459c7d79d1	496	0	338
b60392fb-43d9-4c9c-b91b-ded40492e61c	46	325	407
b61f7f76-f365-4071-a28d-bf354d5a670d	0	18	449
b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	0	10	452
b64173fc-abac-4695-902b-f0acf9444e9f	28	49	434
b67208c4-c622-11e3-bf01-24c6515278c0	140	17	412
b68c5ec2-0875-4d77-b4b7-738d2b2f313c	0	12	462
b68f18e1-0117-420c-9405-e8d3a1e8caff	75	3	436
b6b6e1d3-c592-4836-bdad-d53af2dbcc9a	586	78	292
b7008a98-5aa0-4cc9-9bee-af2a422266db	722	149	267
b710b214-5666-4054-97ef-3b9ac2bd90ac	1427	199	63
b73523d7-f5a5-4140-8537-4df4d1ecf465	401	886	243
b752b444-f033-4be4-9d24-e5e80b4181af	781	2071	18
b757a040-3c9e-45e7-a045-9cd08db11d62	1529	1778	0
b75b2663-dcc6-411c-bfcc-574aa33cf388	492	0	301
b77084ab-8148-49e0-b3f9-90f7d9ea1862	1398	611	58
b7722577-f200-4dec-97f6-4fab3a9ba52d	66	0	426
b77543e4-c622-11e3-bf01-24c6515278c0	434	152	313
b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	316	136	364
b7f11036-7ac4-41bc-a9a4-64162725fdfc	592	786	250
b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d	0	37	447
b7fbd99c-dea0-4448-a430-7f94c611e702	92	69	407
b8068cbb-4523-4ac9-ab17-edd4eb0e2975	0	5	464
b80ca528-2c5f-400c-8df3-9c47869a64c2	130	0	406
b8151614-b08f-49a3-ab6f-2e780f765a17	437	27	363
b8270565-9e02-4d46-9534-08206bfd027a	158	89	419
b86655a4-c622-11e3-bf01-24c6515278c0	0	224	420
b86678f3-c9cf-4ba4-8248-3efb2a7c4884	489	942	249
b86e88e7-0d5f-4b32-a35f-dc97251ab990	202	13	403
b88f014e-bc0f-4775-8228-39e0b471c3b0	259	843	307
b8cd6882-be27-4742-bc63-3227d31bf704	23	4	446
b8f3137e-5e92-4a56-90d4-884a4ed2ef9c	477	339	298
b9098b7c-eab0-4ef5-b968-8d3024bf32f7	228	0	385
b97941dd-9844-4db2-9e25-42c725f47d70	638	0	270
b994762c-c622-11e3-bf01-24c6515278c0	371	148	324
b9bcba3a-c9be-4305-b5f4-c861282921e0	464	549	258
b9d1a64e-d445-4174-a5b4-76dd6ea69419	34	177	416
b9d2e29e-8546-4310-aeea-e029f17c0516	20	9	455
b9dbc78e-44ce-427c-bbeb-de8d097bde2c	307	0	356
b9f03936-1de5-4330-8b0f-6d0ab533876e	64	16	442
ba096d4f-5a6c-4c31-ae03-e7483cf58c38	310	30	371
ba5667da-7688-4931-bdb7-d65f391caf60	0	10	449
ba67c02a-180b-43f3-b53c-2b77d84fbe3c	0	18	464
ba686386-8113-4885-b20f-6ad09a295604	0	3	459
ba940092-c622-11e3-bf01-24c6515278c0	353	3180	73
ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8	66	9	441
baa02e74-9cae-4996-858e-17d9f52d924b	45	18	447
bb02202f-d140-4bec-95ce-5c2b117a2167	602	0	295
bb45c6f5-49cb-418d-85bb-3ded165e2d07	16	10	458
bb567851-d4ff-4a93-8576-04a37aea68af	6	13	446
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	327	142	356
bb6150f7-23e4-40f2-b466-6b6edd19c502	161	204	380
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	232	0	366
bb65d670-0411-4fc5-a6cb-019caec1ab36	614	654	236
bb66787e-e0b2-45b6-b452-98a6c32132e7	0	10	451
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	128	24	419
bb91765e-4c55-4e7d-93e8-77face8c91f4	17	14	455
bba106ce-c622-11e3-bf01-24c6515278c0	181	142	382
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	356	783	265
bbbc531a-dd41-40b7-ae59-e35508aea0c7	40	159	444
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	874	18	223
bbe59385-5f83-43f6-a485-517c860bef6f	494	632	238
bbff7954-95ec-455c-b0bc-92f67a09ee77	75	693	367
bc0dee07-de20-44d6-be65-05af7e63ac96	2371	2132	0
bc1d5327-2e76-4e0e-b749-72a559469d0d	360	839	236
bc395326-1656-4ef2-bb19-0cb29194b91c	0	5	452
bc5160ae-d629-46c4-b068-7075876b9103	0	18	450
bc69c97c-65c1-4e1c-a241-d17d3130e024	18	6	456
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	1180	0	140
bc9f105f-6d99-44ac-9871-67defd5e85cd	700	73	295
bcc74a5e-c622-11e3-bf01-24c6515278c0	261	0	371
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	30	21	439
bcd52bcb-6e35-4220-9775-96dabff926b4	0	6	463
bce88385-4a1b-4a8c-920c-060f6a2675d4	310	449	315
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	298	238	331
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	306	533	291
bcf54c96-2b62-4e24-926f-d77576250dd1	45	0	439
bcf76f1a-7109-422d-94c9-5e8364895fa0	1294	6349	0
bcf858fd-cc3b-4fde-ab10-eb96216f4366	0	10	451
bd1ce02b-bfaf-4cde-aaac-06097a12e248	12	12	456
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	0	20	461
bd2ec47b-a120-4b3b-b10d-aee09805ab33	8	12	470
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	211	736	305
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	279	0	369
bd3e88b3-b37c-4641-85fa-d8125ba324ca	1270	73	142
bd403458-5154-488b-931a-a7e737a6bf8c	35	0	441
bd6bd940-ef06-433a-80d9-dca5683e9cd2	293	0	363
bdbcffb0-c7da-4e7d-8002-9feffe48533c	165	0	409
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	54	0	433
bdeeb1a6-c622-11e3-bf01-24c6515278c0	51	13	443
bea0e802-96d3-46e2-8030-17019a71e0bb	18	6	456
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	493	77	339
bef21282-c622-11e3-bf01-24c6515278c0	1058	24	175
bef23192-57cd-4301-b7a7-5e82ca62482d	1	43	456
bf24366f-fd91-4d84-8b3d-eed80064250d	17	4	459
bf7462a2-394f-4838-bcb6-4d0126fa48b1	138	1173	266
bf91afc4-aa2b-4365-80c5-b98c9d118e10	0	26	450
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	1523	1724	0
c00d925a-ca4d-4561-a8f2-d4542f218086	40	0	453
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	908	382	229
c016d025-3c92-41c5-b846-493b1fcce79e	1	1329	358
c021b61c-c622-11e3-bf01-24c6515278c0	453	64	311
c0523251-3ac2-4292-bb00-9ae9ea9009f6	44	276	397
c05adc19-2e01-4712-a35a-69eee4d40998	321	1093	280
c065761d-f775-457f-bda0-4c7c257a701e	484	601	237
c0812962-a345-48b7-aec0-01336c2d1eed	33	35	435
c082dc34-457e-40ec-8258-e11e8ed362c2	25	13	441
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	336	0	368
c121de15-78f7-4698-91bf-fd0485c466c2	0	11	450
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	35	6	443
c13fb736-614c-4d5f-83bf-2d7586f4fb53	270	478	309
c14407ad-670e-4d1e-9417-2b76f4810fff	0	15	463
c14b2c74-447b-4526-a6e9-415d2728c7ca	124	0	423
c158ac2a-c622-11e3-bf01-24c6515278c0	22	15	441
c15a51cc-4fdc-4343-a410-13ddc238dac8	134	210	388
c19a1388-95e6-4708-a24c-3738f1908071	33	8	455
c1abb741-4fcd-4161-b057-c7efd619cc99	0	68	435
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	1408	283	101
c1d9ed06-7498-4c6c-a0de-dbf28e868109	2076	330	0
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	19	12	444
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	539	408	296
c21a5d55-9790-429f-a4e6-420293c07b53	67	121	424
c271b7d2-c622-11e3-bf01-24c6515278c0	171	0	399
c27290e4-6835-448a-abdc-df8ddd5f4630	230	397	360
c285c2fa-24b4-47a1-874d-86e74b002b05	153	0	396
c298ec82-8305-4c89-898f-268308f782b2	94	0	432
c29f6ed6-880d-4f03-977e-1087738e5e60	0	7	458
c2aafb9c-230a-43df-9a43-b34aa145a7bd	112	0	417
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	783	3	235
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	0	3	454
c36213e4-c057-46f5-ada5-f1f921855bb4	0	22	459
c3679262-63d7-463e-9501-6ab3f177aee8	318	52	360
c3cb64b3-842b-4b42-8c42-020a0206eb06	211	0	384
c437535b-2acc-4236-beae-94e2c1336830	37	1421	233
c459dba5-b27c-46f0-b5b8-c62d597a0542	62	6	431
c488a170-c622-11e3-bf01-24c6515278c0	184	0	387
c48d7f4a-e98a-4077-a749-eb9f56f05b84	826	1938	133
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	0	19	455
c4e048de-1d43-4fbd-8289-9279b16c8a3a	0	4	464
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	6	17	460
c556f81b-8a6c-4bbb-876f-2e2ce570c185	0	3894	293
c56505cb-e150-408d-9df6-3af4e608c376	0	11	466
c569b867-dadd-4591-af17-7e9b74699561	42	0	450
c59188a8-c6bb-433c-97fe-69f79a126d03	0	4	464
c5ad7238-c622-11e3-bf01-24c6515278c0	258	144	346
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	21	1	448
c612570a-881d-421f-98b9-0e4563133744	278	2101	143
c61ded54-f80e-4da8-b1d8-e22551c96118	41	23	444
c6224ab0-74f5-4f0a-9fe0-c083f806c853	0	4	464
c642b9cc-bdb1-4796-9692-8be92398be17	73	0	438
c66926a8-474d-482c-bfb7-043029c8b737	207	0	397
c66c92d5-df65-46e6-861d-d8a98808e6a3	13	69	447
c67409b2-ac25-42a0-8543-4636ef132fe4	161	598	372
c6888be2-4517-41e4-a801-9c915f24e737	20	9	461
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	445	422	272
c6a28615-1b92-4085-956e-eeedb2573c03	851	0	248
c6bb32f0-c622-11e3-bf01-24c6515278c0	199	193	388
c6d6f49e-6e95-4e41-8388-71f6fe017d80	0	5	472
c73f3f82-3091-46dd-b667-e96a1d8c501c	4	11	462
c741fb12-8160-43a7-bc70-2c545ea0031d	220	6	385
c75cc75a-7496-420f-b526-ea63c77e9839	1546	182	68
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	0	3	465
c767254e-b289-4904-a80f-050cf01ff8ba	1805	1433	0
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	909	1933	85
c79ce3d3-4758-4f52-9da1-38f994c99f4e	126	144	400
c7d798b8-c622-11e3-bf01-24c6515278c0	204	52	403
c8381701-31cb-465a-bdf2-1b8132be7a14	0	3	452
c8e961b4-e324-40a2-89f6-736ec3845bc9	47	26	431
c8f61136-0bea-4fb4-bb63-699af7f22146	3	11	460
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	150	9	418
c906a13e-c622-11e3-bf01-24c6515278c0	82	278	375
c955387a-16e5-447c-8e69-e4c04a9861d5	0	4	464
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	242	110	394
c971ffa7-ce37-4138-b028-598a30478e25	183	53	403
c9959f68-c385-4c1f-9188-8203844d288e	825	12	233
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	113	177	400
c9ca979d-b3ad-4ff0-92d0-140105413d28	0	10	451
c9e7c629-7b57-4ede-b315-0cea8c97c48e	169	263	365
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	374	0	340
c9f87f0d-4967-4be2-8b92-a20f1980ea22	74	0	426
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	1431	569	98
ca004926-f3ac-4824-8ed5-d84e62efdfae	1332	2130	0
ca137611-533a-4d20-a85d-8e4c3a1eab2d	0	126	436
ca284012-bd06-47a3-8a9d-c6b185d87d85	560	0	292
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	20	14	441
ca49fdb1-d55a-427c-9819-90980dcd956f	56	0	433
ca5ded1c-c622-11e3-bf01-24c6515278c0	248	0	381
ca8fa9f5-3190-440d-9879-22e33d05ca6c	101	0	418
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	934	196	229
cafe9603-a804-48fb-9217-e2d1c3c346c5	610	233	277
cb381d49-4546-400c-af02-f877083caa0a	414	205	322
cb4608a7-6aec-4cba-b20f-489e214c9dbd	126	79	413
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	42	55	440
cb573c96-f6d4-4897-8919-9827f623b6a7	0	122	434
cb5e1546-cda6-4991-911c-f3dd9f1a475a	949	0	230
cb74d12c-eed1-4b14-8f93-d70e625eb65e	11	18	446
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	537	435	259
cb783f8b-d092-4104-b809-3f90b19df7df	1613	1558	150
cb86fbb6-c622-11e3-bf01-24c6515278c0	0	192	419
cb89cea8-f78e-4024-97c2-8f24debee1bc	0	11	450
cba4de91-cce7-4edc-8450-d0a52c959586	109	0	430
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	6	10	462
cc19a480-9c66-4ee8-a0c0-921acac02689	1320	1001	69
cc39b534-5ba1-4ea0-956b-676f6732beec	5	31	448
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	158	304	362
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	63	0	430
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	0	8	451
cc792058-c622-11e3-bf01-24c6515278c0	148	8	412
cc7af465-22ed-485d-a78c-282b840bf7c9	165	49	398
cc7bba1d-8990-4557-a565-9cff1085f023	6	14	449
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	104	1927	289
cd0c3b1f-c73a-4991-8724-4e74381900cb	890	244	255
cd29af7e-d670-4d8e-83e2-da6e52abda71	72	0	444
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	12	13	449
cd3d7559-b583-4474-81df-4bf9232de3c2	207	241	363
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	292	801	287
cda1a403-16b6-487c-a82a-c377d1d0f89d	94	377	374
cdbbd701-9c05-4f9e-923d-06039dd8a04d	763	0	253
cdc2c513-590f-444b-9347-32ba365313a7	14	11	455
cdc672cc-35df-4f10-88f1-d3e40dabf601	60	31	428
cdcc04fc-c622-11e3-bf01-24c6515278c0	143	142	388
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	91	8	425
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	14	14	464
ce6154e9-3f3a-442f-a608-35e1bab66927	0	3	453
ce799e7b-30e7-44a5-a185-3e50d5e059ef	798	664	192
ce85ccf3-6621-4976-b187-2f28d45dd4d9	456	366	280
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	0	3	456
cf072bfe-3191-4a71-9e0b-decaa28365e1	203	314	365
cf2d34c4-c622-11e3-bf01-24c6515278c0	232	560	283
cf5deb22-f7eb-409d-a0e4-882716199c39	0	14	463
cf6c7066-6611-43ec-aef1-295a976cce5b	1032	382	114
cf777ef1-765f-4828-b789-f5aa6722eb35	239	0	393
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	177	483	324
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	0	3	452
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	40	2	453
d01710f9-efc8-4b5f-9e53-300b30f9219f	73	0	445
d02597f8-3ac7-4165-a65f-0e134e5d215b	109	135	410
d0469256-c622-11e3-bf01-24c6515278c0	292	0	356
d053f88f-09e6-472e-a691-bb293c461399	236	7	394
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	465	4	335
d05ea63c-86a3-463a-a790-2edaa74b4da7	292	429	335
d0a0d845-32e2-4590-b909-29bd27b92900	316	356	344
d0a33fd2-085c-488b-b843-2ca97c85a5cb	0	3	452
d0e033bc-8e97-4322-b3b1-8626f1e2449b	617	504	346
d0f4dd92-a63b-4766-8889-5327fca1bd91	266	0	366
d1132127-1250-43af-9c16-425798a3d1a7	129	128	445
d113ce88-04ab-4675-b363-92f80c28de34	0	5	470
d12cfd8b-682d-41df-acf8-ee7f68a6241c	1710	533	14
d17c2123-d262-43f4-9d06-3547f991cde7	0	22	461
d1804679-e728-4597-ac69-49554c087b9e	267	336	348
d182b67c-c622-11e3-bf01-24c6515278c0	203	163	394
d1842491-29ff-4801-8c8a-4d619f749dd1	0	1316	313
d1875ee6-6677-4117-a7a8-930ab5cde775	290	0	387
d18c6e64-9598-488a-8ab3-3652072f9277	557	392	265
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	4	11	462
d1cebf4a-4127-47ee-85cb-465fca2ac445	98	0	423
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	0	11	463
d252a54e-0377-4b3e-8228-26108ea704fa	30	0	444
d252f328-4583-4e97-9a71-bb2885f06f73	49	308	383
d25a4c65-9cb4-4611-909e-e68f93408d84	81	207	419
d2620dab-4319-499a-b8f1-9575aaf8f4f3	222	0	394
d277e679-9fdd-44cd-9f2c-f9927e44d721	174	8	420
d2ab2555-7288-47a4-a80c-bf62d65b67b8	522	167	301
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	30	10	454
d2b7bb0a-c622-11e3-bf01-24c6515278c0	40	15	449
d2e4dc23-992d-4e44-add4-2972718083cb	306	1228	207
d31cce9d-1b38-44fd-9378-0d128e12a011	147	0	427
d32f41fb-0744-4a62-81f6-0260c4920049	401	0	348
d333b55b-8bac-4a99-9d23-3cc0c25057bf	160	237	378
d3709eea-ca2a-49ac-b79c-871a5473d450	78	57	423
d392ded3-afc8-4c79-b278-40245f18f2f8	130	666	309
d3ad5b5a-c622-11e3-bf01-24c6515278c0	204	12	405
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	411	99	338
d3b72600-a888-4ef6-ac5d-661c105405dd	159	0	400
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	540	665	244
d3daf373-1485-455e-a0a1-8e33d215d623	654	0	264
d404ac28-da11-4746-9c3b-cf0b1888f67b	149	158	380
d414e076-dcb6-4edf-adef-0abdc57354ea	40	6	438
d429c27a-5963-42fe-b3a0-7252c20669d8	87	7	443
d432e99a-67fb-4609-b90f-99438eee7cae	188	142	389
d452293a-6148-4fcf-9fbc-446815016751	297	361	319
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	364	143	357
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	67	619	372
d4b80307-abbd-48bb-b52c-6dcd409699a2	240	48	391
d4bf6034-aeae-48a6-907b-10e2cc904015	1206	1580	0
d4c6061b-5019-4564-806d-4e75910a4690	0	21	463
d4c9e5c6-c622-11e3-bf01-24c6515278c0	118	0	428
d4cf11be-3bd7-403b-9722-91d8e8761e4d	351	0	348
d4ea36e2-1323-4441-8c63-40ce269608f4	3	14	448
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	0	7	451
d515c7d2-2314-46bf-9736-ff3f3d2ab599	4	12	473
d5372745-95cf-4572-a6e7-e7f5b796911a	602	3673	0
d53c2680-89ac-4f87-a7ba-f4c669546b76	293	132	345
d5423a93-0a72-43cf-a7ae-9011f47553c7	45	3	438
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	121	150	394
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	389	647	267
d5796835-d6cd-427e-a398-5fbef88b0648	101	0	422
d5c87d16-172f-4790-8867-949dcaa534d4	26	5	444
d5f92ce6-796f-480d-bf98-e1080a279207	27	22	453
d609ce92-9edd-4286-bd5f-b93304cae9a2	0	62	436
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	544	0	326
d60f880a-c622-11e3-bf01-24c6515278c0	180	323	397
d648c804-4eaf-4252-8b6f-13378158a07d	0	63	440
d6738c83-7b52-4224-846a-67bd085aaab8	190	0	400
d67cad13-e849-48b0-926c-10b6046ba0b9	435	1925	142
