NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
63	333.823	28.05	67.945	17.236	0.133	0.974	30000.0
64	334.059	28.068	68.002	17.251	0.134	0.974	20000.0
65	334.084	28.054	67.945	17.251	0.134	0.974	20000.0
66	335.564	28.188	68.218	17.333	0.134	0.974	20000.0
67	334.088	28.056	67.962	17.239	0.134	0.974	30000.0
68	335.047	28.119	68.202	17.31	0.134	0.974	20000.0
69	334.701	28.142	68.024	17.26	0.134	0.974	20000.0
70	335.156	28.138	68.183	17.319	0.134	0.974	30000.0
71	334.207	28.089	68.059	17.285	0.134	0.974	20000.0
72	334.278	28.092	67.914	17.246	0.134	0.974	30000.0
73	334.511	28.105	68.134	17.284	0.134	0.974	20000.0
74	334.286	28.102	68.023	17.261	0.134	0.974	20000.0
75	333.797	28.025	67.894	17.226	0.133	0.974	70000.0
76	334.212	28.091	67.887	17.261	0.134	0.974	30000.0
77	335.164	28.139	68.142	17.291	0.134	0.974	20000.0
78	334.535	28.13	68.107	17.292	0.134	0.974	20000.0
79	333.952	28.035	67.918	17.252	0.133	0.974	30000.0
80	334.413	28.108	68.069	17.284	0.134	0.974	20000.0
81	334.915	28.141	68.083	17.287	0.134	0.974	30000.0
82	334.244	28.053	67.911	17.249	0.134	0.974	20000.0
83	334.437	28.088	68.003	17.247	0.134	0.974	20000.0
84	334.595	28.117	68.088	17.295	0.134	0.974	20000.0
85	334.878	28.148	68.055	17.306	0.134	0.974	30000.0
86	334.06	28.066	67.863	17.235	0.134	0.974	20000.0
87	334.741	28.097	68.001	17.253	0.134	0.974	30000.0
88	334.989	28.105	68.013	17.247	0.134	0.974	30000.0
89	334.452	28.148	67.933	17.266	0.134	0.974	50000.0
90	334.92	28.138	68.061	17.28	0.134	0.974	20000.0
91	334.046	28.064	67.975	17.241	0.134	0.974	20000.0
92	334.807	28.128	68.083	17.275	0.134	0.974	20000.0
93	335.17	28.175	68.17	17.317	0.134	0.974	40000.0
94	335.112	28.142	68.193	17.309	0.134	0.974	30000.0
95	334.555	28.142	68.115	17.306	0.134	0.974	20000.0
96	334.163	28.093	68.123	17.292	0.134	0.974	20000.0
97	334.643	28.092	67.992	17.268	0.134	0.974	30000.0
98	334.788	28.126	68.033	17.264	0.134	0.974	20000.0
99	334.14	28.07	67.962	17.257	0.134	0.974	30000.0
100	333.83	27.997	67.935	17.229	0.134	0.974	20000.0
